name,ROE_avg,asset_liability_avg
三一重工,20.952,54.483999999999995
杭叉集团,16.586000000000002,33.72
浙江鼎力,20.676000000000002,35.257999999999996
诺力股份,14.696000000000002,66.084
大连重工,1.5420000000000003,63.04599999999999
中联重科,9.692,56.102
恒立液压,26.883999999999997,29.613999999999997
同力股份,30.004,59.251999999999995
安徽合力,13.15,39.918000000000006
柳 工,7.628,61.288
七丰精工,25.658000000000005,24.098
铁建重工,17.762,43.67
艾迪精密,20.672,35.786
威博液压,17.0,35.989999999999995
五新隧装,17.576,32.426
海伦哲,-1.594,49.184000000000005
荣亿精密,12.338000000000003,27.986
华电重工,4.404,59.342
厦工股份,-98.35,61.802
运机集团,8.236,35.138000000000005
山推股份,4.448,58.220000000000006
川润股份,3.618,42.998
长盛轴承,11.21,11.505999999999998
徐工机械,10.956,61.379999999999995
长龄液压,30.122000000000003,21.16
中环海陆,12.462,39.768
宇通重工,18.146,48.028
吉峰科技,-15.173999999999998,79.92
汉马科技,-48.136,83.424
建设机械,7.139999999999999,62.842
山河智能,2.72,69.832
苏州规划,20.416,34.49400000000001
山水比德,33.814,37.224000000000004
新城市,15.322,29.464
青矩技术,34.226,49.922000000000004
蕾奥规划,43.094,42.172
中设咨询,5.858,24.619999999999997
深圳瑞捷,34.215999999999994,24.758
华阳国际,13.15,47.118
地铁设计,22.308,60.186
华建集团,9.157999999999998,69.46600000000001
中钢国际,10.318,72.144
中衡设计,2.6499999999999995,49.254000000000005
建发合诚,7.396000000000001,41.948
中国海诚,9.681999999999999,69.07000000000001
华图山鼎,5.674,14.73
华维设计,26.198,32.668000000000006
勘设股份,13.732,53.129999999999995
中毅达B,27.047500000000003,660.6980000000001
百利科技,-10.956,76.31
设计总院,16.074,34.87
中公高科,6.694,14.656
华设集团,17.75,62.73199999999999
中设股份,12.2,30.85
建科院,9.328,54.751999999999995
设研院,12.988,49.644000000000005
中岩大地,14.178,44.992
招标股份,11.478,39.326
苏交科,11.03,55.46999999999999
深城交,30.9,49.824
尤安设计,39.233999999999995,30.439999999999998
华蓝集团,20.67,58.858000000000004
建研设计,20.258,40.577999999999996
启迪设计,6.975999999999999,46.886
汉嘉设计,6.648000000000001,37.727999999999994
上海建科,11.219999999999999,32.032
中达安,-0.6340000000000003,42.818
甘咨询,13.430000000000001,46.959999999999994
奥雅股份,24.526,33.914
杰恩设计,10.382,18.458
广咨国际,31.130000000000003,59.525999999999996
筑博设计,19.881999999999998,40.751999999999995
测绘股份,11.66,50.466
杭州园林,10.76,54.886
银泰黄金,10.872,17.077999999999996
恒邦股份,6.8759999999999994,63.774
山东黄金,4.214,55.282
西部黄金,4.351999999999999,33.042
赤峰黄金,10.065999999999999,50.82000000000001
湖南黄金,5.636,24.674
紫金矿业,16.906,57.181999999999995
金贵银业,-66.04400000000001,65.564
中金黄金,6.608,45.976000000000006
四川黄金,31.770000000000003,51.36800000000001
中润资源,-7.628,65.332
重庆钢铁,4.8660000000000005,40.574
马钢股份,9.722,61.366
友发集团,15.919999999999998,51.92999999999999
山东钢铁,5.08,56.001999999999995
三钢闽光,19.932,46.598
*ST西钢,-54.432500000000005,86.05199999999999
八一钢铁,1.9600000000000009,83.164
宝钢股份,9.096,44.462
酒钢宏兴,3.5100000000000002,70.60799999999999
包钢股份,2.43,59.038
杭钢股份,6.3740000000000006,28.258
永兴材料,24.642000000000003,21.413999999999998
抚顺特钢,200.16,46.378
海南矿业,4.731999999999999,38.760000000000005
南钢股份,16.818,52.622
太钢不锈,9.56,51.581999999999994
鄂资Ｂ股,19.236,58.56
常宝股份,8.636,32.489999999999995
河钢资源,9.578,26.294
柳钢股份,14.132,60.592
新钢股份,17.274,51.908
凌钢股份,6.132,50.286
本钢板Ｂ,3.3240000000000003,63.03599999999999
沙钢股份,16.114,37.513999999999996
钒钛股份,22.662,24.142000000000003
广大特材,11.104,59.71
东方铁塔,5.878,33.838
金岭矿业,6.318,11.324
大中矿业,25.481999999999996,62.172000000000004
广东明珠,10.958,17.534
河钢股份,4.096,73.728
鄂尔多斯,19.236,58.56
中信特钢,22.728,63.14000000000001
本钢板材,3.3240000000000003,63.03599999999999
甬金股份,18.151999999999997,47.11
首钢股份,8.440000000000001,70.214
中南股份,24.078000000000003,52.688
鞍钢股份,6.938,39.596
华菱钢铁,25.096,57.04
新兴铸管,8.367999999999999,53.786
武进不锈,9.68,28.351999999999997
方大特钢,30.9,41.792
久立特材,17.148000000000003,34.397999999999996
安阳钢铁,1.3520000000000003,75.08
安宁股份,25.586,19.884
盛德鑫泰,13.912,50.803999999999995
宝地矿业,8.436,39.622
金洲管道,12.664,29.363999999999997
华达新材,15.534,43.298
百甲科技,5.911999999999999,66.78200000000001
卓创资讯,34.612,55.102
天利科技,4.215999999999999,11.202
金桥信息,8.662,43.85
金证股份,7.917999999999999,48.62
东方财富,14.042000000000002,68.332
亚联发展,-70.30799999999999,84.268
卓易信息,9.798,15.244
世纪恒通,15.196000000000002,48.102
航天宏图,11.448,35.594
中科金财,-4.696000000000001,28.646000000000004
信雅达,6.58,33.388
海峡创新,-34.70399999999999,52.222
ST富润,-10.644,34.282
挖金客,31.404000000000003,11.932
航天软件,51.42,83.05
国联股份,21.023999999999997,48.321999999999996
赛维时代,24.737999999999996,47.06
新炬网络,24.363999999999997,32.732
易联众,-16.253999999999998,56.324
维宏股份,6.1739999999999995,17.528000000000002
今天国际,9.192,58.55800000000001
上海钢联,14.540000000000001,73.492
正元智慧,7.356,47.07200000000001
银江技术,2.96,47.279999999999994
宇信科技,14.91,42.502
久远银海,14.396,38.044000000000004
天娱数科,-41.25599999999999,43.914
荣联科技,-18.28,46.334
捷顺科技,5.346000000000001,27.398000000000003
电科数字,13.038,62.152
创识科技,25.330000000000002,20.708
榕基软件,2.3,43.105999999999995
航天信息,10.578,32.092
奥飞数据,13.404,61.38199999999999
博彦科技,10.317999999999998,28.471999999999998
运达科技,7.506,37.108
金财互联,-19.791999999999998,28.913999999999998
青云科技-U,-58.379999999999995,61.53599999999999
天玑科技,2.278,11.842000000000002
生 意 宝,3.442,27.863999999999997
东软集团,2.5500000000000003,43.831999999999994
彩讯股份,10.594,18.201999999999998
当虹科技,7.909999999999999,12.218
天阳科技,7.994,24.144
中远海科,13.053999999999998,62.95399999999999
数据港,8.71,63.592000000000006
浩云科技,5.348000000000001,12.831999999999999
浩丰科技,-10.744000000000002,39.27
荣科科技,-8.940000000000001,37.12
新 华 都,-4.0600000000000005,64.17
神州信息,5.428000000000001,51.71
智明达,20.705999999999996,36.51
铜牛信息,6.468000000000001,16.056
广脉科技,11.588,54.864
返利科技,13.773999999999997,37.459999999999994
易华录,5.926,69.116
浪潮软件,3.148,39.634
深纺织Ｂ,1.1480000000000001,23.749999999999996
中国软件,3.25,63.05
万达信息,-24.291999999999994,70.854
浙大网新,-1.2959999999999998,35.612
华宇软件,3.3839999999999995,24.032
新开普,8.026,22.247999999999998
盛视科技,22.648,37.965999999999994
税友股份,18.286,36.778000000000006
宝信软件,16.503999999999998,39.855999999999995
ST迪威迅,-66.684,53.45399999999999
朗玛信息,5.104,20.616000000000003
罗普特,14.060000000000002,41.458
华胜天成,-1.034,42.714000000000006
博汇科技,11.418000000000001,18.794
新 大 陆,7.302,47.476
光云科技,3.8260000000000005,19.664
光环新网,6.422,32.394
云赛Ｂ股,5.755999999999999,29.894
赛意信息,13.796000000000001,26.288
每日互动,8.434000000000001,13.616
南威软件,8.443999999999999,43.14
初灵信息,-13.088,20.961999999999996
先进数通,10.798,50.00599999999999
东方国信,5.064,18.03
博睿数据,11.707999999999998,9.516
海联讯,2.854,32.730000000000004
思创医惠,-12.358,43.886
汉仪股份,17.474,16.462
二三四五,4.308,10.148
紫光股份,6.675999999999999,43.288000000000004
银信科技,11.075999999999999,43.408
网宿科技,3.3240000000000003,17.634
辰安科技,3.814,45.464
湘邮科技,-10.652,66.50800000000001
千方科技,7.064,37.17399999999999
优刻得-W,-7.736,26.898000000000003
首都在线,3.29,32.583999999999996
联建光电,-57.746,83.03999999999999
焦点科技,9.063999999999998,33.602
海天瑞声,23.296,10.312000000000001
中科创达,13.362,26.468
昆仑万维,25.088,31.986
竞业达,21.878,36.275999999999996
国网信通,14.986,59.57800000000001
润泽科技,18.907999999999998,65.336
飞利信,-23.774,34.698
旋极信息,-8.03,37.432
皖通科技,-1.168,29.106
数码视讯,2.3099999999999996,13.98
中科信息,7.708,29.392000000000003
美登科技,27.254,11.419999999999998
开普云,19.946,25.19
值得买,17.82,24.242
科远智慧,-1.8720000000000006,26.548000000000002
盛讯达,4.62,31.24
佳华科技,11.868,41.418000000000006
青木股份,32.534000000000006,20.502000000000002
浩瀚深度,12.236,34.302
新智认知,3.3519999999999994,32.666
中科星图,29.439999999999998,39.513999999999996
亚康股份,25.131999999999998,44.412
城地香江,4.406000000000001,52.95
太极股份,10.736,71.224
正元地信,5.69,58.366
*ST慧辰,1.9660000000000004,17.427999999999997
世纪瑞尔,-3.276,17.356
润和软件,-5.228000000000001,32.732
宏景科技,26.146000000000004,61.122
若羽臣,11.644,15.173999999999998
易点天下,16.586000000000002,42.81999999999999
凯淳股份,20.184,29.610000000000003
蜂助手,23.586,37.568000000000005
利欧股份,2.16,40.404
汇纳科技,5.087999999999999,13.85
赛为智能,-18.706,62.284000000000006
汉得信息,7.397999999999999,30.53
恒为科技,8.084,23.679999999999996
云鼎科技,-6.566,49.576
佳创视讯,-35.251999999999995,47.483999999999995
索菱股份,-17.936,81.25399999999999
启明信息,6.659999999999999,37.906
中新赛克,9.774,26.842000000000002
朗新科技,16.104,27.733999999999998
真视通,3.492,39.327999999999996
虹软科技,10.57,12.284
新洋丰,13.804000000000002,36.486
盐湖股份,27.778,92.79599999999999
藏格矿业,17.14,12.89
辉隆股份,9.972,64.37
兴发集团,17.637999999999998,60.45399999999999
四川美丰,9.906,23.074
天禾股份,11.221999999999998,76.142
云天化,20.380000000000003,80.72
金正大,-19.766,62.598
泸天化,101.096,33.774
川金诺,11.808,36.842
司尔特,8.745999999999999,28.803999999999995
云图控股,17.71,65.178
亚钾国际,10.572,8.736
富邦股份,5.1240000000000006,25.598
阳煤化工,0.8659999999999999,76.72200000000001
川发龙蟒,7.9,36.992000000000004
芭田股份,2.358,45.928000000000004
华昌化工,16.845999999999997,52.60600000000001
ST澄星,19.480000000000004,75.648
史丹利,6.136,36.25
六国化工,-2.781999999999999,72.76599999999999
蒙泰高新,19.240000000000002,15.532
恒逸石化,9.706,67.002
荣盛石化,16.642000000000003,72.726
桐昆股份,13.894,52.062
江南高纤,4.853999999999999,5.178
东方盛虹,8.919999999999998,64.68999999999998
恒力石化,22.395999999999997,76.572
新凤鸣,10.831999999999999,55.372
海正生材,10.187999999999999,45.72
中复神鹰,10.373999999999999,55.05800000000001
尤夫股份,-160.93400000000003,92.374
华鼎股份,-5.824,37.806
皖维高新,11.412,45.636
新乡化纤,5.0920000000000005,51.739999999999995
恒天海龙,8.388,21.288
同益中,13.547999999999998,17.146
中简科技,18.79,17.812
华峰化学,28.29,42.052
海 利 得,12.198000000000002,48.918
美达股份,1.2579999999999998,50.148
神马股份,17.604,66.98400000000001
优彩资源,9.962,30.956
吉林碳谷,18.188000000000002,75.712
华西股份,4.61,40.576
南京化纤,-7.160000000000001,33.112
吉林化纤,-1.4380000000000002,62.556000000000004
苏州龙杰,7.244,15.790000000000001
汇隆新材,19.044,24.49
泰和新材,12.684000000000001,41.220000000000006
新瀚新材,18.0,13.794
航锦科技,13.815999999999999,33.746
中触媒,9.556000000000001,30.878000000000004
中毅达,27.047500000000003,660.6980000000001
君正集团,18.182,35.154
红星发展,9.634,29.439999999999998
亿利洁能,4.67,46.598
兴化股份,7.590000000000001,18.166000000000004
云南能投,6.148000000000001,43.306
本立科技,14.297999999999998,20.624000000000002
金能科技,14.128,34.708000000000006
丰元股份,3.3480000000000003,38.104
华鲁恒升,24.654,24.383999999999997
维远股份,33.660000000000004,44.593999999999994
侨源股份,29.176,28.826
北元集团,18.744,25.890000000000004
鲁北化工,8.352,40.065999999999995
金三江,26.815999999999995,19.965999999999998
迪尔化工,19.028,37.961999999999996
氯碱化工,22.018,21.228
湘潭电化,8.883999999999999,57.476
天原股份,5.774000000000001,62.724000000000004
华谊集团,7.3740000000000006,55.174
奥克股份,9.008000000000001,39.745999999999995
美邦科技,13.12,39.312
诚志股份,3.2680000000000007,28.568
万丰股份,20.785000000000004,39.665
中盐化工,17.212,51.855999999999995
汉维科技,18.248,37.396
和邦生物,10.916,19.253999999999998
丹化科技,-16.416000000000004,26.306
瑞泰新材,17.78,39.403999999999996
星辉环材,30.996,33.664
三维化学,12.657999999999998,20.314
安 纳 达,13.712,24.2
江苏索普,13.416,17.096
龙佰集团,19.304000000000002,50.932
镇洋发展,31.772000000000002,32.614
中核钛白,13.16,38.156
苏盐井神,8.328,43.458000000000006
惠云钛业,11.07,30.78
华润材料,15.95,44.15599999999999
鲁西化工,20.552,54.25599999999999
金浦钛业,-1.7199999999999995,36.275999999999996
江盐集团,10.204,58.46199999999999
三友化工,9.790000000000001,49.589999999999996
宿迁联盛,18.639999999999997,35.97
恒光股份,24.214,22.078
金牛化工,3.9019999999999997,10.094
新疆天业,11.99,42.004
中泰化学,6.202,62.73199999999999
山东海化,12.664000000000001,32.124
振华股份,13.428,23.997999999999998
齐鲁华信,12.190000000000001,32.268
卫星化学,18.882,54.048
宝丰能源,22.71,36.58
雪天盐业,7.65,31.988
华塑股份,17.273999999999997,49.132
大洋生物,13.334,26.845999999999997
滨化股份,11.175999999999998,41.362
三祥新材,13.59,34.251999999999995
华尔泰,23.357999999999997,28.601999999999997
隆华新材,15.424000000000001,17.862000000000002
鸿达兴业,9.012,51.99400000000001
双环科技,324.214,83.994
柳化股份,6.460000000000003,20.184
硅烷科技,13.725999999999999,64.83
亚星化学,37.10000000000001,88.738
湖北宜化,54.20200000000001,85.436
远兴能源,19.048,47.314
英 力 特,-2.07,14.662
博菲电气,27.136000000000003,43.812
金瑞矿业,4.418,9.294
仁信新材,25.886000000000003,23.446
华融化学,15.572,29.086000000000002
世龙实业,4.49,35.342
江天化学,18.830000000000002,32.952000000000005
新金路,10.108,36.802
凯盛新材,20.13,11.902000000000001
联合化学,19.529999999999998,35.385999999999996
N长华,18.612000000000002,51.944
天晟新材,-29.214,61.67
常青科技,25.72,26.694
三孚股份,18.512,19.528
瑞丰新材,16.451999999999998,13.236
德方纳米,20.662,50.791999999999994
凯美特气,10.995999999999999,37.846
善水科技,31.016,23.194
元力股份,9.516,32.11
清水源,0.6359999999999999,57.012
龙蟠科技,13.806000000000001,42.21
雅化集团,17.854000000000003,29.339999999999996
永和股份,13.402000000000001,48.836
巨化股份,10.208,20.502000000000002
华恒生物,27.234,31.534
沧州大化,8.692,31.532
亚香股份,13.534,25.339999999999996
信德新材,28.112000000000002,18.695999999999998
三美股份,18.77,13.55
新开源,5.82,25.636000000000003
氯碱Ｂ股,22.018,21.228
康鹏科技,14.907999999999998,32.49
光华股份,25.088,50.67
登康口腔,21.24,47.9025
乐通股份,-33.763999999999996,76.58399999999999
聚胶股份,26.368000000000002,34.077999999999996
胜华新材,23.168,32.258
雅克科技,7.209999999999999,15.797999999999998
鼎际得,18.386,32.7
天奈科技,13.098000000000003,20.8
华盛锂电,23.932,33.538
海科新源,42.854,55.334
润禾材料,11.778,33.459999999999994
宏达新材,-32.33,52.622
丹科B股,-16.416000000000004,26.306
浙江龙盛,16.372,49.814
中欣氟材,6.867999999999999,35.68
国瓷材料,14.674000000000001,17.416000000000004
海新能科,-3.6159999999999997,48.42
东岳硅材,23.508,18.262
华软科技,-11.208,50.07
德美化工,5.378,40.995999999999995
安迪苏,8.672,23.744
泰和科技,18.386000000000003,16.756
和远气体,10.594,49.79600000000001
晨光新材,33.688,15.693999999999999
夜光明,15.913999999999998,45.24
中广核技,3.6740000000000004,47.279999999999994
兄弟科技,2.912,42.80800000000001
争光股份,22.808,22.433999999999997
华谊B股,7.3740000000000006,55.174
亚太实业,7.612,59.205999999999996
永太科技,10.422,57.448
百合花,14.329999999999998,33.072
汇得科技,9.856,36.529999999999994
康普化学,23.944,31.582000000000004
百川股份,7.4959999999999996,60.976
天安新材,-4.802,53.284000000000006
硅宝科技,14.367999999999999,28.022000000000002
丽臣实业,19.874000000000002,39.548
吉华集团,6.0200000000000005,16.412
建业股份,20.508,28.312
永冠新材,12.530000000000001,45.312
建业股份,20.508,28.312
江瀚新材,41.992,24.62
渤海化学,8.244,48.964
佳先股份,12.552,37.314
齐翔腾达,11.688,45.972
同德化工,9.72,27.036
天赐材料,27.086000000000002,44.402
呈和科技,35.356,36.336
凯立新材,26.308000000000003,33.004000000000005
易普力,2.5100000000000002,48.242
凌玮科技,20.074,14.738
聚合顺,18.772000000000002,48.788
国泰集团,7.7299999999999995,30.496
醋化股份,15.006,29.947999999999997
凯大催化,16.436,25.878000000000004
万凯新材,26.746,71.2
建新股份,15.418000000000001,8.59
赛特新材,15.268,28.554000000000002
宝莫股份,-2.348,19.669999999999998
联盛化学,22.104,43.598
红 宝 丽,2.6079999999999997,60.644000000000005
川恒股份,10.094,34.914
亚邦股份,-13.652000000000005,37.706
苏博特,13.456,42.786
闰土股份,11.662,18.413999999999998
昊华科技,11.931999999999999,38.123999999999995
久日新材,11.952,24.994
高盟新材,9.438,14.236
三房巷,18.992,45.188
联泓新科,15.364,52.34599999999999
联创股份,-16.102,50.386
元利科技,15.831999999999999,17.462
万华化学,32.75,58.480000000000004
保利联合,-3.4260000000000006,70.66
雪峰科技,13.2,50.44799999999999
晶华新材,5.0840000000000005,42.958000000000006
多氟多,11.072,56.528
圣泉集团,11.856,38.028000000000006
宇新股份,16.682000000000002,20.0
光威复材,18.144,20.928000000000004
回天新材,10.3,41.99
先锋新材,-4.522,22.336000000000002
宏柏新材,18.407999999999998,25.270000000000003
嘉澳环保,5.652,55.44000000000001
松井股份,16.122,17.712
渝三峡Ａ,4.952,23.654000000000003
新化股份,16.312,40.31999999999999
七彩化学,11.95,31.544
高争民爆,5.824,35.674
富淼科技,9.208,29.834000000000003
风光股份,16.244,18.456
康达新材,4.848,28.121999999999996
新亚强,28.476,11.325999999999999
北化股份,4.4719999999999995,32.362
江南化工,7.0600000000000005,42.18599999999999
东来技术,20.04,21.628
雅运股份,8.565999999999999,17.137999999999998
赞宇科技,10.946,52.774
杭华股份,9.120000000000001,23.782
正丹股份,4.358,24.596000000000004
山东赫达,19.758,38.424
洪汇新材,14.057999999999998,11.626000000000001
安诺其,6.322000000000001,17.851999999999997
集泰股份,9.798,50.402
嘉化能源,18.116,21.529999999999998
金奥博,7.196000000000001,30.637999999999998
红墙股份,8.888000000000002,31.52
怡达股份,5.518000000000001,49.96999999999999
美瑞新材,22.648,38.686
达威股份,5.2,19.162
卓越新能,18.19,7.308
凯龙股份,-0.8220000000000004,59.664
飞鹿股份,-0.4359999999999996,59.386
中化国际,8.5,56.422000000000004
远翔新材,28.25,38.67400000000001
一诺威,20.482,53.54
科隆股份,-6.57,52.064
宁科生物,-8.172,63.134
福莱蒽特,28.144,29.748
中自科技,6.427999999999997,52.952
金力泰,-2.0020000000000002,25.918
世名科技,10.476,14.488
星华新材,31.246000000000002,41.652
德联集团,5.7299999999999995,25.98
双乐股份,9.604000000000001,34.251999999999995
美思德,8.422,11.84
锦鸡股份,5.628,27.532
大庆华科,2.882,18.672000000000004
壶化股份,11.690000000000001,22.386
凯华材料,16.482,15.37
东方材料,6.436,17.212
宝利国际,-3.0020000000000002,55.540000000000006
凯赛生物,9.642,17.5
同大股份,3.2980000000000005,13.808000000000002
保立佳,12.434000000000001,70.912
赛托生物,0.9099999999999999,37.995999999999995
景峰医药,-45.856,68.812
神奇制药,-1.0640000000000003,24.145999999999997
神奇B股,-1.0640000000000003,24.145999999999997
新天地,27.146000000000004,35.965999999999994
通化金马,-12.484,43.36
九洲药业,12.178,32.029999999999994
恩华药业,18.602,16.436
海欣股份,3.3560000000000003,20.266
海南海药,-13.570000000000002,62.291999999999994
新华制药,10.395999999999999,50.828
海欣Ｂ股,3.3560000000000003,20.266
誉衡药业,-15.691999999999998,60.41799999999999
皓元医药,18.014000000000003,32.906
拓新药业,19.9,39.808
人福医药,4.49,57.129999999999995
科源制药,16.558,30.165999999999997
美诺华,11.416,45.116
丽珠集团,13.132000000000001,34.81
花园生物,16.954,22.750000000000004
海森药业,27.856,22.9
健友股份,22.041999999999998,38.766000000000005
博腾股份,15.330000000000002,30.714
威尔药业,10.620000000000001,22.968
哈三联,8.208,29.702000000000005
振东制药,8.394000000000002,22.669999999999998
海翔药业,6.848000000000001,21.61
金石亚药,-1.092,18.826
翰宇药业,-19.394,54.596000000000004
仙琚制药,13.963999999999999,35.078
莱美药业,-7.254,42.330000000000005
亨迪药业,19.458,19.663999999999998
药石科技,20.544,28.302
天宇股份,15.308000000000002,36.46
海正药业,2.836,61.720000000000006
悦康药业,23.408,48.422
森萱医药,16.116,18.756
康芝药业,-2.588,33.492000000000004
哈药股份,0.722,58.95
诚意药业,17.726000000000003,25.32
江苏吴中,-7.034000000000001,48.196000000000005
富祥药业,11.394,39.644
莎普爱思,-2.8920000000000003,13.080000000000002
奥翔药业,11.796,27.956
北陆药业,11.622,22.101999999999997
广生堂,-1.884,35.120000000000005
西点药业,9.873999999999999,13.452000000000002
健康元,10.392000000000001,34.32
复星医药,10.809999999999999,48.71999999999999
普洛药业,17.381999999999998,44.724000000000004
共同药业,12.544,38.366
一品红,14.838,35.138
华海药业,10.812000000000001,53.464
北大医药,3.66,46.44
山河药辅,16.526000000000003,26.977999999999998
信立泰,10.252,15.45
司太立,11.748,63.88199999999999
罗欣药业,3.8680000000000008,49.27
华仁药业,4.223999999999999,36.73
仟源医药,-13.815999999999997,48.54
德展健康,5.593999999999999,7.066000000000001
千红制药,7.316,17.048
东北制药,4.3420000000000005,67.508
键凯科技,21.812,11.07
赛隆药业,-1.6199999999999999,27.068
奥赛康,21.958,23.012
富士莱,20.878,20.518
多瑞医药,59.379999999999995,35.182
长江健康,-0.5780000000000001,32.788
纳微科技,16.678000000000004,19.607999999999997
华北制药,-0.78,70.366
普利制药,21.982,37.092
尔康制药,-0.8140000000000001,9.791999999999998
新 和 成,18.12,35.79600000000001
力生制药,3.0100000000000002,16.278
同和药业,7.8,37.586
复旦张江,12.788,28.134000000000004
鲁抗医药,4.859999999999999,55.660000000000004
南新制药,10.41,41.78399999999999
易瑞生物,23.796,19.66
福安药业,0.2700000000000003,23.712
万邦德,8.92,40.778000000000006
宏源药业,24.912,44.604
康弘药业,10.036000000000001,16.532
京新药业,13.806000000000001,29.610000000000003
汇宇制药-W,32.85666666666667,52.362
溢多利,2.768,32.564
福元医药,28.384000000000004,42.92
联环药业,9.776,42.362
吉林敖东,6.578,14.040000000000001
赤天化,-10.14,32.142
常山药业,4.577999999999999,38.628
华润双鹤,11.66,24.020000000000003
国药现代,8.416,45.290000000000006
国邦医药,18.520000000000003,32.532000000000004
昂利康,13.718,31.074
科伦药业,8.612,54.720000000000006
亚太药业,-38.432,64.90600000000002
浙江医药,7.4399999999999995,22.412
海辰药业,15.606,26.080000000000002
海普瑞,8.818000000000001,44.856
金城医药,1.9920000000000002,30.455999999999996
辰欣药业,9.440000000000001,20.454
梓橦宫,16.392000000000003,23.055999999999997
灵康药业,6.056,38.206
丰原药业,6.964,59.410000000000004
前沿生物-U,-27.824,24.194
迪哲医药-U,-70.22800000000001,15.564000000000002
广济药业,9.466,38.632
津药药业,2.918,38.588
卫信康,9.13,27.812
河化股份,-15.916666666666666,84.74600000000001
海思科,17.092000000000002,47.964
新赣江,21.038,20.85
九典制药,13.540000000000003,29.677999999999997
中 关 村,0.6300000000000001,48.586
向日葵,-46.33,53.774
冠福股份,-4.9879999999999995,61.69199999999999
德源药业,16.95,21.432
亿帆医药,8.328,27.758
华纳药厂,19.142,27.116000000000003
星昊医药,7.25,22.163999999999998
润都股份,13.334,34.686
东诚药业,6.234,34.186
圣诺生物,11.314,25.706
恒瑞医药,18.996,10.206
华东医药,20.014,39.77
博瑞医药,13.808000000000002,26.909999999999997
华特达因,15.334,17.086
泽璟制药-U,-125.0875,42.046
济民医疗,5.811999999999999,46.312
峆一药业,17.218,17.576
吉贝尔,15.187999999999999,16.258000000000003
贝达药业,10.17,31.996
东亚药业,11.792,24.543999999999997
苑东生物,15.988,21.85
金迪克,55.862,72.322
兴齐眼药,12.768,23.128
永安药业,7.593999999999999,14.744
立方制药,18.369999999999997,28.808
微芯生物,2.7840000000000003,26.427999999999997
奥锐特,15.798000000000002,12.968
上海谊众,-29.064,4.5
艾力斯,-21.508,21.596
惠城环保,7.116,47.052
建工修复,11.216,65.61800000000001
东方园林,-15.058000000000002,73.864
嘉戎技术,45.204,41.576
*ST京蓝,-162.988,76.084
岭南股份,-3.9940000000000007,74.49600000000001
清研环境,52.286,33.91799999999999
朗坤环境,12.45,60.052
鹏鹞环保,5.8999999999999995,43.894
百川畅银,10.148,22.404
九州一轨,9.988,27.823999999999995
中环装备,-9.992,59.388
力合科技,19.538,21.134
青达环保,10.336,52.688
金达莱,19.737999999999996,21.809999999999995
恒合股份,16.528,14.59
新安洁,7.436,21.928
中科环保,9.64,57.504000000000005
景津装备,18.326,44.594
旺能环境,11.592000000000002,53.910000000000004
复洁环保,19.029999999999998,31.141999999999996
蒙草生态,4.118,66.072
中持股份,12.282,63.267999999999994
中航泰达,9.388,41.772
中建环能,9.356,44.42999999999999
中国天楹,5.514,65.62
清新环境,8.23,59.732000000000006
创业环保,9.294,59.593999999999994
高能环境,13.248,63.788
同兴环保,23.306,34.914
天源环保,18.216,36.528
军信股份,22.082,59.79200000000001
通源环境,10.46,47.788
联泰环保,11.946,71.45
节能铁汉,-6.676,75.76
碧水源,5.024,62.50599999999999
富春环保,6.686,49.458
南大环境,38.40599999999999,34.614
中材节能,7.626,47.99
瀚蓝环境,13.845999999999998,64.69800000000001
东江环保,3.8879999999999995,52.99000000000001
华新环保,14.796000000000001,21.302
伟明环保,25.131999999999998,44.748
迪森股份,3.7399999999999998,45.916000000000004
中再资环,15.489999999999998,66.41999999999999
浙富控股,14.882,50.617999999999995
力源科技,7.522,41.746
维尔利,3.404,54.298
龙净环保,13.878,73.246
上海环境,8.14,57.403999999999996
保丽洁,16.532000000000004,17.752000000000002
雪浪环境,-4.044,65.768
久吾高科,8.139999999999999,36.222
远达环保,1.1640000000000001,43.31400000000001
玉禾田,26.101999999999997,49.236000000000004
艾布鲁,21.738,54.902
圣元环保,16.479999999999997,64.772
恒誉环保,20.881999999999998,21.886
深水海纳,10.919999999999998,54.952
华宏科技,10.847999999999999,28.101999999999997
海峡环保,7.419999999999999,52.838
*ST美尚,-20.407999999999998,69.244
华骐环保,13.118,58.644000000000005
三达膜,10.108,30.177999999999997
神雾节能,-120.03399999999999,709.55
三峰环境,13.09,60.089999999999996
绿色动力,12.516000000000002,68.774
盛剑环境,20.506,49.092
倍杰特,11.016,28.55
启迪环境,-14.538,62.648
万邦达,-0.27799999999999986,22.642000000000003
中兰环保,12.695999999999998,40.065999999999995
新动力,-23.168,50.244
狮头股份,1.53,13.472
节能国祯,10.982,73.26599999999999
中创环保,-22.6,50.36
ST金圆,6.35,42.67399999999999
菲达环保,-0.9980000000000004,68.286
盈峰环境,6.442,39.568000000000005
中电环保,8.418000000000001,37.524
丛麟科技,38.434000000000005,35.47
劲旅环境,36.2,71.026
绿茵生态,9.768,38.396
上海洗霸,6.048,26.312
先河环保,6.3340000000000005,18.195999999999998
津膜科技,-19.966,51.078
超越科技,30.468,29.042
兴源环境,-20.032,78.28800000000001
国林科技,9.724,25.516
中环环保,10.948,56.246
永清环保,-6.134,56.05800000000001
万德斯,14.75,43.63399999999999
福龙马,11.666,41.36
