公司代码,公司名称,2022年ROE,2021年ROE,2020年ROE,2019年ROE,2018年ROE,2022年资产负债率,2021年资产负债率,2020年资产负债率,2019年资产负债率,2018年资产负债率
2740,*ST爱迪,0.00,-147.49,-92.73,22.71,1.92,135.29,93.79,65.82,41.91,38.48
600916,中国黄金,11.36,12.91,10.11,10.09,8.90,39.80,39.76,41.53,43.69,42.04
26,飞亚达,8.68,13.39,10.78,8.21,7.30,23.82,26.70,30.33,29.42,28.60
603900,莱绅通灵,-1.78,1.68,4.49,6.46,9.12,14.08,14.51,12.49,13.82,13.69
2731,萃华珠宝,3.64,2.67,2.32,3.08,2.49,58.06,60.89,65.43,64.60,61.33
2574,明牌珠宝,-5.40,4.53,-8.29,1.80,2.89,33.15,27.93,27.99,26.14,21.28
600612,老凤祥,17.60,21.74,21.03,21.16,20.26,53.93,51.25,51.88,51.45,52.31
300945,曼卡龙,6.95,9.99,12.55,0.15,12.98,7.01,10.28,11.11,12.00,22.11
2345,潮宏基,5.66,10.12,4.09,2.43,2.10,35.32,36.83,33.20,35.20,38.87
600766,*ST园城,-2.11,5.23,-24.45,17.84,-4.39,87.29,59.43,59.97,59.68,67.63
958,电投产融,5.55,7.56,7.94,8.47,5.13,39.35,46.24,63.50,61.42,61.66
861,海印股份,-12.29,-18.85,0.86,3.90,3.83,62.05,68.88,60.35,64.46,68.34
600624,复旦复华,-0.40,-10.60,-5.50,0.43,3.72,46.59,47.85,46.44,41.77,55.73
200025,特 力Ｂ,5.69,9.56,4.48,18.92,8.63,25.80,21.64,18.95,18.63,33.71
600770,综艺股份,-9.13,1.63,4.64,1.59,1.54,15.19,16.41,16.22,20.59,20.08
2758,浙农股份,15.82,20.02,12.52,12.52,5.90,66.49,63.73,60.37,59.21,57.77
600113,浙江东日,7.53,36.44,2.38,10.59,15.10,21.44,29.40,21.92,21.45,30.26
833,粤桂股份,9.22,8.69,2.21,3.00,-2.98,38.53,39.81,41.47,36.60,31.77
652,泰达股份,3.28,4.85,4.09,6.74,7.90,83.58,82.77,82.05,82.55,85.10
532,华金资本,11.61,17.80,17.63,8.65,7.14,43.74,51.41,49.34,59.90,63.67
600784,鲁银投资,13.50,12.81,10.71,0.87,4.18,45.47,54.16,62.76,69.87,62.43
9,中国宝安,13.49,13.90,10.71,5.54,4.18,63.97,57.76,58.42,64.56,64.99
600568,ST中珠,-24.99,-5.73,0.09,-9.55,-37.58,20.90,16.36,12.05,18.58,24.25
600051,宁波联合,4.70,8.21,12.29,12.72,10.34,43.33,42.51,53.82,64.72,59.82
600673,东阳光,13.05,11.26,6.05,16.14,17.46,58.42,59.13,64.39,62.97,52.92
576,甘化科工,7.07,1.92,46.49,8.97,9.07,10.85,12.07,10.63,27.74,31.19
909,ST数源,-23.31,3.29,2.70,4.11,4.91,64.83,54.59,52.26,60.09,61.32
600805,悦达投资,2.22,-16.87,-22.73,1.76,1.19,40.95,49.12,47.76,35.66,38.97
803,山高环能,6.39,9.09,23.85,-1839.72,9.89,73.50,52.24,64.67,123.69,86.89
158,常山北明,-3.43,2.15,1.70,1.69,3.07,64.10,62.82,59.47,58.18,56.92
839,ST国安,-57.79,-30.63,-35.72,0.07,24.56,94.16,69.67,58.81,48.40,47.49
2591,恒大高新,-8.38,2.40,-49.97,6.92,2.90,28.61,28.88,21.49,14.99,16.95
632,三木集团,1.04,1.81,3.44,3.11,2.57,80.07,80.45,79.43,79.94,79.72
2791,坚朗五金,1.37,20.25,22.84,15.21,6.41,52.38,49.60,39.19,36.17,29.42
603838,四通股份,-2.45,3.01,-0.54,5.94,6.08,6.17,6.84,25.15,17.58,13.70
2271,东方雨虹,7.97,19.92,27.37,21.99,20.36,46.22,46.35,46.74,55.57,58.84
301227,森鹰窗业,9.67,16.22,19.12,13.26,11.85,18.82,38.47,40.65,42.66,42.33
603833,欧派家居,17.37,20.14,19.26,21.66,22.72,42.28,38.40,36.71,35.47,32.01
300616,尚品宅配,1.29,2.53,2.90,16.14,17.08,56.23,55.22,43.82,42.50,42.74
603992,松霖科技,12.81,14.28,14.23,17.06,22.91,46.16,39.97,26.28,23.96,28.41
2043,兔 宝 宝,19.93,37.49,22.59,22.91,18.21,52.85,60.06,60.82,48.94,43.60
600337,美克家居,-6.95,5.33,6.73,9.93,9.13,56.87,55.70,43.38,42.83,44.98
2372,伟星新材,25.84,27.00,29.95,27.05,29.45,21.45,23.32,23.20,19.05,20.74
603137,恒尚节能,23.74,22.63,24.60,24.30,41.02,79.58,79.89,79.33,78.81,85.84
603268,松发股份,-61.56,-59.85,0.25,4.49,6.04,67.68,54.19,34.50,41.31,45.11
603818,曲美家居,1.71,8.44,5.85,5.78,-3.87,69.21,73.52,66.04,74.83,77.73
2641,公元股份,1.62,11.80,20.67,16.36,8.74,39.56,39.40,37.74,40.90,46.36
603180,金牌厨柜,11.24,16.69,21.28,22.92,22.65,46.50,46.41,47.39,54.64,46.81
603801,志邦家居,19.91,21.16,19.17,17.59,15.42,50.17,51.10,46.03,37.68,32.76
1238,浙江正特,7.53,17.66,15.58,9.12,10.23,21.33,43.49,38.87,35.08,39.77
2323,雅博股份,4.86,-225.10,-56.33,-139.64,-75.67,42.87,36.21,96.07,94.92,77.50
603313,梦百合,1.40,-8.44,14.24,18.29,11.38,66.27,67.45,47.80,47.97,44.16
603208,江山欧派,-18.17,14.47,28.72,21.76,14.71,67.06,59.25,53.75,51.42,45.83
603709,中源家居,-7.08,-2.45,6.66,5.56,16.69,48.77,40.31,40.80,40.50,34.77
2572,索菲亚,18.22,2.10,20.92,21.34,20.64,49.87,52.23,39.07,30.35,31.41
2162,悦心健康,-24.44,3.99,5.68,3.98,2.74,59.16,52.39,58.17,57.59,58.25
2398,垒知集团,5.95,8.19,12.41,15.26,10.49,42.43,46.41,39.74,34.85,30.85
603816,顾家家居,21.61,23.18,13.76,21.98,22.96,43.66,47.28,45.52,48.61,52.28
2088,鲁阳节能,21.35,21.73,16.00,16.48,16.08,26.43,31.06,28.05,28.53,27.66
603898,好莱客,15.12,2.46,10.71,15.06,17.38,30.54,48.61,44.88,30.62,19.72
2790,瑞尔特,11.44,8.05,6.90,11.48,10.82,20.71,20.98,19.43,13.25,11.46
600076,康欣新材,-4.08,0.64,-4.00,9.92,13.11,34.34,39.00,43.98,36.82,35.22
2652,扬子新材,-13.87,-19.13,-31.37,-53.75,5.26,62.05,62.70,68.73,75.33,65.58
910,大亚圣象,6.70,10.16,11.71,15.51,19.02,30.66,32.77,34.19,34.26,35.17
786,北新建材,15.88,19.95,18.70,3.16,18.61,25.11,26.52,23.89,32.25,19.37
603600,永艺股份,20.98,12.72,17.78,14.95,10.20,40.62,54.75,56.16,34.51,32.64
603737,三棵树,15.64,-18.71,25.06,23.61,18.31,82.01,82.53,70.83,67.64,57.82
300737,科顺股份,3.31,14.46,24.53,11.96,6.69,55.55,53.96,49.04,47.47,40.90
2392,北京利尔,5.40,9.09,11.41,11.46,10.09,34.34,32.24,33.41,31.78,33.41
2798,帝欧家居,-40.94,1.61,14.25,16.58,13.30,64.11,59.69,52.61,47.98,44.29
2457,青龙管业,7.53,6.69,8.29,8.10,4.04,39.57,41.95,39.68,42.51,34.61
601996,丰林集团,1.61,5.90,6.07,6.28,6.67,31.94,29.92,24.17,29.33,28.95
2918,蒙娜丽莎,-10.88,8.74,17.91,15.91,15.20,65.21,61.95,52.57,43.58,41.57
619,海螺新材,-4.08,-6.00,1.31,0.47,0.40,49.60,51.87,39.54,33.78,30.39
300234,开尔新材,7.18,7.55,8.35,6.33,-7.49,27.63,30.62,31.59,28.74,22.20
603610,麒盛科技,0.81,11.62,9.46,29.65,38.01,34.36,28.79,18.05,18.13,40.83
603326,我乐家居,14.88,-16.48,21.18,17.29,13.05,53.43,63.87,43.44,38.96,35.85
1216,华瓷股份,12.28,16.55,19.33,20.74,24.18,21.45,18.12,24.48,28.40,37.15
2785,万里石,-4.64,-3.76,1.94,-5.51,1.58,54.30,53.38,49.83,49.60,49.55
603389,亚振家居,-16.24,-10.44,2.52,-17.36,-10.35,37.51,29.96,20.59,21.71,18.36
603378,亚士创能,6.32,-31.40,21.42,8.41,4.53,73.79,77.44,60.26,57.05,48.40
301010,晶雪节能,5.03,9.99,11.39,13.54,12.96,51.61,48.52,46.76,49.27,53.42
603008,喜临门,7.13,17.86,10.20,15.39,-17.56,58.89,59.27,58.06,56.80,59.22
2225,濮耐股份,7.36,2.94,10.42,9.86,8.78,55.47,54.18,49.19,47.81,47.57
603661,恒林股份,11.23,11.76,13.69,10.29,7.73,62.29,59.45,45.04,30.55,20.01
300749,顶固集创,3.43,-11.28,2.75,10.19,19.39,54.22,56.75,44.90,33.52,26.45
300117,嘉寓股份,-119.23,-173.11,5.66,1.85,4.03,99.44,97.78,73.57,77.21,79.73
2066,瑞泰科技,11.60,9.39,5.95,5.84,3.98,73.00,69.60,70.77,73.13,73.65
2333,罗普斯金,-2.81,1.90,2.10,3.77,-10.98,36.75,20.53,19.99,6.79,27.22
2694,顾地科技,-149.92,-130.55,-28.86,1.09,-11.13,98.08,91.16,68.41,63.02,59.31
603856,东宏股份,7.24,6.72,17.42,12.44,10.33,46.15,42.22,31.67,18.39,17.79
300715,凯伦股份,-6.21,3.30,23.36,27.08,16.07,61.46,49.94,61.58,48.35,52.39
300198,纳川股份,-25.27,-7.69,3.38,18.52,-27.49,67.26,60.60,60.52,55.15,62.41
600321,正源股份,-10.64,2.24,-32.98,0.81,1.34,68.35,62.07,55.65,22.87,22.13
663,永安林业,34.38,8.76,6.22,-33.91,-90.07,16.77,50.23,58.79,76.56,69.97
301429,森泰股份,15.85,22.55,29.15,16.93,8.80,20.58,39.77,31.94,35.75,50.93
300599,雄塑科技,-0.35,5.05,12.32,15.15,14.50,17.16,21.45,22.92,19.59,20.94
2853,皮阿诺,12.82,-47.43,15.72,15.92,14.07,47.89,51.87,35.83,37.98,30.75
1322,箭牌家居,17.10,21.60,31.05,48.41,28.59,52.94,66.08,67.56,76.05,82.95
1211,双枪科技,-1.71,10.49,20.77,20.16,14.95,37.60,27.66,41.65,48.91,50.35
603226,菲林格尔,0.97,2.04,6.38,12.86,12.90,23.62,22.92,20.59,19.21,22.44
2718,友邦吊顶,9.53,-28.93,6.48,7.90,9.07,35.50,44.45,33.02,33.73,20.94
3012,东鹏控股,2.80,2.07,14.58,16.65,19.61,43.61,43.84,40.07,47.42,43.32
2631,德尔未来,-1.06,4.22,-1.49,4.52,6.53,58.98,53.52,46.77,43.04,31.86
603038,华立股份,0.80,1.83,3.15,9.01,8.54,33.24,33.37,32.18,23.16,19.00
603828,柯利达,-33.00,-26.50,1.38,3.32,5.36,82.76,75.65,69.15,70.62,71.57
2482,*ST广田,--,-161.87,-12.00,2.08,5.09,146.49,96.71,72.83,71.13,65.98
605289,罗曼股份,-1.23,10.95,17.79,30.28,34.79,34.23,36.73,46.54,47.02,52.14
2325,洪涛股份,-24.51,-8.03,-0.12,1.20,-9.74,63.26,69.35,72.65,68.43,68.51
300506,名家汇,-62.65,-46.21,-23.02,7.60,21.63,64.73,54.14,52.22,47.68,42.58
300621,维业股份,0.78,4.04,6.60,9.34,8.64,92.44,86.70,78.77,63.70,63.36
2047,宝鹰股份,-105.19,-49.33,2.68,5.14,7.41,88.14,75.93,64.93,59.48,56.65
601886,江河集团,7.73,-13.44,11.55,4.70,8.94,71.71,72.77,66.02,68.17,67.45
603385,惠达卫浴,3.31,6.23,8.83,10.10,7.79,31.60,36.00,31.93,25.59,24.89
605287,德才股份,12.38,12.74,27.96,30.09,24.63,82.10,81.20,89.79,90.43,88.36
603272,联翔股份,6.69,22.22,28.49,47.58,35.88,10.72,20.54,26.98,41.90,41.36
55,方大集团,5.03,4.09,7.37,6.93,53.17,54.33,54.40,54.08,53.99,51.26
2620,瑞和股份,1.53,-118.30,6.15,6.98,6.92,81.53,80.62,55.87,55.67,53.69
2811,郑中设计,-13.04,1.15,1.71,8.77,8.48,54.31,50.05,48.54,52.22,49.51
2081,金 螳 螂,10.78,-35.36,14.83,16.55,17.16,65.40,69.89,61.90,60.99,59.15
834765,美之高,7.71,3.70,30.87,16.41,8.18,23.91,27.83,45.43,40.94,46.23
605268,王力安防,-2.54,8.57,24.45,25.48,18.23,54.60,52.68,57.47,55.91,57.41
603030,*ST全筑,-284.69,-76.05,5.96,10.59,15.09,101.49,84.38,74.62,74.37,76.13
2504,*ST弘高,-208.56,-24.56,-9.68,-42.90,0.76,120.23,93.51,83.78,83.79,78.99
2084,海鸥住工,2.57,4.77,9.03,8.35,2.62,49.99,56.16,48.89,43.23,42.09
603408,建霖家居,16.90,15.28,21.52,28.60,34.01,34.71,39.72,36.91,40.33,47.90
300993,玉马遮阳,13.02,15.20,18.01,24.96,27.09,6.30,5.76,8.55,6.35,12.66
2713,东易日盛,-121.78,8.28,22.06,-26.74,21.48,91.07,69.71,67.69,70.76,60.55
2963,豪尔赛,-9.83,0.80,2.60,24.95,31.74,28.68,27.93,22.43,28.28,40.19
301365,矩阵股份,20.72,45.87,50.31,73.04,-93.35,12.02,39.64,48.96,46.58,61.05
2375,亚厦股份,2.49,-11.31,3.89,5.40,4.81,65.67,66.73,61.49,61.77,61.17
831445,龙竹科技,11.07,17.73,23.30,32.32,34.02,24.22,15.36,14.80,24.50,22.71
2822,中装建设,0.31,2.90,8.13,10.58,7.95,60.92,59.23,52.92,52.38,54.22
2989,中天精装,3.84,6.60,16.01,28.96,19.23,51.33,50.71,47.00,63.93,59.82
1212,中旗新材,6.22,15.91,24.37,22.57,21.51,15.37,13.68,18.53,17.76,22.40
603216,梦天家居,13.18,27.86,32.53,51.03,42.18,22.91,30.11,54.71,58.63,74.90
603929,亚翔集成,13.68,2.42,-2.86,8.50,14.10,53.78,53.34,46.90,42.97,42.22
833580,科创新材,4.90,13.15,15.57,20.30,22.35,9.11,16.50,11.68,20.00,20.52
2856,美芝股份,-24.10,-21.53,2.15,-2.73,3.99,74.97,58.45,53.40,58.25,54.27
603081,大丰实业,10.55,16.03,14.58,13.10,14.25,62.20,62.67,54.99,52.74,47.74
2789,建艺集团,7.44,-184.05,-2.11,1.75,7.64,96.49,95.98,76.54,74.13,69.01
300374,中铁装配,-24.48,-26.68,0.92,4.48,4.89,68.50,62.42,52.42,47.43,44.31
605318,法狮龙,1.42,6.83,11.14,22.26,37.21,34.95,35.43,24.14,30.35,33.41
600193,创兴资源,1.98,6.55,22.11,8.68,14.61,56.18,72.51,74.88,75.88,36.90
2247,聚力文化,7.40,12.45,31.62,-126.49,-82.50,30.03,33.93,40.34,74.53,44.01
605155,西大门,7.44,8.57,14.93,19.31,22.47,7.06,7.12,7.99,9.74,10.47
2830,名雕股份,2.88,4.47,3.49,3.80,7.39,53.12,58.98,55.77,49.70,46.02
300592,华凯易佰,10.02,-7.14,-13.30,1.57,3.14,25.26,26.29,51.91,54.33,53.23
605178,时空科技,-10.84,-0.86,10.11,29.26,47.54,22.17,22.50,25.32,46.00,56.42
301113,雅艺科技,6.89,45.24,61.06,32.38,23.30,6.11,7.94,29.01,19.50,19.26
601901,方正证券,5.09,4.50,2.81,2.65,1.76,75.84,75.58,67.26,71.10,73.91
601136,首创证券,5.55,9.21,10.59,10.19,4.36,69.59,70.15,66.18,77.80,78.25
601456,国联证券,4.62,7.27,6.41,6.64,0.66,77.47,75.16,77.08,71.61,64.06
600621,华鑫股份,4.81,7.02,10.80,1.04,0.34,78.49,78.51,74.24,70.95,66.61
600109,国金证券,4.17,9.90,8.63,6.48,5.28,69.34,72.18,66.67,58.55,58.08
2797,第一创业,2.76,5.26,7.31,5.83,1.41,68.08,65.26,64.48,73.26,72.70
600095,湘财股份,-2.68,4.27,3.62,4.25,0.92,65.84,64.30,66.41,67.18,22.61
601555,东吴证券,4.62,8.42,6.61,5.07,1.75,71.63,69.86,73.25,77.91,75.74
601059,信达证券,9.39,9.89,7.85,2.26,0.75,78.43,80.14,75.41,78.98,74.50
601162,天风证券,-6.26,2.56,2.79,2.53,2.64,75.72,73.26,72.68,70.78,65.48
601878,浙商证券,6.58,9.90,9.78,6.75,5.42,80.06,80.97,78.76,77.96,76.02
601236,红塔证券,0.17,9.03,10.21,6.78,3.48,49.85,46.65,61.63,70.04,57.87
2670,国盛金控,-3.91,0.68,-3.18,0.66,-3.59,64.42,63.71,63.93,65.39,64.70
600837,海通证券,3.99,8.09,7.88,7.81,4.42,76.43,76.14,75.78,77.84,77.34
600918,中泰证券,1.61,9.25,7.73,7.06,2.49,80.05,81.85,80.27,76.12,75.86
728,国元证券,5.32,6.03,5.28,3.66,2.68,74.55,71.81,65.91,70.13,68.42
600958,东方证券,4.16,9.02,4.85,4.61,2.37,78.97,80.36,79.31,79.46,76.96
601696,中银证券,5.03,6.26,6.15,6.44,5.97,74.49,74.93,72.19,73.63,74.46
601995,中金公司,8.88,14.64,13.52,9.64,8.83,84.67,86.96,86.23,85.93,84.61
600369,西南证券,1.23,4.11,4.97,5.46,1.20,69.21,69.26,68.33,70.30,70.21
712,锦龙股份,-12.70,-3.94,1.96,2.03,-5.06,77.66,74.86,77.36,80.83,82.34
2926,华西证券,1.89,7.47,9.28,7.53,4.81,77.04,76.61,72.33,70.97,60.67
601066,中信建投,9.99,15.80,18.18,11.51,6.79,81.71,82.33,81.66,80.08,75.47
600155,华创云信,2.28,6.22,4.37,1.73,1.00,62.77,68.53,68.59,66.33,62.32
601688,华泰证券,7.49,9.84,8.61,7.94,5.32,80.17,81.15,81.54,77.65,71.59
601788,光大证券,5.27,6.43,4.74,1.20,0.21,74.92,75.49,76.74,75.98,76.31
601377,兴业证券,5.74,12.04,11.07,5.25,0.41,76.88,79.14,77.44,78.28,77.24
600909,华安证券,5.98,8.39,9.05,8.63,4.47,72.65,73.32,74.61,73.24,71.11
601990,南京证券,3.92,6.06,6.74,6.55,2.32,67.38,67.52,64.32,68.93,56.80
776,广发证券,7.23,10.67,10.60,8.48,5.07,79.78,79.32,77.64,76.13,77.22
600864,哈投股份,-7.72,1.75,1.66,2.09,-1.09,65.03,63.95,60.49,67.39,67.28
2500,山西证券,3.32,4.72,5.09,4.08,1.78,78.48,76.79,72.06,76.27,77.30
2939,长城证券,4.03,9.38,8.58,5.95,3.95,71.99,78.30,74.34,70.64,65.54
750,国海证券,1.34,4.16,4.06,3.54,0.54,73.81,74.67,73.76,78.12,77.77
601881,中国银河,2.36,8.21,6.23,4.20,1.64,83.91,83.59,83.42,83.63,82.42
686,东北证券,1.28,9.37,8.28,6.63,1.96,76.35,76.68,74.65,76.33,75.20
2736,国信证券,6.50,12.71,10.61,9.46,6.66,72.89,73.25,73.27,74.96,75.20
600999,招商证券,7.54,11.52,10.85,9.51,5.58,81.16,81.15,78.82,77.70,73.50
601099,太平洋,-4.85,1.26,-7.62,4.57,-11.99,39.72,51.29,57.37,66.01,74.99
601375,中原证券,0.78,3.78,0.93,0.59,0.66,71.69,73.68,72.91,75.91,73.25
600030,中信证券,8.67,12.07,8.43,7.76,6.20,80.26,83.28,82.35,79.10,75.99
783,长江证券,5.02,8.34,7.58,6.35,0.99,80.59,80.60,78.24,74.25,73.07
600061,国投资本,6.04,10.61,10.16,7.88,4.62,78.76,77.87,77.00,75.83,74.40
166,申万宏源,2.93,10.26,9.05,7.41,6.19,80.97,82.19,81.66,78.17,79.53
601198,东兴证券,1.96,7.37,7.44,6.16,5.19,74.36,73.03,75.47,73.78,73.77
601211,国泰君安,7.88,11.05,8.54,6.75,5.42,80.96,80.96,79.20,73.88,69.39
2673,西部证券,1.58,5.31,6.18,3.50,1.15,71.61,68.03,59.12,63.50,66.66
601108,财通证券,4.96,10.68,10.53,9.28,4.05,73.77,77.16,75.73,67.15,66.48
600906,财达证券,2.71,6.58,6.05,7.11,0.84,74.58,75.35,77.19,74.66,74.46
2945,华林证券,7.39,7.93,14.33,8.69,8.84,69.30,69.66,75.72,67.67,65.58
2229,鸿博股份,-4.55,0.54,1.52,2.10,0.32,29.93,26.22,16.97,15.50,17.89
695,滨海能源,-40.99,-17.14,-2.82,3.60,10.26,60.02,49.03,45.62,40.34,37.70
600567,山鹰国际,-14.76,9.27,9.13,9.95,27.55,73.10,64.81,62.08,64.99,62.30
2117,东港股份,8.75,12.12,10.25,16.55,16.60,30.67,28.45,30.62,29.74,29.62
301355,南王科技,10.99,13.82,12.12,16.73,19.40,34.08,38.93,34.92,25.02,30.89
603863,松炀资源,-26.70,0.75,6.60,10.65,18.08,43.35,35.93,27.12,14.66,32.99
603429,集友股份,12.41,11.00,6.03,23.50,20.04,23.23,27.64,23.45,25.27,38.33
488,晨鸣纸业,0.55,9.56,5.84,5.57,8.51,71.85,72.76,71.83,73.11,75.43
871553,凯腾精工,5.70,9.44,13.81,22.87,11.12,23.78,17.94,17.23,18.89,28.73
833075,柏星龙,16.66,20.02,11.45,18.17,20.14,33.95,48.13,42.51,40.25,36.52
600963,岳阳林纸,6.89,3.45,4.95,3.79,4.57,44.40,46.55,45.80,46.74,44.90
600308,华泰股份,4.61,8.96,8.22,8.60,9.71,40.93,41.72,40.61,38.74,43.90
200488,晨 鸣Ｂ,0.55,9.56,5.84,5.57,8.51,71.85,72.76,71.83,73.11,75.43
2831,裕同科技,15.19,11.48,16.35,17.38,17.71,48.95,48.97,47.27,47.08,46.61
605007,五洲特纸,9.55,21.52,28.07,21.92,25.25,66.45,53.46,50.30,59.96,59.05
600966,博汇纸业,3.35,25.59,14.68,2.56,5.05,71.39,63.51,68.71,72.78,72.21
603058,永吉股份,2.90,3.41,-1.23,1.13,-2.20,31.34,32.84,28.28,29.58,25.03
600433,冠豪高新,7.43,2.80,6.62,6.40,4.23,27.50,25.55,30.49,32.36,33.75
815,美利云,-11.62,-0.81,2.30,2.47,2.20,38.11,30.96,31.33,35.61,33.36
600235,民丰特纸,1.10,4.26,3.68,0.99,0.78,34.61,36.96,38.38,40.27,40.99
600793,宜宾纸业,4.60,4.61,-15.32,2.29,74.90,76.95,78.58,81.54,78.78,91.22
2521,齐峰新材,0.24,4.70,4.62,3.99,1.76,25.04,29.20,26.67,19.74,22.56
603733,仙鹤股份,10.68,17.72,16.62,12.88,9.86,47.89,41.65,32.46,47.89,41.51
2067,景兴纸业,2.14,8.62,6.88,4.40,8.33,30.44,29.28,32.58,20.01,31.68
300883,龙利得,2.19,3.69,6.13,9.55,10.91,30.00,29.50,22.94,25.99,26.90
600356,恒丰纸业,5.45,4.46,5.83,4.49,3.66,19.24,19.31,23.64,25.57,22.02
603165,荣晟环保,8.69,16.29,15.13,18.74,18.24,25.14,27.56,21.79,24.50,13.93
605500,森林包装,6.09,12.97,20.25,18.62,35.90,9.26,12.80,16.27,33.44,48.23
605377,华旺科技,14.17,18.90,21.56,17.24,14.87,34.53,36.43,34.65,44.84,46.89
2078,太阳纸业,13.43,16.83,12.79,16.12,19.54,51.74,56.01,54.72,54.48,57.23
603499,翔港科技,2.30,-3.11,1.39,2.71,9.24,47.28,46.35,33.38,21.45,22.56
2012,凯恩股份,3.63,6.68,6.99,3.69,2.03,25.50,25.52,29.94,23.81,28.25
833394,民士达,20.82,13.73,10.79,8.87,7.58,36.80,36.65,18.88,19.71,15.99
2836,新宏泽,21.22,2.94,8.22,6.52,11.65,12.99,13.85,21.51,38.35,17.09
600103,青山纸业,5.52,5.27,2.11,3.63,4.58,28.50,26.78,28.82,30.37,27.67
603607,京华激光,12.54,11.89,12.41,13.14,13.06,28.36,20.52,17.71,19.95,14.96
