公司代码,公司名称,2022年ROE,2021年ROE,2020年ROE,2019年ROE,2018年ROE,2022年资产负债率,2021年资产负债率,2020年资产负债率,2019年资产负债率,2018年资产负债率
600820,隧道股份,10.77,9.91,9.89,10.21,9.99,76.88,77.37,76.93,74.29,72.39
600170,上海建工,2.86,11.09,11.11,14.23,10.71,86.07,85.42,86.34,85.94,83.65
600512,腾达建设,0.27,14.42,12.18,10.64,0.52,46.57,48.81,52.68,55.15,60.75
600502,安徽建工,11.76,10.41,9.01,6.53,10.36,84.58,84.51,83.61,84.15,84.30
601068,中铝国际,-0.21,-21.18,-29.06,-0.66,2.84,77.94,72.74,71.30,72.51,73.10
600846,同济科技,10.14,17.90,20.09,23.95,13.83,66.79,63.10,70.60,70.60,75.56
603637,镇海股份,12.10,9.25,8.25,7.55,7.30,36.86,42.59,41.52,42.04,25.89
605598,上海港湾,10.56,6.16,13.27,20.78,17.64,15.78,15.75,28.08,33.39,47.29
2060,粤 水 电,9.49,8.25,8.04,7.48,6.79,89.73,87.02,86.97,86.93,84.23
603717,天域生态,-21.84,-16.15,-11.82,4.45,6.94,58.57,51.59,58.99,58.03,55.51
605303,园林股份,-17.11,3.98,11.08,16.38,15.48,51.09,50.08,64.32,67.29,65.84
600284,浦东建设,8.13,8.09,7.09,6.84,8.00,73.18,67.97,60.18,56.31,48.76
830964,润农节水,5.79,7.15,8.41,11.12,11.76,18.55,18.23,18.06,26.62,31.05
603955,大千生态,0.67,3.71,7.08,8.04,8.32,45.81,51.18,52.30,57.98,56.25
300536,农尚环境,3.79,-0.07,1.17,8.91,9.57,38.93,48.08,53.30,56.42,53.09
600853,龙建股份,13.98,10.58,11.81,13.35,10.70,86.12,84.85,85.86,88.86,88.24
603316,诚邦股份,-6.25,2.39,4.64,3.71,6.85,70.72,68.40,61.43,57.41,48.87
603778,乾景园林,-14.70,-14.12,-8.45,0.02,-0.62,47.88,28.43,28.96,41.45,42.66
2775,文科园林,-101.91,-111.55,6.29,9.68,11.64,95.37,86.76,53.13,43.30,34.54
1267,汇绿生态,4.71,7.11,8.37,8.69,9.57,42.01,52.12,49.75,46.85,48.70
301098,金埔园林,7.03,11.56,12.06,15.72,16.67,57.71,58.76,64.74,61.07,57.02
603007,ST花王,-58.26,-73.47,-4.70,8.74,9.72,88.66,80.02,68.32,66.37,65.85
2586,*ST围海,-18.74,-0.82,-11.30,-23.79,5.19,54.21,58.11,58.75,57.09,50.26
300237,美晨生态,-86.15,-15.71,1.48,2.55,1.26,88.45,76.16,74.37,69.40,65.24
300517,海波重科,5.51,10.26,6.94,3.80,3.85,41.11,51.33,53.26,48.63,47.76
200055,方大Ｂ,5.03,4.09,7.37,6.93,53.17,54.33,54.40,54.08,53.99,51.26
605305,中际联合,7.37,13.96,21.91,19.75,15.10,13.61,13.29,25.11,23.54,19.86
600031,三一重工,6.65,19.95,29.55,27.16,21.45,58.42,53.02,53.83,51.21,55.94
603298,杭叉集团,16.70,17.22,18.21,15.85,14.95,41.76,42.03,34.09,25.40,25.32
603338,浙江鼎力,19.32,20.89,19.16,23.96,20.05,40.13,37.56,36.20,33.99,28.41
603611,诺力股份,18.21,15.28,13.99,14.53,11.47,73.69,72.50,66.25,67.90,50.08
2204,大连重工,4.32,1.71,0.71,0.74,0.23,69.24,67.21,60.41,60.62,57.75
157,中联重科,4.13,11.56,16.70,10.82,5.25,53.89,52.22,58.82,57.06,58.52
601100,恒立液压,22.60,32.83,34.73,24.32,19.94,21.75,25.08,30.78,33.38,37.08
834599,同力股份,24.60,23.50,36.24,36.43,29.25,64.37,62.55,57.07,63.56,48.71
600761,安徽合力,14.80,11.01,14.06,13.63,12.25,50.05,44.94,38.75,32.21,33.64
528,柳 工,3.85,6.64,11.49,7.70,8.46,59.36,60.05,61.82,63.73,61.48
873169,七丰精工,14.68,27.07,39.24,29.33,17.97,17.09,24.28,27.29,26.41,25.42
688425,铁建重工,12.48,15.53,20.55,21.51,18.74,34.81,37.38,51.37,52.86,41.93
603638,艾迪精密,8.60,17.87,23.20,29.52,24.17,43.57,37.07,34.06,24.82,39.41
871245,威博液压,10.33,23.64,18.19,16.37,16.47,32.18,36.89,45.16,33.27,32.45
835174,五新隧装,14.04,22.99,21.85,11.48,17.52,24.78,30.51,38.52,33.05,35.27
300201,海伦哲,5.51,10.74,-33.67,2.80,6.65,37.08,44.73,60.04,52.74,51.33
873223,荣亿精密,3.68,13.65,15.82,17.23,11.31,29.87,45.10,29.00,17.13,18.83
601226,华电重工,7.58,7.90,2.64,2.29,1.61,61.19,62.30,57.53,60.14,55.55
600815,厦工股份,18.56,-9.08,2.24,--,-405.12,39.20,51.53,56.16,61.38,100.74
1288,运机集团,4.79,7.06,9.12,9.38,10.83,29.73,25.76,38.28,39.15,42.77
680,山推股份,12.76,3.72,1.76,1.67,2.33,55.05,56.24,60.60,58.40,60.81
2272,川润股份,0.82,3.60,4.81,5.11,3.75,54.71,50.43,49.94,28.79,31.12
300718,长盛轴承,7.55,11.80,11.78,11.13,13.79,13.69,14.39,10.82,9.62,9.01
425,徐工机械,8.13,15.91,9.90,12.56,8.28,68.78,68.41,62.78,56.47,50.46
605389,长龄液压,7.02,13.73,37.65,37.74,54.47,10.05,13.07,30.40,22.28,30.00
301040,中环海陆,3.95,9.44,24.47,16.42,8.03,44.22,32.33,40.46,38.96,42.87
600817,宇通重工,16.78,19.84,22.24,23.81,8.06,44.57,50.36,56.38,59.85,28.98
300022,吉峰科技,12.86,20.98,-21.66,-93.03,4.98,75.86,79.18,82.34,83.65,78.57
600375,汉马科技,-162.29,-63.34,-18.72,1.53,2.14,97.91,85.19,80.59,76.55,76.88
600984,建设机械,-0.73,6.24,10.96,14.26,4.97,66.60,65.35,61.57,63.29,57.40
2097,山河智能,-22.61,5.72,10.71,10.22,9.56,76.94,70.27,68.65,67.85,65.45
301505,苏州规划,18.33,21.46,19.37,16.22,26.70,39.82,35.49,34.74,32.90,29.52
300844,山水比德,-13.48,10.69,51.47,59.07,61.32,18.23,17.72,44.86,45.90,59.41
300778,新城市,5.41,8.23,10.69,16.23,36.05,36.34,18.57,26.51,24.00,41.90
836208,青矩技术,30.88,34.82,33.93,45.22,26.28,48.05,48.78,47.95,53.52,51.31
300989,蕾奥规划,3.08,14.57,64.91,68.78,64.13,14.70,18.43,55.86,61.83,60.04
833873,中设咨询,-6.65,8.59,9.54,12.92,4.89,17.72,19.99,25.44,29.80,30.15
300977,深圳瑞捷,1.13,11.46,37.32,64.67,56.50,16.15,13.51,24.04,30.11,39.98
2949,华阳国际,7.73,7.48,13.73,13.31,23.50,50.96,50.74,47.48,37.32,49.09
3013,地铁设计,19.59,19.25,22.42,23.29,26.99,55.34,58.05,55.88,66.18,65.48
600629,华建集团,9.51,10.54,5.90,9.68,10.16,68.53,73.15,71.59,67.93,66.13
928,中钢国际,9.92,11.01,11.19,10.85,8.62,74.51,74.15,70.79,71.53,69.74
603017,中衡设计,6.13,-24.89,11.32,10.99,9.70,57.64,56.53,45.54,45.34,41.22
603909,建发合诚,6.22,4.69,5.81,10.03,10.23,42.40,40.93,40.29,41.29,44.83
2116,中国海诚,13.15,11.08,4.61,4.14,15.43,72.81,69.18,68.99,67.67,66.70
300492,华图山鼎,3.64,4.38,4.90,7.04,8.41,12.10,8.23,10.06,21.28,21.98
833427,华维设计,9.18,21.61,31.76,38.69,29.75,28.58,22.22,35.01,42.67,34.86
603458,勘设股份,5.14,10.71,18.24,17.65,16.92,54.25,55.99,55.81,55.70,43.90
900906,中毅达B,8.09,37.78,67.84,-5.52,--,88.89,90.32,93.55,96.45,2934.28
603959,百利科技,1.31,4.62,5.04,-80.30,14.55,83.44,78.82,77.06,83.28,58.95
603357,设计总院,14.68,14.14,14.63,14.59,22.33,43.22,34.26,35.69,30.52,30.66
603860,中公高科,5.37,5.56,5.38,8.88,8.28,15.91,13.92,14.97,14.26,14.22
603018,华设集团,16.63,17.10,18.35,19.39,17.28,62.16,62.71,62.51,63.69,62.59
2883,中设股份,8.32,10.51,14.18,14.22,13.77,41.58,43.77,36.72,17.12,15.06
300675,建科院,12.95,8.59,9.06,7.98,8.06,54.65,58.03,59.79,53.69,47.60
300732,设研院,8.77,12.70,13.34,12.28,17.85,54.43,51.06,51.21,45.14,46.38
3001,中岩大地,-11.29,8.50,13.92,28.73,31.03,45.17,41.64,34.90,52.92,50.33
301136,招标股份,3.53,9.73,11.05,11.43,21.65,30.60,43.91,40.24,40.16,41.72
300284,苏交科,7.48,8.11,7.85,16.00,15.71,44.62,46.53,61.85,61.45,62.90
301091,深城交,7.99,22.23,44.43,49.05,30.80,29.22,32.46,61.00,62.54,63.90
300983,尤安设计,0.67,12.97,50.60,69.83,62.10,6.20,11.20,33.58,43.84,57.38
301027,华蓝集团,5.84,20.41,33.53,23.31,20.26,48.16,48.45,65.82,69.76,62.10
301167,建研设计,9.47,19.98,25.80,23.32,22.72,29.07,25.29,49.18,49.36,49.99
300500,启迪设计,0.92,9.04,2.57,12.51,9.84,56.48,52.49,44.39,39.94,41.13
300746,汉嘉设计,1.27,7.89,5.80,8.52,9.76,43.31,37.63,37.83,48.65,21.22
603153,上海建科,11.05,12.42,12.75,10.62,9.26,30.65,30.98,31.91,34.30,32.32
300635,中达安,-31.32,5.14,4.51,9.70,8.80,48.66,41.55,45.82,45.34,32.72
779,甘咨询,8.94,14.33,15.62,17.04,11.22,40.36,41.58,44.70,46.44,61.72
300949,奥雅股份,-4.40,7.32,28.68,43.40,47.63,22.21,17.89,38.86,41.74,48.87
300668,杰恩设计,3.45,3.75,4.37,18.83,21.51,20.52,24.80,17.62,14.57,14.78
836892,广咨国际,21.90,29.13,34.64,35.92,34.06,50.65,50.30,62.75,65.95,67.98
300564,筑博设计,11.35,14.24,12.64,27.93,33.25,31.76,36.62,39.14,38.27,57.97
300826,测绘股份,6.75,8.03,8.23,17.10,18.19,49.36,52.50,43.82,52.75,53.90
300649,杭州园林,2.11,6.83,11.77,17.47,15.62,56.58,62.37,64.98,58.02,32.48
975,银泰黄金,10.58,12.65,13.21,9.97,7.95,21.57,22.56,14.26,14.93,12.07
2237,恒邦股份,6.22,5.96,6.72,6.78,8.70,58.78,59.96,58.18,71.19,70.76
600547,山东黄金,3.87,-1.46,8.14,5.35,5.17,59.55,59.41,49.00,55.61,52.84
601069,西部黄金,4.91,11.66,2.19,2.42,0.58,23.42,34.42,34.93,35.31,37.13
600988,赤峰黄金,9.36,13.30,22.83,6.62,-1.78,57.77,37.90,38.42,57.93,62.08
2155,湖南黄金,7.77,6.89,4.47,3.27,5.78,19.31,24.57,25.03,25.97,28.49
601899,紫金矿业,25.29,23.97,12.19,11.38,11.70,59.33,55.47,59.08,53.91,58.12
2716,金贵银业,-8.67,0.75,-41.26,-284.25,3.21,55.25,51.62,46.21,106.29,68.45
600489,中金黄金,8.35,7.02,7.64,5.09,4.94,42.43,43.48,44.27,50.36,49.34
1337,四川黄金,26.82,27.15,43.74,30.64,30.50,38.13,46.27,60.95,58.47,53.02
506,中润资源,50.49,-28.40,-62.59,-1.73,4.09,60.87,76.21,75.31,58.28,55.99
601005,重庆钢铁,-4.66,10.73,3.24,4.88,10.14,45.78,47.96,49.84,28.10,31.19
600808,马钢股份,-2.77,17.44,7.17,4.09,22.68,65.60,58.98,59.60,64.27,58.38
601686,友发集团,4.75,10.26,26.11,26.11,12.37,56.01,54.37,42.20,52.95,54.12
600022,山东钢铁,2.49,5.65,3.42,2.83,11.01,53.90,55.07,54.96,56.58,59.50
2110,三钢闽光,0.63,18.44,13.15,21.14,46.30,53.78,49.33,52.71,42.42,34.75
600117,*ST西钢,--,-133.72,4.44,8.42,-96.87,96.65,88.14,75.83,76.71,92.93
600581,八一钢铁,-38.05,20.20,5.96,2.71,18.98,90.02,85.90,82.11,78.71,79.08
600019,宝钢股份,6.33,12.36,7.02,7.09,12.68,45.79,44.61,43.87,44.49,43.55
600307,酒钢宏兴,-19.83,11.39,4.28,10.94,10.77,72.29,67.12,70.21,70.03,73.39
600010,包钢股份,-1.34,5.29,0.66,1.04,6.50,58.16,56.61,57.28,58.54,64.60
600126,杭钢股份,2.37,8.14,5.76,4.54,11.06,29.44,29.76,27.83,27.20,27.06
2756,永兴材料,74.72,19.34,7.42,10.20,11.53,18.48,19.66,23.64,23.89,21.40
600399,抚顺特钢,3.30,14.34,11.51,6.98,964.67,48.64,42.69,45.42,47.67,47.47
601969,海南矿业,10.32,18.73,3.62,2.37,-11.38,38.27,39.41,40.59,41.00,34.53
600282,南钢股份,7.94,16.00,13.97,16.37,29.81,58.83,53.06,49.59,49.72,51.91
825,太钢不锈,0.44,17.87,5.35,6.79,17.35,48.74,47.43,51.03,53.63,57.08
900936,鄂资Ｂ股,24.28,38.06,11.65,11.78,10.41,45.95,51.93,61.00,65.13,68.79
2478,常宝股份,10.79,3.15,2.76,14.22,12.26,35.40,37.07,32.00,27.23,30.75
923,河钢资源,7.87,16.85,13.28,7.81,2.08,22.74,23.15,26.64,26.48,32.46
601003,柳钢股份,-20.93,11.88,12.97,19.87,46.87,68.41,63.41,58.94,54.40,57.80
600782,新钢股份,3.93,17.42,11.93,16.56,36.53,49.26,52.76,53.76,50.64,53.12
600231,凌钢股份,-9.63,10.39,6.95,5.64,17.31,51.01,47.46,48.26,51.25,53.45
200761,本钢板Ｂ,-5.68,11.88,1.90,2.88,5.64,56.08,58.17,66.85,67.05,67.03
2075,沙钢股份,7.23,19.53,12.71,11.23,29.87,41.91,37.45,38.85,34.72,34.64
629,钒钛股份,16.47,13.15,3.52,27.36,52.81,23.15,22.20,14.51,25.67,35.18
688186,广大特材,3.23,7.60,10.90,14.81,18.98,63.99,53.91,57.86,58.62,64.17
2545,东方铁塔,10.09,5.13,3.98,4.02,6.17,35.04,31.98,33.40,34.63,34.14
655,金岭矿业,7.02,4.51,8.56,7.22,4.28,12.09,13.78,9.07,10.32,11.36
1203,大中矿业,17.81,39.21,30.05,25.29,15.05,43.50,40.24,69.55,77.32,80.25
600382,广东明珠,7.70,19.58,14.95,5.21,7.35,11.60,22.38,23.27,14.90,15.52
709,河钢股份,2.64,4.94,2.15,3.73,7.02,73.76,74.98,74.95,73.19,71.76
600295,鄂尔多斯,24.28,38.06,11.65,11.78,10.41,45.95,51.93,61.00,65.13,68.79
708,中信特钢,20.96,26.27,22.92,24.19,19.30,59.86,61.28,63.34,65.18,66.04
761,本钢板材,-5.68,11.88,1.90,2.88,5.64,56.08,58.17,66.85,67.05,67.03
603995,甬金股份,12.52,17.61,13.78,21.22,25.63,54.44,55.90,41.84,39.04,44.33
959,首钢股份,2.42,19.42,6.66,4.52,9.18,65.03,67.21,73.10,72.65,73.08
717,中南股份,-12.88,18.78,21.26,25.72,67.51,54.38,46.81,46.44,53.42,62.39
898,鞍钢股份,0.26,12.12,4.06,3.43,14.82,39.34,37.93,38.83,40.16,41.72
932,华菱钢铁,13.42,24.57,20.97,20.93,45.59,51.88,52.28,57.54,60.78,62.72
778,新兴铸管,7.01,8.81,8.37,7.20,10.45,50.66,50.66,54.59,54.90,58.12
603878,武进不锈,8.55,7.23,9.23,13.88,9.51,32.39,30.35,29.90,24.19,24.93
600507,方大特钢,11.05,29.44,28.79,27.05,58.17,49.58,51.24,31.15,47.03,29.96
2318,久立特材,23.04,16.33,20.96,15.37,10.04,34.87,32.80,27.41,40.40,36.51
600569,安阳钢铁,-32.71,9.28,2.29,2.78,25.12,80.98,74.72,73.22,72.01,74.47
2978,安宁股份,21.30,32.08,20.64,24.80,29.11,16.65,14.31,15.26,22.93,30.27
300881,盛德鑫泰,9.11,6.92,10.37,20.69,22.47,47.43,48.38,36.08,60.22,61.91
601121,宝地矿业,9.98,14.07,8.68,6.47,2.98,48.57,39.24,32.08,37.63,40.59
2443,金洲管道,7.68,13.05,22.13,11.75,8.71,30.19,26.45,24.46,29.91,35.81
605158,华达新材,9.70,7.46,19.80,22.66,18.05,57.90,37.46,23.62,46.00,51.51
835857,百甲科技,9.25,13.79,16.47,12.19,-22.14,61.04,62.39,70.25,69.19,71.04
301299,卓创资讯,17.54,23.40,31.86,49.00,51.26,30.98,56.67,57.49,62.68,67.69
300399,天利科技,3.52,1.43,5.87,4.27,5.99,8.76,15.00,7.41,10.15,14.69
603918,金桥信息,1.64,8.75,12.98,10.55,9.39,35.24,34.33,47.61,51.62,50.45
600446,金证股份,7.43,7.92,17.34,13.52,-6.62,41.69,43.32,52.12,53.47,52.50
300059,东方财富,14.40,22.11,17.89,9.49,6.32,69.24,76.20,69.95,65.69,60.58
2316,亚联发展,74.15,-316.64,-101.41,-19.32,11.68,93.26,99.64,86.38,71.05,71.01
688258,卓易信息,5.59,4.68,6.62,12.89,19.21,18.59,20.04,10.36,9.32,17.91
301428,世纪恒通,14.09,14.93,18.82,14.28,13.86,51.10,47.96,49.53,54.28,37.64
688066,航天宏图,10.95,11.41,10.09,10.60,14.19,54.61,34.69,29.10,21.03,38.54
2657,中科金财,-8.12,-4.20,0.31,-11.80,0.33,26.64,26.39,28.23,28.67,33.30
600571,信雅达,-13.07,26.24,11.73,6.04,1.96,35.71,31.86,37.03,32.95,29.39
300300,海峡创新,-38.87,-50.05,-48.39,-41.76,5.55,72.43,66.02,50.69,39.44,32.53
600070,ST富润,-38.54,-26.73,-15.62,18.44,9.23,32.88,34.79,35.18,33.22,35.34
301380,挖金客,10.72,21.62,29.11,57.19,38.38,7.64,10.08,13.35,20.27,8.32
688562,航天软件,10.71,8.95,-11.09,197.11,,79.80,82.22,79.69,90.49,
603613,国联股份,23.17,14.28,21.38,22.21,24.08,54.20,51.70,41.85,49.04,44.82
301381,赛维时代,13.61,31.83,65.08,15.18,-2.01,38.38,43.56,43.78,52.74,56.84
605398,新炬网络,5.70,7.57,29.49,37.69,41.37,17.43,22.23,37.30,40.20,46.50
300096,易联众,-70.20,-16.16,1.65,1.44,2.00,71.32,53.67,50.87,49.28,56.48
300508,维宏股份,8.00,10.07,5.31,13.09,-5.60,23.83,26.28,12.96,11.61,12.96
300532,今天国际,20.13,9.81,7.56,6.10,2.36,69.79,58.53,60.11,55.21,49.15
300226,上海钢联,12.32,12.26,17.32,17.22,13.58,71.37,73.87,74.07,73.74,74.41
300645,正元智慧,7.89,8.10,4.36,7.50,8.93,49.97,51.21,49.42,47.17,37.59
300020,银江技术,2.00,2.85,4.65,4.53,0.77,46.31,47.18,47.78,48.55,46.58
300674,宇信科技,6.73,15.59,21.90,15.58,14.75,33.83,37.86,41.96,51.99,46.87
2777,久远银海,12.47,16.46,15.54,15.00,12.51,33.59,36.31,38.34,38.93,43.05
2354,天娱数科,-11.21,1.53,16.19,-85.30,-127.49,13.15,23.00,24.07,86.70,72.65
2642,荣联科技,0.81,3.90,-53.79,1.36,-43.68,52.57,55.46,49.88,29.02,44.74
2609,捷顺科技,0.78,7.11,7.53,7.07,4.24,35.58,31.78,26.97,22.83,19.83
600850,电科数字,13.40,12.49,12.58,13.09,13.63,61.10,63.48,65.30,60.91,59.97
300941,创识科技,9.08,10.26,38.25,36.65,32.41,10.11,9.45,22.43,27.20,34.35
2474,榕基软件,0.82,1.88,3.17,3.32,2.31,40.20,44.44,44.90,43.88,42.11
600271,航天信息,7.90,7.96,8.88,12.71,15.44,25.16,26.48,34.52,37.72,36.58
300738,奥飞数据,10.08,10.42,18.80,16.62,11.10,74.87,71.33,55.77,57.79,47.15
2649,博彦科技,8.22,12.57,11.45,9.58,9.77,25.23,25.40,31.23,33.40,27.10
300440,运达科技,3.00,7.28,9.33,10.73,7.19,45.92,42.33,29.10,32.43,35.76
2530,金财互联,-22.07,-20.73,-45.33,-17.87,7.04,41.87,37.81,31.30,17.14,16.45
688316,青云科技-U,-53.11,-51.01,-71.02,--,--,45.04,36.88,52.97,29.69,143.10
300245,天玑科技,-0.21,2.66,2.66,2.09,4.19,15.70,13.91,10.85,9.05,9.70
2095,生 意 宝,2.47,2.46,4.09,4.04,4.15,26.92,28.10,28.60,28.55,27.15
600718,东软集团,-3.62,13.15,1.57,0.43,1.22,50.66,47.23,48.54,39.13,33.60
300634,彩讯股份,10.37,8.24,9.77,10.22,14.37,17.99,15.59,15.72,18.06,23.65
688039,当虹科技,-6.77,4.11,7.19,16.83,18.19,15.49,14.73,9.18,7.67,14.02
300872,天阳科技,2.66,4.36,9.64,12.17,11.14,27.80,22.22,18.74,29.21,22.75
2401,中远海科,13.38,13.02,18.39,10.57,9.91,54.09,63.43,67.59,70.71,58.95
603881,数据港,3.85,4.10,9.97,10.53,15.10,59.43,63.63,62.28,70.51,62.11
300448,浩云科技,1.45,1.03,0.92,11.56,11.78,7.63,9.65,13.08,16.13,17.67
300419,浩丰科技,4.23,-3.24,2.71,-3.58,-53.84,45.71,43.99,41.26,33.00,32.39
300290,荣科科技,-24.47,-33.44,6.58,4.16,2.47,43.72,42.19,28.86,31.40,39.43
2264,新 华 都,16.66,1.85,19.29,-59.13,1.03,45.10,76.70,71.87,72.01,55.17
555,神州信息,3.45,6.58,8.81,7.44,0.86,50.69,51.49,52.82,50.52,53.03
688636,智明达,8.12,16.29,26.06,22.79,30.27,34.80,31.81,38.34,37.06,40.54
300895,铜牛信息,-5.82,4.26,6.24,11.57,16.09,11.77,23.08,16.20,10.93,18.30
838924,广脉科技,5.90,17.31,21.95,11.89,0.89,51.07,52.58,53.59,58.84,58.24
600228,返利科技,7.46,17.83,15.18,14.30,14.10,16.50,43.71,24.58,49.41,53.10
300212,易华录,0.29,-4.39,17.21,5.96,10.56,69.39,68.44,72.39,69.79,65.57
600756,浪潮软件,2.90,1.96,-3.97,1.13,13.72,51.37,47.88,44.88,31.42,22.62
200045,深纺织Ｂ,2.59,2.00,1.36,0.75,-0.96,28.24,28.92,21.54,14.94,25.11
600536,中国软件,1.84,3.23,2.96,2.77,5.45,65.35,69.66,66.81,59.05,54.38
300168,万达信息,-20.53,4.62,-65.39,-47.53,7.37,82.09,78.47,78.70,61.75,53.26
600797,浙大网新,3.72,-16.82,1.47,1.22,3.93,42.98,44.09,31.11,29.85,30.03
300271,华宇软件,-15.90,4.46,4.80,11.07,12.49,20.73,23.28,32.20,17.99,25.96
300248,新开普,5.21,8.26,9.90,9.89,6.87,19.06,18.79,18.71,24.04,30.64
2990,盛视科技,4.72,9.19,16.72,41.08,41.53,30.82,33.20,23.63,50.10,52.08
603171,税友股份,5.90,11.00,18.24,20.19,36.10,33.55,30.60,36.40,38.85,44.49
600845,宝信软件,22.99,21.52,18.12,12.67,7.22,45.56,46.23,44.91,29.20,33.38
300167,ST迪威迅,-232.04,-50.09,-25.09,3.39,-29.59,80.96,57.30,40.40,43.56,45.05
300288,朗玛信息,4.67,4.42,3.30,4.88,8.25,15.59,20.78,22.73,23.73,20.25
688619,罗普特,-14.49,6.55,28.96,28.82,20.46,34.76,33.82,49.66,49.37,39.68
600410,华胜天成,-7.11,0.49,2.74,3.45,-4.74,40.49,39.97,40.24,44.77,48.10
688004,博汇科技,-3.89,6.75,9.09,17.97,27.17,13.19,10.53,11.01,32.13,27.11
997,新 大 陆,-6.42,11.47,7.61,12.41,11.44,50.29,42.61,45.46,48.45,50.57
688365,光云科技,-17.88,-5.31,8.88,14.48,18.96,33.78,24.97,12.76,12.95,13.86
300383,光环新网,-7.00,8.68,10.38,10.41,9.64,34.48,29.91,31.71,31.78,34.09
900901,云赛Ｂ股,4.02,5.88,5.92,5.99,6.97,34.47,32.45,27.75,29.79,25.01
300687,赛意信息,11.05,17.02,19.22,7.70,13.99,24.88,21.39,38.07,25.83,21.27
300766,每日互动,1.21,6.90,4.27,5.05,24.74,19.31,17.41,16.97,7.14,7.25
