公司代码,公司名称,2022年ROE,2021年ROE,2020年ROE,2019年ROE,2018年ROE,2022年资产负债率,2021年资产负债率,2020年资产负债率,2019年资产负债率,2018年资产负债率
603680,今创集团,4.14,7.46,9.80,10.15,13.14,45.82,45.74,50.28,54.74,49.67
913,钱江摩托,12.98,8.29,8.87,8.82,2.56,47.82,41.06,41.95,43.27,42.37
300851,交大思诺,3.01,8.14,14.86,24.31,26.72,8.89,10.88,11.09,18.35,17.92
2972,科安达,9.85,12.79,12.61,23.58,21.96,18.16,12.77,12.27,14.91,24.19
688367,工大高科,9.40,14.27,18.64,16.15,10.03,29.96,21.93,27.89,25.65,28.30
925,众合科技,2.08,7.80,2.30,5.64,1.16,58.44,61.60,58.89,65.94,62.29
976,ST华铁,-29.57,5.65,9.01,6.97,3.49,50.18,30.01,30.70,28.89,15.68
603787,新日股份,14.93,1.10,10.19,7.40,9.60,65.09,64.43,67.66,47.01,50.32
1696,宗申动力,8.41,10.43,13.48,10.08,9.51,40.80,49.52,48.67,43.80,44.89
301016,雷尔伟,9.71,19.69,32.92,33.44,26.02,15.04,16.58,35.05,50.02,51.06
603500,祥和实业,7.47,7.35,6.41,10.24,10.15,18.61,17.29,11.36,6.69,8.23
300462,华铭智能,3.98,-11.75,7.71,31.73,8.67,31.62,33.65,34.83,49.92,29.10
603766,隆鑫通用,6.94,5.28,6.83,9.35,14.18,35.42,41.27,42.44,42.66,41.12
300906,日月明,3.73,5.00,15.50,24.16,19.61,10.26,9.76,9.45,22.34,29.90
600099,林海股份,1.87,1.95,1.58,1.20,0.56,34.79,28.40,17.48,21.19,19.91
300923,研奥股份,4.40,6.85,10.38,10.98,10.41,16.17,15.60,11.58,23.44,21.88
605001,威奥股份,-4.46,-7.45,7.12,16.15,18.41,43.50,42.35,41.02,47.27,51.11
300960,通业科技,4.63,8.04,22.30,27.53,22.22,29.04,31.43,41.73,49.20,51.62
605298,必得科技,4.85,15.30,20.80,25.29,29.45,15.03,13.11,15.56,21.00,28.64
689009,九号公司-WD,9.83,10.31,2.94,0.00,--,47.35,44.31,43.63,35.95,187.56
2723,小崧股份,0.82,2.79,4.16,6.68,-14.80,53.44,44.24,57.17,51.03,41.26
603868,飞科电器,25.73,22.09,23.69,27.38,34.46,21.13,27.03,27.16,28.81,29.58
2052,ST同洲,-78.45,-134.91,-50.49,-41.98,-43.42,82.79,91.68,66.67,60.39,61.55
688169,石头科技,13.16,18.00,23.89,71.72,62.14,11.78,13.41,9.35,24.38,45.24
200016,深康佳Ｂ,-17.58,10.33,5.79,2.62,5.11,77.74,74.42,78.51,76.69,71.35
2614,奥佳华,2.16,9.89,11.61,8.58,14.28,44.65,45.06,47.43,44.29,44.60
603195,公牛集团,27.88,28.28,26.87,52.36,69.60,25.44,30.49,26.53,25.15,37.11
605336,帅丰电器,11.24,13.77,19.27,27.77,41.24,15.73,15.87,14.90,29.43,31.17
603215,比依股份,21.24,41.27,59.16,39.00,41.85,34.37,70.14,72.68,74.71,75.78
600690,海尔智家,16.81,17.26,17.68,19.12,20.88,59.85,62.67,66.52,65.33,66.80
2860,星帅尔,8.95,12.84,11.13,17.00,14.27,43.06,34.46,37.07,18.91,17.29
2959,小熊电器,17.50,14.13,23.67,29.60,50.55,51.43,42.80,46.56,34.26,56.59
2050,三花智控,21.38,15.98,15.04,16.08,15.65,53.10,52.36,40.39,36.68,37.55
521,长虹美菱,4.96,1.07,-1.73,1.13,0.77,65.82,67.12,69.19,64.01,67.00
2759,天际股份,14.73,24.50,-0.40,1.17,2.48,33.38,19.17,17.61,16.86,14.73
200512,闽灿坤Ｂ,9.46,13.47,17.34,15.07,1.82,42.87,49.92,45.98,40.34,44.84
300247,融捷健康,14.12,2.95,-7.79,-58.30,-40.10,13.32,15.76,13.10,21.51,20.68
603112,华翔股份,11.42,17.14,17.76,15.98,14.87,50.21,50.50,32.23,48.17,52.54
873339,恒太照明,34.01,28.41,19.95,30.76,64.11,21.39,47.82,30.25,46.01,53.86
603486,科沃斯,30.46,50.90,22.93,4.92,25.05,51.69,52.36,49.48,42.63,40.66
603519,立霸股份,53.95,13.91,12.91,18.57,12.88,30.30,36.13,46.77,39.50,24.67
16,深康佳Ａ,-17.58,10.33,5.79,2.62,5.11,77.74,74.42,78.51,76.69,71.35
921,海信家电,13.13,9.64,16.99,22.21,19.79,70.60,72.13,65.54,63.28,63.86
600983,惠而浦,0.94,-18.08,-4.10,-8.20,6.54,47.32,50.24,49.36,50.49,50.38
2705,新宝股份,14.73,12.87,23.73,16.74,13.00,44.78,51.25,51.15,46.90,45.07
688696,极米科技,17.15,21.22,38.92,18.43,2.19,40.62,46.27,68.48,58.19,48.51
870726,鸿智科技,31.75,21.29,23.13,27.49,18.66,43.98,55.93,51.90,48.30,51.09
600336,澳柯玛,6.03,7.63,14.52,10.01,3.85,64.28,65.22,66.29,67.14,60.60
300217,东方电热,10.05,7.83,3.12,-4.99,7.45,54.24,47.36,45.74,41.43,39.95
200521,虹美菱B,4.96,1.07,-1.73,1.13,0.77,65.82,67.12,69.19,64.01,67.00
2508,老板电器,17.21,15.78,22.39,25.10,26.40,34.45,36.96,34.23,34.53,35.16
2032,苏 泊 尔,27.89,26.81,26.97,30.54,28.84,45.40,44.90,41.13,42.23,44.45
688793,倍轻松,-21.93,21.74,35.56,40.64,54.26,40.92,31.83,50.89,56.39,56.25
2011,盾安环境,37.93,26.14,-53.36,5.72,-65.58,56.56,80.20,84.99,74.60,79.35
2677,浙江美大,23.52,37.04,34.35,33.05,29.28,13.78,17.21,21.80,23.53,23.34
651,格力电器,24.19,21.34,18.88,25.72,33.36,71.30,66.23,58.14,60.40,63.10
831641,格利尔,24.54,17.86,16.89,20.66,27.42,46.80,56.49,45.51,40.73,47.85
300160,秀强股份,14.71,12.50,12.10,13.40,-20.37,19.04,37.49,42.19,41.39,47.96
603219,富佳股份,25.08,26.47,26.15,16.32,26.39,35.05,46.53,60.13,50.02,59.49
301332,德尔玛,14.16,14.68,22.19,17.51,12.65,52.59,49.17,48.73,53.24,51.39
603311,金海高科,8.46,7.96,10.97,10.34,8.84,24.73,33.51,30.10,32.19,25.48
2543,万和电气,13.28,8.48,15.61,17.18,15.43,37.34,50.65,47.85,43.85,49.31
603355,莱克电气,27.42,15.00,9.89,16.79,12.64,63.94,63.60,51.62,40.50,37.82
2429,兆驰股份,8.73,2.86,16.74,12.14,5.25,45.75,49.36,55.76,55.59,53.60
2242,九阳股份,13.75,17.45,23.83,21.22,20.70,52.98,50.19,53.12,49.77,42.50
300894,火星人,20.09,27.01,38.25,46.89,29.55,48.59,38.43,37.89,49.70,52.50
605365,立达信,15.91,13.13,27.87,30.91,31.27,41.80,48.72,54.93,59.98,68.19
603677,奇精机械,5.81,8.32,5.32,7.24,8.47,44.45,46.16,42.60,39.49,48.05
541,佛山照明,4.13,4.20,5.02,6.18,8.30,43.74,36.27,25.91,23.26,22.31
603726,朗迪集团,8.34,14.05,11.73,11.91,13.25,45.43,47.02,42.81,43.38,37.47
333,美的集团,22.21,24.09,24.95,26.43,25.66,64.05,65.25,65.53,64.40,64.94
600060,海信视像,10.00,7.19,7.92,3.87,2.80,44.35,45.35,44.45,44.43,47.76
2403,爱仕达,-3.73,-4.01,4.68,5.86,6.73,60.56,62.98,58.81,58.43,51.83
600854,春兰股份,5.75,4.74,1.97,1.35,2.08,13.46,20.33,13.77,11.30,17.79
404,长虹华意,7.48,5.49,3.55,0.95,2.27,61.17,60.63,59.63,58.42,58.25
603366,日出东方,6.94,6.12,5.23,2.61,-14.33,40.97,41.31,45.17,48.41,45.94
601956,东贝集团,7.34,1.89,11.80,12.32,11.65,58.06,71.21,70.05,70.35,69.85
300911,亿田智能,16.57,18.95,35.23,43.36,43.47,26.82,34.23,27.26,53.04,67.47
600619,海立股份,0.58,6.18,3.64,6.44,7.29,63.46,63.76,63.43,60.67,62.79
2420,毅昌科技,6.41,12.29,12.31,30.85,-105.00,65.16,67.34,72.35,76.38,86.11
600261,阳光照明,5.07,8.25,12.72,13.29,11.30,35.10,39.75,39.11,40.70,43.43
603578,三星新材,10.92,12.56,11.97,9.97,11.60,19.73,24.70,33.83,32.02,15.04
688475,萤石网络,20.22,38.79,47.05,56.69,67.64,32.34,62.24,62.04,79.30,81.45
300272,开能健康,7.63,8.90,2.22,8.49,34.79,51.71,41.29,33.10,37.68,27.26
2676,顺威股份,3.78,3.15,2.59,0.88,0.55,49.32,47.39,44.74,43.82,43.75
801,四川九洲,7.12,5.45,3.04,1.58,3.95,46.75,46.22,44.20,56.07,55.08
301061,匠心家居,12.85,22.38,27.27,21.49,28.65,13.32,19.44,36.49,37.99,53.48
300342,天银机电,0.52,6.58,8.77,10.38,7.20,30.54,31.55,27.24,22.71,29.80
605555,德昌股份,12.39,45.93,85.86,38.05,44.21,32.72,37.77,72.51,78.18,76.00
301187,欧圣电气,12.24,24.20,36.56,22.49,20.22,28.79,55.98,57.65,50.46,54.80
600839,四川长虹,3.49,2.17,0.35,0.46,2.35,73.30,72.49,73.03,71.43,70.04
605117,德业股份,45.50,29.29,55.26,59.71,36.87,51.93,32.71,48.24,54.75,62.27
2668,奥马电器,65.35,-12.19,-60.79,2.24,-54.99,72.97,78.86,79.33,70.87,75.32
3023,彩虹集团,6.88,8.51,14.16,11.69,21.83,27.22,28.17,30.75,39.25,44.24
2005,ST德豪,-30.20,-35.36,-27.20,11.06,-94.64,52.78,54.09,52.05,50.52,68.16
300824,北鼎股份,6.64,15.98,19.98,22.20,23.58,31.06,26.64,18.47,22.48,30.49
300403,汉宇集团,11.60,14.59,14.43,12.78,11.15,18.36,24.92,29.69,16.52,18.11
2076,星光股份,0.00,--,-69.39,-312.31,-96.57,64.00,136.46,106.50,123.79,71.94
2848,高斯贝尔,-2.41,-42.83,-70.50,1.56,-11.81,62.44,67.27,55.89,36.56,48.29
2035,华帝股份,4.39,6.48,13.22,26.54,28.34,49.18,48.92,44.66,47.85,49.47
2519,银河电子,6.55,0.50,6.44,6.21,-38.61,14.60,15.90,27.29,25.68,33.85
603579,荣泰健康,9.08,13.80,12.09,18.90,17.60,45.38,45.69,44.06,33.72,30.86
603551,奥普家居,15.55,1.84,11.21,25.04,34.62,34.00,36.13,29.34,33.62,37.18
603657,春光科技,9.53,11.39,15.60,12.54,18.04,49.36,41.28,22.25,12.46,12.28
2418,康盛股份,1.19,2.55,1.51,-40.00,-25.51,53.10,43.78,57.38,68.27,76.91
300625,三雄极光,4.37,1.14,10.14,11.38,8.40,34.48,33.50,26.00,26.80,24.30
603515,欧普照明,13.24,16.63,15.72,18.99,22.67,29.78,35.77,38.65,38.12,40.85
810,创维数字,15.61,9.68,9.65,18.22,10.84,44.37,59.29,57.97,62.94,61.42
1259,利仁科技,10.36,19.96,35.03,23.53,5.92,16.46,36.88,39.91,55.22,59.39
603303,得邦照明,10.69,10.98,12.34,11.94,10.04,33.76,37.08,34.77,35.27,32.83
2290,禾盛新材,11.59,16.92,13.32,-188.63,5.14,59.82,67.70,69.54,74.62,63.28
301008,宏昌科技,6.78,10.01,23.57,24.48,12.07,31.58,30.40,44.73,47.23,47.11
603899,晨光股份,19.60,26.82,26.91,28.17,26.16,44.31,42.90,43.96,41.03,38.41
301287,康力源,23.88,28.82,42.85,17.93,8.16,42.87,49.83,61.73,58.19,60.53
301376,致欧科技,14.94,16.86,53.28,33.72,28.55,48.03,55.04,27.27,34.76,47.96
301101,明月镜片,9.25,14.45,14.32,18.13,12.17,8.90,9.42,18.60,23.36,43.52
603848,好太太,11.33,17.15,16.62,19.59,21.39,13.37,19.87,20.84,24.27,21.07
603398,沐邦高科,-27.54,-16.01,5.25,10.70,6.59,77.46,11.43,24.27,28.83,31.98
301004,嘉益股份,37.18,16.42,18.30,25.13,38.83,23.31,17.97,16.73,20.91,25.26
2571,德力股份,-7.96,0.60,0.36,0.95,-8.71,52.00,43.35,26.50,24.15,20.16
605099,共创草坪,21.01,20.29,33.80,35.98,41.13,19.12,16.68,12.19,28.90,36.30
1300,三柏硕,12.10,35.70,37.02,24.39,21.07,13.56,54.65,64.07,41.80,42.60
600439,瑞贝卡,1.21,2.15,1.34,7.23,8.51,46.15,42.03,42.76,42.93,41.19
2678,珠江钢琴,3.36,5.19,4.94,5.70,5.45,26.80,26.77,25.96,23.38,24.00
1222,源飞宠物,20.24,28.04,25.92,28.54,47.05,10.09,29.61,37.06,35.93,44.41
1323,慕思股份,19.92,30.88,46.13,40.77,41.61,25.02,42.95,45.88,55.17,61.08
2301,齐心集团,4.32,-17.74,5.91,8.36,7.62,60.42,67.46,61.87,57.37,64.25
2489,浙江永强,6.16,3.45,14.10,14.28,-3.41,57.33,62.07,46.95,44.66,52.17
301335,天元宠物,14.02,15.02,18.66,17.38,21.05,18.50,38.24,39.27,26.06,17.79
2615,哈尔斯,19.21,15.38,-3.29,6.48,12.17,41.25,59.50,61.45,57.54,53.45
2862,实丰文化,-8.21,-0.19,-7.48,1.46,5.73,32.88,23.38,22.03,12.20,6.44
301336,趣睡科技,6.64,17.22,20.64,28.22,22.18,9.64,24.45,28.44,37.23,41.19
300651,金陵体育,5.11,3.75,4.32,6.47,5.62,38.53,39.96,29.16,24.68,29.65
300640,德艺文创,7.18,3.56,12.44,15.03,13.95,24.39,19.15,29.64,18.11,22.85
2103,广博股份,-4.58,2.31,-26.06,1.26,-48.54,61.64,54.95,53.14,46.17,50.78
300703,创源股份,10.32,1.35,7.07,17.54,13.68,41.57,47.58,47.72,36.22,32.24
2348,高乐股份,-12.81,-15.54,-22.61,-29.31,0.80,28.39,29.58,30.97,26.35,23.72
2899,英派斯,5.82,1.60,3.72,4.94,6.41,42.85,38.27,20.38,17.13,21.01
605299,舒华体育,8.66,9.06,14.89,17.85,15.76,29.84,29.12,35.85,45.02,45.81
300729,乐歌股份,10.66,10.60,24.17,8.23,8.08,59.02,52.74,64.37,47.11,36.68
300329,海伦钢琴,0.91,-8.33,3.24,5.72,6.31,34.66,33.88,22.45,22.13,21.04
300338,ST开元,66.55,-171.80,-76.13,-34.95,4.56,90.46,97.43,64.81,33.13,25.12
300688,创业黑马,-14.39,2.77,1.96,4.28,3.54,29.33,25.32,22.54,19.44,19.27
600730,中国高科,-4.78,0.73,0.98,-3.99,0.09,16.00,15.57,14.01,12.66,34.93
900916,凤凰B股,-13.47,4.78,3.73,1.98,1.50,29.53,28.71,28.10,20.62,20.40
2607,中公教育,-82.59,-76.88,66.15,60.71,71.89,90.28,81.67,70.35,65.55,58.98
605098,行动教育,10.44,19.46,26.59,36.07,47.77,45.16,46.10,61.67,60.85,65.89
600661,昂立教育,65.68,-39.72,-32.85,4.96,-18.89,65.49,85.56,73.86,63.10,58.85
2621,美吉姆,-66.64,-24.81,-43.39,9.48,2.60,50.81,42.51,49.06,42.79,58.80
3032,传智教育,14.19,6.67,7.99,26.29,32.27,28.95,30.65,23.46,30.59,36.77
600880,博瑞传播,1.34,2.65,2.97,2.40,-26.16,17.00,16.16,14.38,8.96,10.76
600636,国新文化,5.09,-15.24,5.14,3.91,19.41,5.55,6.76,6.63,11.74,9.80
300359,全通教育,1.81,1.34,8.68,-70.68,-37.87,30.87,39.54,40.24,47.41,31.24
301231,荣信文化,4.20,9.93,12.59,14.47,15.71,8.24,19.74,23.06,29.02,33.98
526,学大教育,2.53,-99.30,36.46,15.14,16.76,86.70,88.00,96.24,97.47,97.92
2659,凯文教育,-4.20,-4.98,-5.61,1.79,-4.55,30.70,32.63,39.73,41.92,44.47
600455,博通股份,11.82,18.12,17.68,12.44,2.43,62.72,64.78,67.59,71.37,72.63
300010,*ST豆神,-279.33,-138.71,-125.02,0.68,-29.77,129.71,98.45,81.14,53.23,53.03
300192,科德教育,10.54,-60.60,13.76,10.37,3.89,32.36,41.75,47.29,39.43,44.80
300282,*ST三盛,-16.21,-9.79,-33.63,0.49,4.70,46.27,11.38,9.14,14.25,14.39
300045,华力创通,-6.95,-14.03,1.62,-8.26,6.79,24.17,31.29,26.96,26.03,19.69
300368,汇金股份,-37.63,1.78,6.95,5.23,5.43,80.08,73.65,71.01,50.89,42.73
603106,恒银科技,-9.81,1.16,1.96,-2.49,4.73,33.52,33.61,36.50,39.67,28.56
977,浪潮信息,13.39,13.07,12.06,9.79,8.65,57.04,66.31,61.31,64.95,63.63
2308,威创股份,2.15,-18.56,1.57,-41.94,4.53,15.62,17.99,10.68,18.59,19.64
603019,中科曙光,10.21,9.69,12.48,14.66,12.49,44.23,50.00,42.97,72.44,69.24
688522,纳睿雷达,21.52,24.91,38.64,309.33,-21.31,19.42,14.24,9.91,42.64,110.56
2376,新北洋,-0.73,3.96,5.06,9.80,12.80,38.96,39.99,33.95,35.19,25.76
600855,航天长峰,0.31,6.72,8.99,2.98,7.79,52.97,57.23,60.67,44.91,41.75
688208,道通科技,3.48,16.60,19.76,30.19,38.70,42.15,31.95,20.22,22.69,22.09
300130,新国都,1.69,8.11,3.54,10.77,11.92,26.74,33.00,28.13,27.26,49.02
872190,雷神科技,14.03,19.10,17.65,20.86,5.69,44.92,64.41,60.27,68.53,71.11
300531,优博讯,9.20,9.49,8.36,6.66,17.96,28.62,25.01,24.84,32.98,37.50
603516,淳中科技,2.79,7.95,13.97,14.45,12.23,26.83,27.08,26.05,11.50,6.45
600100,同方股份,-5.01,-12.25,0.63,1.84,-20.82,63.12,67.06,67.02,66.75,68.73
2512,达华智能,-51.23,-47.24,1.38,3.88,-83.19,69.39,68.72,68.97,75.71,78.48
300546,雄帝科技,3.59,1.28,-1.84,15.22,15.74,20.11,18.40,18.40,22.94,32.55
600764,中国海防,7.56,11.82,12.01,15.26,12.69,27.11,27.48,27.83,45.89,36.28
301391,卡莱特,19.78,25.58,39.21,72.52,55.66,18.52,38.73,41.47,52.38,56.07
2177,御银股份,3.27,-3.78,4.30,4.20,-5.77,2.64,6.86,4.22,8.02,9.68
66,中国长城,0.90,6.37,10.73,14.64,15.53,56.16,67.10,66.05,60.08,56.05
2197,证通电子,-19.33,1.53,0.76,0.85,-9.18,58.05,53.39,62.68,59.83,53.59
2415,海康威视,19.62,28.99,27.72,30.53,33.99,38.80,37.04,38.58,39.66,40.21
300771,智莱科技,8.90,9.34,14.32,23.20,40.27,9.98,19.25,12.01,14.97,28.95
2152,广电运通,7.26,7.67,7.54,8.59,7.48,33.47,29.53,30.33,30.14,29.25
300884,狄耐克,6.11,8.27,29.35,40.42,29.70,27.08,29.99,25.72,44.44,47.42
3004,声迅股份,5.08,5.67,20.18,29.68,37.65,19.05,18.21,20.20,43.28,42.40
430198,微创光电,-4.05,7.94,15.71,19.55,19.66,15.71,10.59,10.06,18.54,17.25
300479,神思电子,-16.72,-27.82,1.11,3.31,2.11,23.60,23.35,25.79,27.73,28.89
2970,锐明技术,-10.24,2.07,16.11,36.87,40.66,32.08,34.30,30.94,31.94,48.76
603660,苏州科达,-36.14,3.32,4.44,5.18,20.59,60.30,47.66,44.82,35.87,32.00
1339,智微智能,10.31,29.38,29.30,23.68,10.16,38.54,55.76,50.96,46.96,52.54
300177,中海达,-4.85,2.14,4.78,-8.84,5.49,39.38,33.43,41.58,35.04,24.31
2383,合众思壮,-16.22,-5.63,-48.58,-31.79,5.04,68.13,66.43,75.45,65.65,59.06
34,神州数码,14.97,4.40,14.43,17.23,14.27,79.56,82.94,84.68,85.13,85.20
301326,捷邦科技,11.64,21.64,24.21,37.56,-2.33,18.53,44.99,42.61,54.52,57.76
300455,航天智装,5.16,7.07,10.33,18.30,15.31,51.62,49.00,39.65,36.77,39.11
2577,雷柏科技,3.33,3.98,4.51,-15.93,0.68,6.93,7.84,9.99,9.36,11.08
300449,汉邦高科,-120.17,-139.95,3.34,-41.10,0.68,91.64,74.30,34.70,46.76,36.04
300270,中威电子,0.65,-6.68,-13.54,-8.87,-3.72,30.29,24.07,26.63,30.03,30.81
2835,同为股份,12.44,10.25,9.87,4.68,0.61,27.92,30.36,31.53,26.42,24.40
300807,天迈科技,-1.42,-6.02,0.48,19.47,18.41,23.48,24.11,16.89,27.09,40.89
301157,华塑科技,22.27,27.62,53.56,33.19,76.60,31.91,34.34,41.52,49.73,36.21
301042,安联锐视,9.14,9.83,19.69,25.67,21.65,10.64,13.45,40.15,33.78,42.34
300155,安居宝,-3.39,2.07,8.21,5.99,2.36,13.87,17.37,21.67,21.61,24.39
2180,纳思达,12.28,12.08,2.35,14.90,20.92,59.27,57.84,67.38,74.64,76.28
2236,大华股份,9.49,15.58,22.09,22.74,22.16,43.32,45.14,44.79,45.96,51.03
688288,鸿泉物联,-12.34,3.24,10.06,26.30,26.30,18.09,17.73,19.16,12.10,18.18
301314,科瑞思,24.75,41.24,28.50,59.29,171.74,16.70,23.84,24.33,37.63,64.52
300551,古鳌科技,-5.96,2.45,0.04,7.99,2.87,31.42,38.64,24.53,34.49,30.91
721,西安饮食,-35.58,-31.06,1.45,-7.36,1.44,66.29,70.31,49.89,43.78,47.35
605108,同庆楼,4.74,7.32,13.37,22.28,29.12,31.55,30.75,15.32,25.91,30.52
601888,中国中免,13.95,37.33,29.36,25.38,20.56,28.69,37.28,37.55,27.87,30.78
900934,锦江Ｂ股,0.68,0.61,0.85,8.35,8.60,63.84,63.97,64.53,63.07,65.62
301073,君亭酒店,5.67,11.32,12.60,30.58,32.51,52.53,65.86,36.88,44.66,47.35
600706,曲江文旅,-22.90,0.71,-6.89,4.33,7.71,72.44,67.17,69.09,59.98,52.50
2059,云南旅游,-14.42,-14.36,6.70,4.15,27.63,59.33,52.17,54.89,58.73,50.07
2186,全 聚 德,-31.45,-14.24,-19.26,3.00,4.89,50.45,40.45,27.27,21.19,20.77
610,西安旅游,-22.80,-8.56,4.31,-3.53,11.71,68.16,62.84,32.62,30.92,27.98
600138,中青旅,-5.40,0.34,-3.59,8.95,10.21,53.87,50.58,49.74,45.57,44.09
603099,长白山,-6.13,-5.21,-5.32,7.20,6.90,15.33,12.77,15.82,17.76,20.13
300859,*ST西域,-1.47,4.33,-10.97,18.57,14.81,10.23,13.28,16.96,20.42,25.58
300144,宋城演艺,0.13,4.22,-20.50,14.52,16.38,16.85,19.04,15.88,10.49,10.43
900942,黄山Ｂ股,-3.15,1.02,-1.05,8.24,14.05,17.63,12.36,8.75,8.95,10.11
600593,大连圣亚,-34.30,-53.22,-13.70,8.12,10.82,84.96,81.07,71.34,60.98,56.01
600749,西藏旅游,-2.91,-0.78,0.45,1.95,2.37,26.85,32.93,24.33,20.17,22.00
600754,锦江酒店,0.68,0.61,0.85,8.35,8.60,63.84,63.97,64.53,63.07,65.62
603136,天目湖,1.72,4.75,5.59,14.46,13.11,18.41,20.80,34.97,19.81,20.24
978,桂林旅游,-23.58,-17.58,-18.32,3.48,5.22,45.70,56.18,49.22,44.34,44.93
428,华天酒店,-15.85,4.07,-22.00,1.96,-17.23,73.87,68.19,69.96,62.60,65.90
2707,众信旅游,-72.55,-79.05,-94.99,2.73,0.98,77.37,95.28,78.92,56.50,54.31
600054,黄山旅游,-3.15,1.02,-1.05,8.24,14.05,17.63,12.36,8.75,8.95,10.11
900929,锦旅Ｂ股,-10.47,0.19,0.68,7.28,5.89,29.52,27.07,27.06,33.07,40.35
603199,九华旅游,-1.09,4.83,4.49,10.18,8.67,15.83,14.45,14.16,16.73,15.93
2033,丽江股份,0.15,-1.53,0.03,8.16,8.05,8.35,6.66,6.01,5.90,6.11
