行业名称,公司代码,公司名称,公司链接,公司市值,公司股东页面链接,公司高管页面链接,公司财务页面链接,公司概况页面链接
纺织服装,000850,华茂股份,https://quote.eastmoney.com/unify/r/0.000850,39.07亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz000850,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz000850,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz000850,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz000850
纺织服装,002832,比音勒芬,https://quote.eastmoney.com/unify/r/0.002832,200.03亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002832,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002832,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002832,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002832
纺织服装,002087,*ST新纺,https://quote.eastmoney.com/unify/r/0.002087,17.56亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002087,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002087,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002087,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002087
纺织服装,002485,*ST雪发,https://quote.eastmoney.com/unify/r/0.002485,24.32亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002485,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002485,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002485,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002485
纺织服装,600220,江苏阳光,https://quote.eastmoney.com/unify/r/1.600220,43.34亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh600220,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh600220,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh600220,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh600220
纺织服装,601718,际华集团,https://quote.eastmoney.com/unify/r/1.601718,136.58亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh601718,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh601718,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh601718,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh601718
纺织服装,605080,浙江自然,https://quote.eastmoney.com/unify/r/1.605080,42.94亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh605080,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh605080,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh605080,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh605080
纺织服装,002083,孚日股份,https://quote.eastmoney.com/unify/r/0.002083,39.07亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002083,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002083,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002083,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002083
纺织服装,002569,ST步森,https://quote.eastmoney.com/unify/r/0.002569,8.08亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002569,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002569,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002569,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002569
纺织服装,603001,ST奥康,https://quote.eastmoney.com/unify/r/1.603001,23.22亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh603001,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh603001,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh603001,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh603001
纺织服装,603908,牧高笛,https://quote.eastmoney.com/unify/r/1.603908,29.66亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh603908,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh603908,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh603908,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh603908
纺织服装,603665,康隆达,https://quote.eastmoney.com/unify/r/1.603665,44.27亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh603665,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh603665,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh603665,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh603665
纺织服装,601339,百隆东方,https://quote.eastmoney.com/unify/r/1.601339,87.00亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh601339,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh601339,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh601339,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh601339
纺织服装,600400,红豆股份,https://quote.eastmoney.com/unify/r/1.600400,79.59亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh600400,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh600400,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh600400,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh600400
纺织服装,200726,鲁 泰Ｂ,https://quote.eastmoney.com/unify/r/0.200726,39.04亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz200726,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz200726,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz200726,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz200726
纺织服装,003041,真爱美家,https://quote.eastmoney.com/unify/r/0.003041,23.34亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz003041,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz003041,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz003041,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz003041
纺织服装,002656,ST摩登,https://quote.eastmoney.com/unify/r/0.002656,15.11亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002656,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002656,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002656,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002656
纺织服装,002503,*ST搜特,https://quote.eastmoney.com/unify/r/0.002503,12.85亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002503,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002503,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002503,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002503
纺织服装,002486,嘉麟杰,https://quote.eastmoney.com/unify/r/0.002486,25.96亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002486,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002486,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002486,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002486
纺织服装,002042,华孚时尚,https://quote.eastmoney.com/unify/r/0.002042,55.95亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002042,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002042,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002042,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002042
纺织服装,000726,鲁 泰Ａ,https://quote.eastmoney.com/unify/r/0.000726,60.45亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz000726,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz000726,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz000726,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz000726
纺织服装,301066,万事利,https://quote.eastmoney.com/unify/r/0.301066,31.93亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz301066,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz301066,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz301066,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz301066
纺织服装,002634,棒杰股份,https://quote.eastmoney.com/unify/r/0.002634,37.71亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002634,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002634,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002634,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002634
纺织服装,603839,安正时尚,https://quote.eastmoney.com/unify/r/1.603839,30.90亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh603839,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh603839,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh603839,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh603839
纺织服装,300918,南山智尚,https://quote.eastmoney.com/unify/r/0.300918,50.33亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz300918,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz300918,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz300918,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz300918
纺织服装,002563,森马服饰,https://quote.eastmoney.com/unify/r/0.002563,173.50亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002563,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002563,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002563,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002563
纺织服装,301276,嘉曼服饰,https://quote.eastmoney.com/unify/r/0.301276,30.12亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz301276,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz301276,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz301276,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz301276
纺织服装,605138,盛泰集团,https://quote.eastmoney.com/unify/r/1.605138,50.61亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh605138,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh605138,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh605138,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh605138
纺织服装,002674,兴业科技,https://quote.eastmoney.com/unify/r/0.002674,37.30亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002674,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002674,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002674,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002674
纺织服装,601599,浙文影业,https://quote.eastmoney.com/unify/r/1.601599,44.56亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh601599,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh601599,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh601599,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh601599
纺织服装,002722,物产金轮,https://quote.eastmoney.com/unify/r/0.002722,29.06亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002722,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002722,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002722,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002722
纺织服装,603073,彩蝶实业,https://quote.eastmoney.com/unify/r/1.603073,22.41亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh603073,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh603073,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh603073,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh603073
纺织服装,002612,朗姿股份,https://quote.eastmoney.com/unify/r/0.002612,103.84亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002612,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002612,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002612,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002612
纺织服装,300577,开润股份,https://quote.eastmoney.com/unify/r/0.300577,39.57亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz300577,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz300577,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz300577,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz300577
纺织服装,301088,戎美股份,https://quote.eastmoney.com/unify/r/0.301088,41.13亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz301088,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz301088,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz301088,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz301088
纺织服装,603365,水星家纺,https://quote.eastmoney.com/unify/r/1.603365,40.21亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh603365,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh603365,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh603365,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh603365
纺织服装,002291,遥望科技,https://quote.eastmoney.com/unify/r/0.002291,110.84亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002291,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002291,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002291,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002291
纺织服装,002293,罗莱生活,https://quote.eastmoney.com/unify/r/0.002293,92.64亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002293,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002293,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002293,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002293
纺织服装,002029,七 匹 狼,https://quote.eastmoney.com/unify/r/0.002029,49.80亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002029,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002029,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002029,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002029
纺织服装,300877,金春股份,https://quote.eastmoney.com/unify/r/0.300877,20.98亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz300877,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz300877,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz300877,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz300877
纺织服装,603808,歌力思,https://quote.eastmoney.com/unify/r/1.603808,47.28亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh603808,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh603808,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh603808,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh603808
纺织服装,603558,健盛集团,https://quote.eastmoney.com/unify/r/1.603558,30.97亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh603558,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh603558,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh603558,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh603558
纺织服装,603587,地素时尚,https://quote.eastmoney.com/unify/r/1.603587,74.84亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh603587,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh603587,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh603587,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh603587
纺织服装,600232,金鹰股份,https://quote.eastmoney.com/unify/r/1.600232,20.90亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh600232,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh600232,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh600232,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh600232
纺织服装,605180,华生科技,https://quote.eastmoney.com/unify/r/1.605180,22.26亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh605180,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh605180,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh605180,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh605180
纺织服装,002687,乔治白,https://quote.eastmoney.com/unify/r/0.002687,25.32亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002687,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002687,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002687,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002687
纺织服装,002397,梦洁股份,https://quote.eastmoney.com/unify/r/0.002397,27.85亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002397,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002397,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002397,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002397
纺织服装,600493,凤竹纺织,https://quote.eastmoney.com/unify/r/1.600493,16.32亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh600493,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh600493,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh600493,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh600493
纺织服装,600107,美尔雅,https://quote.eastmoney.com/unify/r/1.600107,20.23亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh600107,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh600107,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh600107,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh600107
纺织服装,603055,台华新材,https://quote.eastmoney.com/unify/r/1.603055,98.84亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh603055,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh603055,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh603055,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh603055
纺织服装,300901,中胤时尚,https://quote.eastmoney.com/unify/r/0.300901,25.97亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz300901,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz300901,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz300901,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz300901
纺织服装,600448,华纺股份,https://quote.eastmoney.com/unify/r/1.600448,20.22亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh600448,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh600448,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh600448,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh600448
纺织服装,603511,爱慕股份,https://quote.eastmoney.com/unify/r/1.603511,69.30亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh603511,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh603511,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh603511,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh603511
纺织服装,603889,新澳股份,https://quote.eastmoney.com/unify/r/1.603889,59.89亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh603889,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh603889,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh603889,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh603889
纺织服装,600735,新华锦,https://quote.eastmoney.com/unify/r/1.600735,26.58亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sh600735,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sh600735,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sh600735,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sh600735
纺织服装,002494,华斯股份,https://quote.eastmoney.com/unify/r/0.002494,19.13亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002494,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002494,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002494,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002494
纺织服装,000955,欣龙控股,https://quote.eastmoney.com/unify/r/0.000955,25.84亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz000955,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz000955,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz000955,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz000955
纺织服装,002327,富安娜,https://quote.eastmoney.com/unify/r/0.002327,70.59亿,https://emweb.securities.eastmoney.com/PC_HSF10/ShareholderResearch/Index?type=web&code=sz002327,https://emweb.securities.eastmoney.com/PC_HSF10/CompanyManagement/Index?type=web&code=sz002327,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/Index?type=web&code=sz002327,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/Index?type=web&code=sz002327
