公司代码,公司名称,2022年ROE,2021年ROE,2020年ROE,2019年ROE,2018年ROE,2022年资产负债率,2021年资产负债率,2020年资产负债率,2019年资产负债率,2018年资产负债率
300037,新宙邦,23.54,22.43,12.03,10.68,12.37,43.19,37.36,30.62,32.39,35.42
2733,雄韬股份,6.20,-15.23,2.99,7.07,4.25,51.62,55.71,41.52,43.37,41.39
688006,杭可科技,15.90,8.80,15.56,19.64,36.56,57.98,51.02,33.76,41.92,60.50
835237,力佳科技,15.37,20.69,16.51,18.55,6.55,34.09,30.79,27.99,36.32,41.73
688779,长远锂科,20.69,15.89,3.52,7.38,15.93,54.01,30.59,32.02,21.23,23.17
982,中银绒业,0.86,3.69,2.95,-116.30,-718.04,24.44,12.86,8.87,12.94,112.77
49,德赛电池,23.30,25.52,26.92,25.47,25.54,66.29,68.18,68.78,67.38,74.33
603031,安孚科技,14.14,-8.73,-1.07,2.50,0.97,53.22,61.33,63.49,66.20,65.26
836239,长虹能源,11.34,29.03,27.66,20.67,13.51,72.05,68.21,61.34,53.89,55.96
301358,湖南裕能,71.42,55.99,6.47,11.10,3.50,78.38,68.98,44.12,35.09,33.12
301121,紫建电子,4.35,17.74,26.21,25.12,45.34,27.28,45.61,30.20,32.92,34.09
300438,鹏辉能源,18.80,7.02,2.24,7.35,12.56,65.60,65.28,62.03,53.59,53.13
833523,德瑞锂电,11.21,15.00,20.07,25.69,27.15,19.92,16.40,20.28,19.70,18.88
300648,星云股份,0.86,7.77,10.19,0.67,3.92,58.26,46.13,50.96,41.76,24.42
688819,天能股份,14.71,11.98,39.60,35.83,29.33,56.53,52.25,63.71,70.26,75.79
688707,振华新材,36.36,21.74,-12.43,3.10,7.70,63.07,57.89,69.93,59.34,74.13
300530,领湃科技,-141.38,-50.40,-11.72,5.68,11.08,91.71,89.76,71.14,7.92,7.09
688275,万润新能,27.35,29.12,-4.38,-7.39,0.28,56.08,66.30,54.28,43.90,51.94
601311,骆驼股份,5.37,10.55,10.38,9.54,9.60,32.43,32.13,37.13,39.46,41.89
300890,翔丰华,11.16,9.21,5.99,9.89,10.95,62.29,51.04,34.22,44.10,48.31
600110,诺德股份,6.04,11.18,0.25,-5.87,4.58,44.55,55.89,57.43,66.54,66.28
688184,帕瓦股份,7.87,7.97,7.28,3.84,8.25,23.93,31.35,38.90,34.01,41.92
600241,时代万恒,5.02,-1.35,-2.91,-24.84,-12.97,32.11,35.57,30.15,36.03,33.28
830809,安达科技,46.93,22.44,-18.30,-18.35,3.20,60.10,60.30,19.86,14.32,10.40
688339,亿华通-U,-6.86,-7.11,-1.54,6.74,3.47,27.37,20.18,20.53,31.91,38.02
301222,浙江恒威,11.93,22.66,30.17,20.32,22.10,5.36,11.14,15.94,14.28,11.39
2580,圣阳股份,7.57,1.97,2.35,1.98,1.37,34.03,30.84,28.32,35.90,37.02
1283,豪鹏科技,10.30,24.76,20.36,26.06,17.37,54.14,67.80,67.02,64.93,74.65
300457,赢合科技,8.50,5.78,4.93,5.42,13.02,64.62,56.49,34.53,44.00,41.55
688567,孚能科技,-10.05,-9.88,-3.98,1.88,-1.47,62.60,55.70,34.64,39.29,25.12
605378,野马电池,8.51,8.02,21.99,26.42,26.32,20.03,20.49,35.46,34.15,37.71
600847,万里股份,-4.73,-1.39,0.58,1.30,-22.92,9.32,10.62,8.44,8.37,10.15
873152,天宏锂电,25.35,49.83,72.32,13.42,7.25,44.43,63.47,77.03,81.21,61.15
2850,科达利,17.61,12.86,6.69,9.93,3.62,58.89,36.66,25.60,31.95,32.93
300116,保力新,-59.26,-40.31,-35.68,77.64,-178.86,56.31,62.88,47.07,54.94,98.86
3021,兆威机电,5.21,5.29,25.27,72.05,47.16,17.18,13.36,10.98,42.53,52.21
301023,江南奕帆,9.60,13.20,29.15,34.15,37.04,8.70,10.72,19.54,22.15,20.80
600580,卧龙电驱,9.27,12.51,11.88,14.71,10.89,56.78,59.14,60.68,62.34,64.95
300907,康平科技,4.13,2.46,14.02,14.06,16.83,35.94,43.76,34.30,31.10,32.71
2176,江特电机,74.82,21.90,0.91,-78.71,-56.87,40.50,63.40,66.71,70.22,62.92
2249,大洋电机,5.20,2.97,1.34,0.82,-30.48,44.51,45.90,37.75,47.27,54.10
873593,鼎智科技,52.29,49.88,56.24,4.44,51.71,26.69,31.28,33.21,22.76,34.44
603320,迪贝电气,4.35,10.48,5.95,6.43,7.08,36.91,38.04,37.43,36.27,12.98
603819,神力股份,-10.59,4.14,1.94,12.31,6.34,49.57,48.62,45.37,31.57,37.33
300660,江苏雷利,9.07,9.38,11.32,10.43,9.78,35.60,37.50,31.94,27.52,29.64
301226,祥明智能,8.27,15.16,16.15,13.11,22.02,15.71,32.71,29.11,28.49,29.67
603489,八方股份,18.51,24.80,19.04,46.95,63.35,20.38,24.49,19.21,13.29,33.38
600416,湘电股份,5.70,2.22,2.79,-45.68,-34.68,51.00,64.17,74.01,81.19,75.21
922,佳电股份,12.40,9.57,17.28,17.19,16.46,52.72,50.92,46.23,38.97,43.32
2823,凯中精密,1.84,0.88,5.92,4.90,9.40,62.06,62.37,58.18,57.37,53.73
2576,通达动力,6.19,10.05,9.53,3.88,2.25,37.04,45.27,28.19,32.79,23.02
2892,科力尔,5.66,13.79,14.18,13.49,11.68,28.37,20.81,24.06,18.46,16.32
300626,华瑞股份,4.12,7.31,2.14,4.55,8.78,45.11,53.38,44.49,45.58,50.16
603988,中电电机,8.44,5.92,23.48,16.79,7.21,46.27,51.00,40.21,34.07,29.99
603728,鸣志电器,9.60,12.10,9.59,9.07,9.45,29.72,24.94,20.89,24.17,25.03
2196,方正电机,-24.24,1.70,-35.68,0.81,-20.02,66.94,52.69,38.68,26.39,31.34
2801,微光股份,21.77,20.21,17.72,17.53,11.44,13.40,15.63,15.34,17.11,17.23
688395,正弦电气,6.85,13.76,26.03,26.60,23.87,13.50,18.87,35.05,35.36,32.45
600509,天富能源,-3.42,-0.76,0.82,-5.71,0.76,71.66,70.37,69.85,66.45,69.28
600719,大连热电,-30.17,-21.35,1.30,1.54,0.37,83.50,78.75,72.56,67.38,64.72
601985,中国核电,11.35,12.30,10.98,9.66,10.57,68.17,69.37,69.49,73.95,74.17
600674,川投能源,10.80,10.33,11.52,11.52,15.16,35.67,33.38,28.00,26.16,21.12
600027,华电国际,-2.12,-13.70,7.26,6.65,3.69,68.46,66.36,60.22,65.61,70.39
600982,宁波能源,9.34,12.53,7.27,3.53,7.39,59.88,55.86,45.99,38.87,46.82
3816,中国广核,9.63,9.99,10.37,12.16,12.99,61.39,62.27,63.86,65.13,69.31
600011,华能国际,-18.50,-18.71,3.81,1.20,1.88,74.82,74.68,67.71,71.72,74.77
200539,粤电力Ｂ,-13.77,-9.94,6.95,3.11,2.02,78.09,71.21,56.14,54.70,57.02
600886,国投电力,8.25,5.39,13.78,11.66,12.44,63.75,63.51,63.92,66.89,68.20
600167,联美控股,9.51,12.10,20.64,23.67,17.48,30.90,33.54,34.56,35.45,43.72
37,深南电A,-10.43,-23.95,3.15,1.25,0.98,46.56,43.43,30.89,35.93,38.41
601619,嘉泽新能,9.63,17.16,5.73,10.73,10.61,69.82,56.38,70.04,63.59,69.88
600821,金开新能,12.67,11.52,3.53,-41.25,-72.75,73.00,78.99,76.04,77.93,81.60
200037,深南电B,-10.43,-23.95,3.15,1.25,0.98,46.56,43.43,30.89,35.93,38.41
600483,福能股份,11.38,8.17,10.73,10.22,9.65,49.46,50.81,46.55,47.89,51.41
600868,梅雁吉祥,2.43,0.38,1.46,2.45,0.95,14.04,13.23,1.31,1.45,1.67
601,韶能股份,-1.61,0.57,4.49,8.60,6.75,62.88,61.24,60.08,54.39,51.95
767,晋控电力,-10.74,-0.27,3.34,1.47,4.32,82.95,85.07,84.18,84.32,84.00
600236,桂冠电力,19.64,9.58,14.88,14.66,16.57,51.40,55.49,56.77,61.04,63.88
791,甘肃能源,4.35,3.88,6.76,6.87,7.97,57.07,54.52,60.63,62.41,67.62
600642,申能股份,3.53,5.01,7.91,8.22,7.08,57.55,57.08,48.97,44.27,42.54
600,建投能源,1.07,-20.24,7.83,5.74,3.99,66.08,68.49,56.51,57.09,57.76
539,粤电力Ａ,-13.77,-9.94,6.95,3.11,2.02,78.09,71.21,56.14,54.70,57.02
601778,晶科科技,1.69,2.84,4.55,9.15,14.53,66.61,58.64,61.95,71.93,75.68
600396,*ST金山,--,-165.83,3.94,3.37,-31.26,111.20,98.68,88.21,87.78,87.55
862,银星能源,4.47,3.46,1.30,1.11,1.92,60.97,62.49,69.94,71.62,72.96
600726,华电能源,-81.41,-40.85,-15.99,4.67,-39.26,79.58,85.00,96.43,91.82,92.64
966,长源电力,1.29,-0.29,10.86,11.36,6.23,68.05,59.15,53.96,54.65,61.92
601908,京运通,3.88,8.08,5.98,3.72,6.72,49.58,50.43,54.38,56.94,54.32
600900,长江电力,11.73,14.92,16.71,14.77,16.31,55.74,42.08,46.10,49.40,51.71
600098,广州发展,5.57,0.91,4.76,4.76,4.34,57.14,54.08,51.49,51.56,49.20
591,太阳能,7.72,8.25,7.53,6.99,6.94,53.19,62.50,63.82,64.04,62.38
600863,内蒙华电,11.83,3.01,5.63,8.81,7.35,48.71,53.73,57.60,60.76,61.71
600795,国电电力,6.09,-3.10,6.30,3.26,2.15,73.31,72.03,65.23,68.02,69.16
1289,龙源电力,7.17,10.78,9.56,9.19,--,64.07,61.77,61.71,60.91,60.97
537,广宇发展,3.05,-1.33,12.73,25.88,21.56,52.90,78.55,79.48,80.53,85.93
600310,广西能源,-7.15,3.18,11.97,7.74,3.47,79.16,79.64,86.30,83.94,83.42
883,湖北能源,3.81,7.89,8.75,5.60,7.00,53.79,50.24,41.74,44.34,39.08
1896,豫能控股,-48.40,-32.68,7.04,2.06,-10.98,86.89,80.55,70.97,67.21,69.66
155,川能动力,14.12,8.34,4.68,5.48,9.51,54.63,59.97,58.29,41.73,47.59
900957,凌云Ｂ股,7.42,5.41,4.72,5.46,6.34,46.84,48.57,50.55,53.14,55.16
600021,上海电力,1.22,-12.74,4.72,5.90,18.51,72.63,75.76,73.12,72.92,73.25
600905,三峡能源,9.72,11.38,8.98,7.08,7.47,66.44,64.31,67.43,58.33,49.25
2616,长青集团,3.10,-7.47,13.22,13.05,7.78,74.45,74.70,70.49,65.04,57.77
600025,华能水电,10.59,9.29,8.47,11.64,13.87,57.15,58.78,61.42,66.11,72.81
2608,江苏国信,0.24,-1.15,8.06,9.39,12.06,53.94,52.68,47.21,47.61,42.84
600116,三峡水利,4.32,8.22,8.68,6.39,7.66,48.33,47.25,46.24,41.89,45.81
600101,明星电力,6.14,4.98,2.95,4.37,4.79,30.05,29.12,28.52,28.46,29.26
1258,立新能源,8.36,7.61,7.28,9.15,5.90,68.68,72.53,73.14,71.73,74.86
605028,世茂能源,18.84,24.62,32.34,31.50,30.56,12.80,10.33,18.97,37.39,50.65
601991,大唐发电,-6.24,-29.56,4.50,1.08,2.55,74.99,74.22,67.40,71.02,75.63
601016,节能风电,13.55,11.22,7.52,8.19,7.55,62.16,70.40,68.07,65.61,64.17
600995,南网储能,11.48,9.53,7.55,16.06,16.22,42.72,54.68,23.65,20.79,29.00
600969,郴电国际,1.35,1.28,0.88,1.59,1.12,75.05,73.84,72.43,71.53,71.15
600780,通宝能源,13.81,3.27,5.44,5.34,4.52,34.34,33.29,32.09,35.46,57.59
600744,华银电力,4.37,-118.88,1.12,0.83,1.95,92.98,96.64,83.61,84.90,83.59
600644,乐山电力,4.02,7.12,6.67,6.18,6.15,50.19,51.46,54.44,54.90,53.24
600578,京能电力,3.60,-14.30,5.71,5.67,3.67,65.27,68.19,61.27,62.00,61.16
600505,西昌电力,3.63,3.51,2.87,3.29,5.79,68.45,66.90,63.77,60.49,56.44
1286,陕西能源,17.62,2.98,5.83,4.30,2.37,62.10,66.15,64.78,64.60,64.31
875,吉电股份,6.20,5.15,6.31,2.30,1.72,72.12,78.52,79.86,74.70,73.98
690,宝新能源,1.63,7.55,17.89,9.62,5.34,43.86,43.20,43.53,49.96,58.97
40,东旭蓝天,-2.71,-4.97,-8.05,-6.84,9.18,55.79,55.71,53.46,56.37,57.67
27,深圳能源,5.12,6.53,14.57,7.76,3.22,61.55,62.22,63.31,65.06,67.69
605580,恒盛能源,16.06,22.98,33.09,34.80,31.74,19.26,19.21,48.26,50.10,51.78
600032,浙江新能,9.30,9.42,4.42,6.87,3.95,69.35,70.57,65.99,59.88,56.77
2039,黔源电力,11.88,7.77,14.84,10.67,14.83,61.76,65.72,66.18,67.66,71.47
600163,中闽能源,13.53,16.31,14.47,7.47,8.59,49.21,54.17,63.78,62.73,50.91
600023,浙能电力,-2.91,-1.27,9.22,6.87,6.64,44.16,37.94,33.36,34.67,36.96
722,湖南发展,2.22,3.90,3.26,4.76,3.36,5.10,6.14,7.22,5.80,7.03
993,闽东电力,8.66,6.09,-4.14,5.44,-19.14,48.86,51.97,53.37,46.07,49.82
600212,绿能慧充,-52.13,-8.28,8.07,-86.24,-25.70,74.53,25.68,15.38,13.90,5.18
899,赣能股份,0.23,-5.15,6.46,5.16,4.13,59.93,52.30,36.97,34.76,38.56
900937,华电B股,-81.41,-40.85,-15.99,4.67,-39.26,79.58,85.00,96.43,91.82,92.64
600157,永泰能源,4.42,2.06,17.40,0.59,0.27,54.19,55.77,56.35,73.07,73.29
300125,聆达股份,-2.55,-10.13,-7.51,2.10,4.71,69.11,71.04,62.48,33.94,38.53
603693,江苏新能,8.11,6.40,3.33,5.61,8.04,55.84,59.30,54.00,39.32,40.00
531,穗恒运Ａ,-1.13,3.17,16.80,10.03,1.87,63.05,63.40,56.75,60.28,57.63
600979,广安爱众,4.07,4.86,4.85,6.43,7.11,56.94,54.80,52.30,53.85,51.36
2015,协鑫能科,7.39,16.41,14.76,12.99,10.76,59.30,70.60,70.92,68.09,66.64
543,皖能电力,3.39,-9.87,7.25,6.76,5.58,62.44,58.89,42.56,44.56,50.19
600452,涪陵电力,14.07,18.64,19.79,24.13,26.79,34.07,34.65,67.82,61.68,69.01
300510,金冠股份,1.83,1.20,1.89,-33.54,5.30,23.73,22.78,18.75,24.21,20.52
2256,兆新股份,-1.88,-34.91,3.38,-17.50,-10.05,37.31,40.33,38.88,39.62,37.05
688676,金盘科技,10.86,10.29,12.47,12.66,13.60,61.51,54.25,51.19,46.45,47.84
301388,欣灵电气,12.54,25.04,27.03,21.67,31.14,22.23,47.01,43.33,48.54,57.01
300069,金利华电,-9.42,-13.20,-18.60,4.88,-40.95,35.43,42.20,40.63,35.11,38.64
300062,中能电气,3.45,2.80,1.71,3.31,2.09,51.58,60.40,59.13,62.57,62.63
300880,迦南智能,17.77,15.53,18.90,29.92,29.77,28.86,29.81,35.41,54.34,59.66
301031,中熔电气,19.79,15.54,25.29,23.42,34.84,38.67,25.88,34.10,33.96,42.08
2622,皓宸医疗,-35.87,-9.12,-26.62,0.58,2.93,65.22,50.97,35.02,27.30,28.16
603606,东方电缆,16.30,32.18,34.24,23.48,10.37,40.20,41.73,48.61,45.66,49.19
688226,威腾电气,7.89,8.12,8.12,10.26,10.40,49.41,38.73,46.15,41.55,45.63
2112,三变科技,9.74,4.56,8.01,2.68,1.65,71.51,66.89,64.33,63.44,61.65
600312,XD平高电,2.30,0.78,1.39,2.54,3.22,45.43,50.50,54.78,58.83,58.99
600406,国电南瑞,16.09,15.70,15.06,14.82,16.90,40.84,44.26,44.83,43.14,43.86
2028,思源电气,13.92,16.10,16.15,11.62,6.61,39.94,38.21,39.41,41.23,37.90
301012,扬电科技,11.13,10.87,13.66,15.65,21.28,34.45,34.03,35.08,44.11,57.22
600089,特变电工,33.15,19.37,6.81,5.85,6.38,52.94,55.36,57.47,57.91,57.90
300018,中元股份,0.75,7.89,4.29,4.82,-35.92,12.03,12.55,13.01,11.41,12.46
300423,昇辉科技,-26.65,5.04,15.43,18.81,19.09,44.35,46.30,50.06,55.82,57.91
833509,同惠电子,17.99,14.80,23.34,26.83,28.65,18.30,19.89,12.10,18.30,17.46
600517,国网英大,5.75,6.88,7.05,7.05,3.99,50.44,52.39,49.49,49.88,59.78
300427,*ST红相,4.00,-30.41,7.80,8.71,11.62,60.39,57.60,51.75,51.07,38.74
603097,江苏华辰,13.06,16.84,21.49,22.26,20.15,38.57,40.36,35.86,36.68,43.52
688248,南网科技,8.19,10.29,15.98,18.52,10.32,29.94,23.01,31.26,42.97,64.85
300444,双杰电气,-13.68,-8.71,3.80,-54.97,13.98,69.44,64.40,71.95,73.66,56.57
300286,安科瑞,16.11,19.10,15.88,14.84,13.56,27.25,30.80,29.22,32.34,21.58
600112,ST天成,-198.17,--,-74.32,-110.11,1.04,91.62,89.77,110.19,78.06,50.89
301310,鑫宏业,25.98,25.01,22.28,15.92,16.79,72.59,66.08,55.43,57.89,40.30
601877,正泰电器,11.95,10.80,23.98,16.29,17.16,60.18,59.54,54.98,54.86,53.24
300360,炬华科技,16.65,12.69,12.89,10.91,6.47,23.16,19.52,17.50,18.39,17.71
2560,通达股份,5.06,1.05,6.94,5.93,-0.76,51.60,33.50,28.05,41.12,43.30
600468,百利电气,6.27,5.66,6.29,3.36,2.60,43.34,43.67,44.75,43.50,31.14
688663,新风光,11.67,13.25,20.73,23.51,24.14,52.69,41.03,54.67,51.38,51.02
688517,金冠电气,10.97,11.92,18.03,20.40,17.25,39.03,32.56,47.68,53.69,64.99
300341,麦克奥迪,18.59,15.24,13.47,16.05,15.73,24.16,26.01,29.91,33.60,36.36
300933,中辰股份,5.25,6.29,9.32,10.96,11.55,53.88,51.86,52.54,48.86,47.94
2270,华明装备,11.01,15.07,11.43,6.56,7.38,24.98,30.44,38.24,37.29,42.02
301295,美硕科技,22.95,30.42,45.97,55.39,33.01,38.02,50.58,54.51,62.63,76.41
603191,望变电气,16.28,17.47,16.64,14.99,8.30,35.34,50.11,47.77,43.38,46.93
834639,晨光电缆,8.24,10.62,9.45,11.04,3.47,48.15,61.97,65.75,64.09,68.71
603050,科林电气,8.62,7.14,9.48,8.36,8.61,70.37,65.84,58.88,52.82,45.90
600268,国电南自,5.56,10.04,2.78,2.36,2.26,60.26,61.80,63.22,64.82,66.99
2606,大连电瓷,12.67,12.48,10.56,5.17,-2.16,26.93,21.36,30.09,31.55,33.20
2276,万马股份,8.77,6.02,5.14,5.37,2.77,61.42,60.12,45.74,43.68,45.08
600885,宏发股份,17.86,18.19,15.96,15.21,16.82,37.76,36.07,31.75,35.37,32.75
834062,科润智控,11.51,10.93,14.59,12.07,13.09,51.35,51.07,51.03,48.15,44.34
601700,风范股份,1.24,3.63,8.73,-10.74,1.07,45.00,49.64,44.91,47.98,38.90
601179,中国西电,2.94,2.70,1.23,2.10,2.93,43.82,42.70,42.36,41.18,40.14
600379,宝光股份,9.17,8.40,8.29,8.28,7.57,54.89,42.97,34.82,34.34,34.20
300040,九洲集团,5.32,7.35,3.36,2.58,2.38,61.84,64.80,66.83,58.47,48.48
720,新能泰山,-5.11,-3.45,10.55,20.62,65.00,52.47,49.48,45.57,43.75,56.70
605222,起帆电缆,9.40,21.13,19.37,23.94,24.28,65.69,59.72,52.08,56.57,55.71
682,东方电子,11.01,9.48,8.36,7.91,6.43,52.30,47.79,44.75,43.19,36.35
2121,科陆电子,-14.14,-60.50,14.06,-98.67,-29.63,92.11,88.25,82.34,89.37,72.76
2927,泰永长征,7.22,10.82,10.20,9.61,11.21,32.89,28.80,24.60,24.45,10.93
400,许继电气,7.79,8.04,8.42,5.73,2.65,42.47,42.51,45.26,44.11,42.70
301291,明阳电气,31.65,25.96,46.16,-66.91,-18.10,74.43,73.37,69.05,78.87,73.10
601126,四方股份,13.84,11.64,8.57,4.78,5.47,52.10,47.44,39.35,33.26,29.78
2692,ST远程,6.58,4.71,-13.12,0.78,-31.89,57.27,61.51,63.90,61.02,63.58
300670,大烨智能,-19.51,4.46,7.08,5.50,6.18,58.38,16.92,23.21,26.59,26.09
603016,新宏泰,8.49,6.66,7.61,7.19,7.44,18.45,19.85,13.14,10.90,11.77
2350,北京科锐,0.83,5.72,3.01,4.63,6.01,41.86,39.50,37.66,41.77,46.40
300141,和顺电气,-1.52,1.34,-8.44,0.89,1.21,32.30,32.85,32.41,44.39,53.90
605066,天正电气,2.59,6.02,21.08,30.01,25.54,42.05,47.13,45.20,59.87,67.16
603829,洛凯股份,9.08,9.55,9.01,7.23,9.54,51.57,51.71,41.40,32.14,30.24
603070,万控智造,11.75,15.78,17.28,20.97,22.04,33.52,42.16,42.74,41.32,57.60
2546,新联电子,0.35,6.96,5.97,5.71,5.45,10.61,7.93,8.24,11.61,12.63
600550,保变电气,4.05,5.73,3.40,2.14,-148.17,84.16,85.88,86.58,88.38,86.62
301120,新特电气,7.60,11.75,12.89,11.44,10.07,6.63,11.41,10.23,10.59,14.61
300222,科大智能,-15.05,-5.81,-16.45,-82.92,9.09,66.73,65.79,69.98,68.65,41.98
2706,良信股份,12.20,18.93,18.45,13.80,10.49,34.38,50.07,37.50,22.45,18.77
603861,白云电器,1.29,2.10,3.63,6.66,7.45,64.64,63.16,60.22,59.01,50.92
601567,三星医疗,10.32,7.90,11.33,12.50,6.43,40.71,39.87,35.86,40.95,47.61
301002,崧盛股份,10.05,23.55,34.08,49.07,62.91,47.84,36.94,38.89,34.82,63.10
2953,日丰股份,6.62,11.05,10.68,14.03,27.26,53.10,52.38,28.83,24.53,45.49
688597,煜邦电力,9.69,5.46,12.09,12.53,7.67,38.96,30.80,37.86,44.23,32.74
2882,金龙羽,11.49,2.72,10.23,16.45,16.35,28.17,40.91,27.04,23.21,30.54
601616,广电电气,2.46,2.95,2.86,6.88,5.14,15.05,16.78,16.22,21.82,10.42
834682,球冠电缆,11.11,8.77,11.41,15.39,12.10,45.86,50.03,46.61,64.15,67.06
2169,智光电气,1.28,10.52,8.22,4.04,2.83,46.75,45.86,39.63,47.68,41.83
300617,安靠智电,5.91,11.61,15.40,7.77,9.06,26.07,17.11,21.34,21.14,19.25
688330,宏力达,9.24,13.01,24.17,44.52,26.05,14.89,14.75,10.93,38.42,52.83
605196,华通线缆,11.09,5.68,9.12,7.95,5.91,54.51,49.96,42.05,40.03,35.54
300932,三友联众,4.55,7.55,18.76,14.96,15.08,37.32,33.46,36.89,40.60,40.85
2300,太阳电缆,12.29,9.67,12.33,13.75,8.44,59.88,57.41,57.04,60.21,62.95
600525,长园集团,14.50,-23.56,2.39,-18.24,1.95,59.68,63.63,63.10,61.81,69.19
300882,万胜智能,15.16,7.97,17.08,21.87,23.02,30.99,25.79,26.17,47.84,49.13
2339,积成电子,-1.58,-2.50,3.24,2.87,4.14,46.68,45.41,44.27,43.72,46.00
300466,赛摩智能,2.47,-1.13,2.23,-19.67,-16.51,42.54,38.75,29.91,32.68,27.20
300407,凯发电气,5.88,4.67,6.13,5.60,1.49,46.01,48.55,46.04,47.91,53.87
603530,神马电力,3.10,7.80,12.08,14.31,17.85,24.59,19.26,18.98,20.88,17.71
300477,合纵科技,0.31,5.92,-47.57,3.24,2.88,58.88,54.25,70.06,56.62,58.54
300265,通光线缆,6.02,3.40,5.28,2.70,3.81,49.37,47.40,44.99,54.95,54.96
2358,森源电气,1.24,-14.85,-24.49,0.18,6.13,50.67,48.91,49.60,43.74,46.42
600590,泰豪科技,2.04,2.50,-7.03,3.72,6.78,68.49,69.18,71.51,67.05,66.66
301439,泓淋电力,20.83,23.55,22.25,29.11,16.43,45.60,60.65,60.85,55.61,74.82
600869,远东股份,13.75,15.34,-41.87,0.92,2.87,76.74,78.25,80.52,71.65,72.91
837046,亿能电力,10.63,22.04,25.49,26.13,12.78,38.60,49.75,57.93,57.17,55.66
603618,杭电股份,5.20,3.65,2.61,4.76,4.75,69.25,68.34,63.04,59.28,59.64
300447,全信股份,10.52,11.21,11.94,11.83,-18.53,31.01,30.23,30.26,26.11,18.66
600192,长城电工,-7.34,-7.30,-10.40,0.61,0.59,67.85,63.09,60.50,54.71,55.83
300514,友讯达,14.47,9.22,5.76,9.66,10.34,33.84,43.91,35.97,50.13,40.78
603577,汇金通,1.98,4.10,8.26,5.92,3.62,69.83,58.14,47.07,49.57,54.89
300001,特锐德,4.42,3.41,5.12,7.83,5.20,67.09,65.51,69.16,76.52,74.74
603333,尚纬股份,0.87,-1.77,1.08,7.09,4.05,40.83,45.09,51.61,47.61,36.98
300490,华自科技,-18.43,1.13,1.70,5.14,7.49,61.79,49.16,48.74,42.66,38.32
301082,久盛电气,7.44,14.96,18.06,21.69,22.87,57.43,50.28,67.48,70.41,73.88
2346,柘中股份,17.64,19.90,7.84,4.69,2.81,33.65,32.30,21.37,30.44,19.25
301361,众智科技,17.92,32.39,30.82,28.09,23.24,6.39,19.22,19.90,28.48,18.62
300283,温州宏丰,3.44,7.63,5.55,4.33,3.65,59.84,59.14,55.93,57.50,58.06
2441,众业达,6.64,9.87,6.60,5.94,5.64,36.51,34.22,34.18,26.31,27.73
2452,长高电新,2.78,14.90,15.85,11.59,-19.60,35.38,37.20,59.44,57.24,53.27
300208,青岛中程,-13.53,-10.04,-25.23,-13.05,9.37,73.87,70.85,69.56,67.24,58.34
2090,金智科技,2.40,11.50,4.90,7.72,7.53,51.67,47.84,59.91,63.08,65.36
2857,三晖电气,2.49,3.87,4.72,6.73,8.34,19.62,18.74,22.31,20.91,26.72
2498,汉缆股份,11.71,12.90,10.91,8.97,4.74,27.08,30.17,24.72,20.53,29.23
688191,智洋创新,3.42,10.58,26.47,33.24,21.85,31.73,34.62,45.04,41.28,37.17
688681,科汇股份,-1.30,11.88,17.58,14.95,6.97,26.91,24.29,37.28,40.68,40.32
688611,杭州柯林,6.89,15.33,36.15,45.89,43.11,7.15,8.44,19.09,30.82,49.57
603556,海兴电力,11.72,5.81,8.81,9.99,6.90,25.74,24.31,23.70,22.88,23.57
603897,长城科技,5.01,15.86,8.87,8.54,13.33,51.22,38.81,49.62,33.78,10.78
2451,摩恩电气,1.95,1.81,1.08,5.38,1.28,48.27,40.71,42.40,41.94,58.39
533,顺钠股份,4.51,-1.85,13.12,0.48,-88.04,66.53,65.78,61.09,63.07,62.26
1208,华菱线缆,7.67,11.78,11.35,12.49,11.87,58.51,47.11,46.27,47.67,58.31
2058,威尔泰,-9.98,8.42,1.83,-2.63,2.41,45.92,38.98,33.24,14.39,13.13
600290,*ST华仪,-497.53,-110.25,2.93,-111.98,-2.21,102.66,90.32,72.18,75.23,44.10
688616,西力科技,8.57,10.79,17.25,16.69,8.92,24.35,21.80,34.78,37.86,41.50
2879,长缆科技,1.85,8.89,10.92,9.64,8.87,24.07,23.11,21.82,19.63,17.37
301390,经纬股份,20.50,22.95,27.95,29.45,24.04,35.36,32.03,36.57,38.71,39.16
2533,金杯电工,10.50,9.80,8.04,8.25,5.72,48.01,49.27,46.02,43.32,38.70
600973,宝胜股份,1.75,-17.38,4.07,4.14,3.24,77.10,77.40,71.63,71.16,71.78
2471,中超控股,-3.56,1.82,0.76,-26.93,4.65,75.22,75.24,72.27,73.02,70.01
600577,精达股份,8.12,13.25,11.48,13.05,14.23,50.54,53.29,52.21,34.08,34.42
301386,未来电器,14.34,16.94,27.47,21.63,16.55,21.39,19.27,30.51,31.50,41.96
300820,英杰电气,25.25,13.80,10.84,23.31,31.11,47.34,42.59,24.15,30.93,43.14
300693,盛弘股份,23.52,14.20,15.00,9.81,8.17,53.00,43.89,39.23,38.48,31.31
2851,麦格米特,14.14,12.38,17.89,20.02,13.92,54.67,48.63,40.57,50.62,47.07
600405,动力源,-1.82,-17.28,-4.09,1.02,-22.46,65.54,64.49,58.81,58.66,58.32
2335,科华数据,6.86,12.75,11.78,6.44,2.26,60.76,61.36,58.09,56.06,53.16
300153,科泰电源,3.61,1.11,-20.26,0.35,1.87,46.69,44.76,38.48,40.80,41.15
