公司代码,公司名称,2022年ROE,2021年ROE,2020年ROE,2019年ROE,2018年ROE,2022年资产负债率,2021年资产负债率,2020年资产负债率,2019年资产负债率,2018年资产负债率
300106,西部牧业,1.88,2.18,1.81,-9.61,2.72,38.68,37.09,38.95,39.50,38.96
300094,国联水产,-0.35,-0.69,-12.49,-18.94,11.23,46.23,57.10,60.64,54.38,55.87
603237,五芳斋,11.85,24.80,19.08,23.45,15.39,29.45,50.83,49.33,38.52,45.95
301116,益客食品,2.70,7.98,10.57,32.70,17.37,58.84,61.51,54.51,41.93,44.71
603719,良品铺子,14.86,13.18,18.18,27.30,24.92,52.38,60.33,50.15,61.76,64.85
831726,朱老六,13.91,11.68,25.14,12.55,22.12,16.29,16.72,27.80,21.62,26.59
716,黑芝麻,-5.52,-4.09,0.33,1.23,2.30,46.05,47.73,46.81,46.41,47.63
300997,欢乐家,15.82,17.83,26.60,36.14,37.59,32.70,35.13,44.40,56.14,66.45
2626,金达威,6.27,19.69,28.32,15.24,25.61,31.70,31.14,32.22,37.11,34.15
836422,润普食品,29.18,22.44,17.64,13.78,16.13,39.69,55.40,58.71,51.92,48.79
2330,得利斯,1.37,3.18,2.17,0.60,0.60,30.97,38.16,32.44,30.70,25.59
1219,青岛食品,10.30,12.67,17.98,18.87,18.48,9.34,8.19,14.74,15.41,17.29
3000,劲仔食品,13.59,9.80,14.09,19.62,20.95,24.35,17.26,12.82,18.28,23.64
605337,李子园,13.32,18.12,34.48,34.45,34.10,27.26,23.64,35.77,37.71,37.20
603696,安记食品,2.57,8.22,9.14,7.09,5.52,14.34,14.41,9.60,7.23,7.07
1318,阳光乳业,11.57,23.22,19.01,17.27,18.66,6.13,23.67,22.12,22.71,8.93
605300,佳禾食品,5.80,8.63,16.64,25.74,17.06,35.02,20.12,23.96,25.70,29.50
300908,仲景食品,8.04,7.93,22.44,20.02,19.15,11.82,9.65,7.23,21.82,29.72
603711,香飘飘,7.01,7.64,13.33,14.70,15.26,38.06,40.54,40.09,35.28,33.67
839371,欧福蛋业,9.68,7.01,17.08,-3.86,-1.11,24.33,36.72,40.08,51.11,49.78
639,西王食品,-17.42,4.94,8.63,-19.19,19.01,44.63,42.21,44.42,49.62,51.10
603517,绝味食品,4.05,18.46,14.66,23.28,23.07,22.23,22.76,15.74,16.43,20.78
603697,有友食品,8.24,12.02,13.55,13.46,22.52,9.19,10.25,8.02,10.21,13.76
600191,华资实业,-10.46,0.59,-7.00,1.29,-6.01,23.23,4.66,5.59,6.68,13.61
300829,金丹科技,9.03,9.47,11.28,19.78,16.84,38.47,34.32,23.69,44.23,47.17
839273,一致魔芋,18.86,19.69,23.00,25.73,25.14,30.82,25.49,34.94,52.23,61.17
832023,田野股份,5.60,8.06,2.77,3.31,3.34,22.13,23.30,21.24,25.45,23.59
2329,皇氏集团,0.77,-26.23,-6.50,2.23,-25.28,67.15,65.94,61.66,50.35,50.11
2515,金字火腿,3.53,3.22,4.51,2.57,-0.56,3.84,3.93,17.87,8.81,7.78
603755,日辰股份,7.61,12.85,13.75,26.47,40.38,25.52,19.78,14.41,7.84,18.70
600381,青海春天,-17.15,-12.78,-14.34,0.24,2.91,1.69,1.50,6.21,0.84,2.16
603057,紫燕食品,15.02,28.53,37.87,38.00,28.58,26.52,39.82,42.53,53.22,52.87
