公司代码,公司名称,2022年ROE,2021年ROE,2020年ROE,2019年ROE,2018年ROE,2022年资产负债率,2021年资产负债率,2020年资产负债率,2019年资产负债率,2018年资产负债率
759,中百集团,-10.98,-0.71,1.27,0.30,13.51,77.60,74.79,63.75,61.20,54.68
2416,爱施德,12.65,16.05,13.52,6.98,-1.80,56.40,60.50,50.03,51.21,50.14
501,武商集团,2.83,7.36,5.65,13.78,13.58,64.83,62.12,56.52,59.70,63.96
600865,百大集团,7.76,5.09,14.95,11.25,6.73,11.29,13.45,17.21,15.74,14.85
600693,东百集团,0.63,3.74,5.81,10.94,11.70,71.53,72.66,65.01,62.03,68.49
2697,红旗连锁,12.40,13.40,15.58,18.25,13.10,49.34,51.05,43.72,40.12,45.46
600738,丽尚国潮,4.60,8.79,5.28,11.51,62.21,47.58,47.59,49.64,57.03,47.15
601116,三江购物,4.92,2.85,3.87,5.12,5.25,37.78,37.49,29.35,30.43,29.78
2561,徐家汇,1.09,4.61,3.36,9.47,10.63,17.49,19.64,14.63,15.34,16.66
600729,重庆百货,17.25,14.86,15.25,16.68,15.75,69.52,64.70,57.09,57.37,59.47
600838,上海九百,3.59,7.25,4.01,7.69,7.98,8.07,10.11,8.20,7.84,7.74
603101,汇嘉时代,-11.35,3.68,1.17,2.03,5.32,69.54,67.89,65.75,63.78,67.80
882,华联股份,-2.69,-2.43,0.28,0.60,0.42,43.84,44.98,28.99,40.96,42.05
600682,南京新百,4.19,6.19,4.74,11.76,-6.78,27.93,30.22,31.18,29.62,37.90
600712,南宁百货,-7.56,0.30,-13.58,0.47,-4.31,48.80,48.40,50.49,45.85,50.34
2818,富森美,13.24,16.00,14.66,16.92,16.76,13.21,13.70,14.00,16.85,22.10
564,ST大集,-7.92,-2.75,-16.43,-3.96,2.44,57.55,52.96,44.97,41.87,42.49
419,通程控股,4.80,4.62,5.88,6.14,6.33,35.95,42.46,34.85,37.44,39.44
600778,友好集团,-49.36,-8.77,-37.27,13.60,5.10,91.81,88.76,85.17,81.20,84.43
715,中兴商业,5.07,8.48,6.41,10.91,6.87,27.73,32.13,33.49,35.51,37.94
2024,ST易购,-67.59,-79.42,-5.08,11.77,16.83,89.22,81.83,63.77,63.21,55.78
701,厦门信达,-14.30,-19.28,-78.85,-172.50,-2.69,77.29,77.80,83.04,84.43,69.11
601086,国芳集团,7.42,4.53,5.55,6.31,7.44,37.14,37.91,28.65,34.42,32.07
601933,永辉超市,-30.21,-30.24,8.80,7.96,7.89,87.68,84.47,63.69,60.93,50.96
300995,奇德新材,2.56,6.09,26.24,20.56,17.13,16.14,20.29,26.42,20.17,15.52
2324,普利特,7.44,0.90,15.60,7.05,3.18,63.89,43.31,37.92,38.44,40.51
301323,新莱福,14.98,18.06,16.61,24.18,21.10,11.40,14.60,14.23,23.75,29.70
688323,瑞华泰,4.16,7.18,10.10,6.43,13.31,55.47,49.50,47.66,42.82,44.06
688026,洁特生物,8.39,19.39,16.34,21.00,24.77,28.98,17.67,17.82,12.40,14.09
603330,天洋新材,-5.41,15.73,7.26,2.30,5.72,55.41,35.99,49.38,43.52,34.61
601208,东材科技,10.22,10.52,7.11,3.14,1.38,51.77,39.36,39.25,27.59,25.56
300586,美联新材,22.03,6.24,5.82,13.86,10.68,36.00,38.35,50.88,49.75,35.81
603879,永悦科技,-7.83,1.22,1.19,4.68,7.12,7.72,1.89,8.80,7.70,10.55
301356,天振股份,24.09,25.84,43.36,44.23,40.35,15.95,55.30,52.67,36.36,51.65
688219,会通股份,3.48,3.19,14.04,10.44,7.24,72.31,67.08,60.81,72.09,72.63
300716,泉为科技,2.58,-61.46,-46.64,3.11,6.88,73.62,80.05,71.59,51.29,40.41
2522,浙江众成,7.33,9.05,9.09,3.56,1.99,38.23,42.18,39.86,41.22,36.29
603580,艾艾精工,-0.62,7.55,7.10,8.72,9.33,14.15,12.68,10.11,7.80,10.04
2838,道恩股份,6.14,11.33,56.42,16.39,13.75,37.16,30.54,32.65,39.89,42.26
603991,至正股份,-5.44,-15.52,-12.17,-12.61,7.22,25.44,26.01,35.10,39.25,40.01
3011,海象新材,15.46,7.82,28.52,39.15,46.76,41.27,44.01,30.53,55.36,56.18
603051,鹿山新材,6.42,16.17,19.80,14.66,11.12,46.82,44.70,33.53,28.24,34.09
837174,宏裕包材,14.45,12.27,27.99,22.35,14.85,54.54,56.88,51.75,51.15,45.86
831834,三维股份,16.49,27.70,27.03,18.76,13.42,18.81,38.85,38.52,20.95,20.85
300596,利安隆,16.29,17.86,14.39,18.24,19.63,48.20,52.92,42.83,38.48,45.52
688087,英科再生,11.76,17.71,25.50,15.14,16.41,28.87,16.81,27.64,41.69,48.85
300806,斯迪克,10.70,15.30,15.51,14.56,11.86,67.67,67.46,60.67,48.31,63.28
600143,金发科技,12.67,10.60,36.21,12.12,6.19,67.01,65.38,53.73,63.30,53.91
300539,横河精密,5.43,4.38,2.94,2.09,2.61,53.98,53.89,52.95,51.10,57.46
600135,乐凯胶片,1.47,2.10,1.48,4.08,3.55,23.01,20.83,18.52,25.01,27.04
603722,阿科力,17.18,16.43,9.27,7.42,6.47,19.54,24.88,22.55,21.17,23.17
301196,唯科科技,5.60,18.66,18.91,14.65,7.05,11.85,22.51,23.20,21.98,28.93
603010,万盛股份,10.33,42.14,27.94,13.91,9.62,33.53,28.61,33.33,40.68,45.36
301193,家联科技,12.49,14.40,28.37,24.00,3.92,42.40,34.24,59.30,60.87,67.71
603615,茶花股份,-1.55,-1.63,3.10,5.09,5.13,12.04,12.23,12.61,11.72,7.98
2768,国恩股份,17.59,19.12,26.74,18.01,17.63,53.73,47.66,41.14,48.83,42.09
836871,派特尔,10.32,26.48,29.27,23.81,21.08,12.98,25.70,24.98,26.42,15.83
603181,皇马科技,19.73,21.67,18.73,17.00,14.55,23.58,25.62,32.54,31.14,24.03
2108,沧州明珠,6.53,10.24,8.90,5.10,9.37,25.44,30.70,27.63,29.31,31.96
300920,润阳科技,2.92,7.86,28.25,35.18,52.32,16.64,16.56,13.19,20.06,19.53
2263,大东南,2.52,9.63,7.64,2.74,1.93,8.22,10.58,11.44,11.15,43.52
300180,华峰超纤,-7.16,1.23,-9.48,3.05,5.92,40.42,38.53,36.88,37.42,31.88
300230,永利股份,9.80,8.87,-20.06,8.47,13.39,26.92,28.67,42.91,28.51,30.52
832089,禾昌聚合,10.37,12.92,13.38,5.04,11.41,31.62,23.25,38.62,31.57,21.65
973,佛塑科技,5.40,5.02,2.99,1.86,5.16,28.15,29.29,31.46,37.00,56.33
603150,万朗磁塑,12.20,23.73,26.21,21.98,19.25,44.52,61.17,62.02,59.98,60.18
1368,通达创智,20.60,24.84,20.09,27.47,64.67,22.19,30.43,30.25,33.33,60.53
300214,日科化学,8.04,8.92,11.28,10.51,6.41,17.10,18.36,15.26,15.39,10.70
870204,沪江材料,7.03,18.09,15.85,15.68,17.72,12.35,32.30,31.79,29.42,34.58
859,国风新材,8.20,11.24,6.78,5.24,6.73,20.99,17.12,42.83,23.79,24.70
300922,天秦装备,3.10,9.45,16.24,15.35,18.57,6.59,5.52,6.29,11.76,16.42
300905,宝丽迪,3.58,8.13,19.18,30.90,23.44,9.38,9.90,7.42,16.08,23.24
2825,纳尔股份,29.02,6.05,0.13,6.55,10.43,29.02,34.36,29.72,28.18,26.15
301019,宁波色母,9.95,16.16,33.45,32.88,22.43,5.30,7.78,19.79,23.21,28.05
2361,神剑股份,1.13,4.45,4.68,6.85,4.04,46.79,43.75,47.74,49.52,45.30
300221,银禧科技,-0.47,6.76,10.12,0.86,-45.12,28.34,40.22,32.59,30.07,41.54
300218,安利股份,12.11,10.66,4.74,6.96,2.34,37.81,43.02,43.17,44.10,49.10
301198,喜悦智行,7.11,14.09,17.77,18.21,28.80,16.28,11.35,17.72,19.68,34.73
301003,江苏博云,10.49,18.05,47.75,43.76,39.64,4.05,8.73,31.04,26.22,45.61
301237,和顺科技,5.15,30.13,23.80,18.10,14.08,6.92,28.64,34.65,28.76,30.73
3018,金富科技,7.72,9.45,11.08,15.75,16.49,10.42,9.70,3.62,16.64,19.40
301000,肇民科技,8.53,15.47,45.68,37.11,36.41,12.50,12.64,39.49,36.48,29.75
2341,新纶新材,-69.58,-42.08,-30.10,0.20,6.52,75.92,61.91,53.31,48.78,48.10
603266,天龙股份,9.64,8.77,9.59,7.38,8.14,30.04,29.79,24.54,22.26,21.11
2886,沃特股份,1.25,5.57,7.99,7.22,5.48,51.60,43.11,29.48,44.72,38.71
605008,长鸿高科,9.43,10.40,23.12,23.96,25.90,47.35,46.70,23.18,24.15,21.67
603928,兴业股份,7.80,8.89,8.83,10.38,12.37,26.01,19.41,14.60,14.18,22.88
300610,晨化股份,11.14,15.54,15.24,11.97,12.00,16.66,17.44,15.99,14.16,14.52
300243,瑞丰高材,6.70,11.65,12.05,11.68,16.30,51.82,47.05,42.11,35.46,43.07
301131,聚赛龙,4.98,15.13,21.27,15.39,10.25,45.53,63.30,63.35,62.22,63.83
603221,爱丽家居,-2.52,0.41,6.32,22.23,36.52,25.71,21.91,18.02,27.04,35.38
300487,蓝晓科技,22.63,16.43,14.86,22.75,16.29,40.03,32.38,34.48,43.19,47.86
300980,祥源新材,6.08,12.57,27.68,34.52,29.77,17.96,12.92,33.49,29.16,48.15
688585,上纬新材,7.69,1.19,12.60,9.50,3.10,37.14,46.00,46.45,36.00,36.14
300538,同益股份,1.46,-4.89,4.88,8.99,7.37,50.42,47.39,43.91,49.10,30.08
300478,杭州高新,-28.55,19.78,-244.34,-72.26,3.84,79.45,79.81,84.04,64.88,47.16
300305,裕兴股份,7.47,13.87,9.84,6.38,5.19,35.76,14.32,13.80,13.63,9.55
600589,*ST榕泰,-63.53,-59.54,-56.14,-18.53,4.91,160.36,95.93,59.75,40.50,41.02
2585,双星新材,7.34,15.75,9.02,2.27,4.26,20.64,22.49,18.67,15.03,17.22
688386,泛亚微透,5.21,11.76,16.54,16.40,12.38,27.42,28.64,9.77,33.67,25.12
300644,南京聚隆,6.90,4.41,0.09,4.24,3.62,51.63,50.18,46.44,32.34,30.86
2632,道明光学,14.13,2.69,8.45,10.01,10.74,16.39,42.40,33.09,31.70,12.44
300717,华信新材,6.34,3.46,6.13,9.20,8.97,14.54,10.94,9.94,10.91,9.67
2395,双象股份,-5.15,5.63,4.83,3.55,2.30,57.82,56.18,42.69,35.82,34.16
688669,聚石化学,2.97,5.96,27.34,21.95,12.30,57.77,53.38,55.58,55.29,57.85
301161,唯万密封,11.51,17.11,21.52,21.69,41.20,10.21,39.15,40.30,32.89,30.65
605488,福莱新材,7.33,16.22,29.90,31.89,28.59,40.35,31.70,47.32,43.24,54.85
2742,ST三圣,-33.06,-25.29,4.79,8.18,7.48,75.46,70.24,64.00,64.04,65.14
600881,亚泰集团,-30.43,-9.00,0.95,0.37,-1.34,77.98,71.19,68.98,68.96,68.16
600724,宁波富达,8.40,12.23,14.52,18.11,35.80,20.70,16.13,16.30,28.89,62.99
401,冀东水泥,4.39,15.38,16.31,16.50,10.70,47.46,44.01,45.46,52.52,59.45
601992,金隅集团,1.83,4.70,4.48,6.22,6.06,66.30,66.64,67.58,70.75,70.47
600585,海螺水泥,8.50,19.23,23.59,27.00,29.66,19.67,16.78,16.47,20.39,22.15
603616,韩建河山,-39.47,2.93,3.89,-8.88,1.65,64.25,54.87,67.60,67.55,64.59
2302,西部建设,6.01,10.32,10.48,9.62,4.74,68.33,61.83,57.81,58.89,64.71
789,万年青,5.45,23.20,26.00,29.99,32.20,42.60,37.46,38.26,36.28,39.38
877,天山股份,5.65,16.10,17.88,16.32,15.71,66.31,67.94,63.84,33.64,46.11
2233,塔牌集团,2.32,16.69,17.62,18.42,20.01,11.76,15.03,17.09,16.68,17.91
600449,宁夏建材,7.69,12.37,16.35,14.67,8.99,26.20,21.25,19.36,21.63,27.08
605122,四方新材,-4.32,6.79,27.19,35.69,31.05,49.24,34.08,51.80,62.27,69.13
600668,尖峰集团,5.55,19.32,14.24,20.90,20.34,23.70,21.54,25.58,25.48,29.61
600496,精工钢构,9.03,9.56,10.94,7.87,4.05,63.79,58.84,56.59,61.62,63.21
600326,西藏天路,-12.34,0.90,10.72,13.28,15.34,56.66,53.46,47.37,51.62,49.83
600720,祁连山,8.97,11.87,19.76,19.71,11.77,19.24,21.95,21.93,30.08,34.77
672,上峰水泥,11.42,29.11,33.55,53.27,50.47,43.35,40.29,36.62,41.62,49.06
600425,青松建化,8.16,6.48,5.28,4.87,8.63,38.19,38.39,40.75,42.66,51.30
935,四川双马,13.37,18.01,19.17,18.95,21.80,9.63,8.53,7.90,13.21,16.41
600477,杭萧钢构,5.35,9.94,19.42,14.31,24.49,60.90,60.57,52.68,58.21,57.09
600801,华新水泥,10.03,21.30,25.03,33.63,36.27,52.00,44.10,41.40,36.23,44.76
2743,富煌钢构,3.22,5.57,5.97,4.31,4.08,71.28,69.22,67.37,71.22,69.84
600678,四川金顶,5.22,34.62,27.21,44.51,72.13,57.35,57.20,66.98,74.67,85.42
2205,国统股份,-12.46,0.99,1.92,0.50,0.36,78.13,73.88,72.72,71.45,67.23
600883,博闻科技,10.35,7.63,3.49,1.09,1.67,5.50,4.91,4.84,5.10,4.79
2541,鸿路钢构,15.03,17.55,15.01,11.96,9.85,59.88,62.86,63.12,61.28,57.55
3037,三和管桩,8.92,4.83,28.81,14.52,33.66,68.52,66.68,68.43,70.92,67.83
600802,福建水泥,-14.24,17.36,19.13,40.39,44.84,60.41,55.36,60.30,61.86,65.50
23,ST深天,-98.11,-12.11,-1.70,11.12,6.24,83.54,74.17,73.97,76.78,78.15
2596,海南瑞泽,-28.27,-44.15,1.33,-12.19,4.11,67.34,63.21,50.59,48.31,52.02
2671,龙泉股份,-34.03,0.80,-4.37,0.36,-4.63,40.53,29.99,29.20,35.88,40.41
301509,N金凯,20.40,12.95,18.54,19.53,10.43,27.37,21.58,33.60,36.03,40.82
2693,双成药业,1.80,-4.21,-10.26,4.62,-12.48,36.23,33.68,34.08,28.68,40.22
688046,药康生物,10.61,17.30,19.49,31.08,-634.87,12.25,25.49,25.58,38.04,73.19
2581,未名医药,-0.62,12.03,-8.85,2.43,-3.81,13.63,10.40,10.40,30.03,34.22
688443,智翔金泰-U,-337.99,177.45,84.20,79.71,,96.98,68.89,175.29,157.61,
688137,近岸蛋白,10.71,74.94,223.32,--,-176.59,5.94,29.88,40.04,123.96,97.13
600530,*ST交昂,4.17,11.21,-8.98,-39.62,9.72,32.45,32.56,44.05,31.43,22.74
688247,宣泰医药,10.59,21.22,25.13,1.15,-14.51,11.64,18.55,23.88,16.91,9.60
300485,赛升药业,6.18,13.47,5.66,5.72,11.66,4.40,3.48,4.72,3.36,7.43
688177,百奥泰,-26.01,4.00,-26.35,-110.08,-774.82,26.26,20.26,16.19,37.83,21.50
