公司代码,公司名称,2022年ROE,2021年ROE,2020年ROE,2019年ROE,2018年ROE,2022年资产负债率,2021年资产负债率,2020年资产负债率,2019年资产负债率,2018年资产负债率
2280,联络互动,-81.60,-23.15,4.97,-91.11,-10.63,86.80,80.37,73.27,72.49,57.48
688118,普元信息,0.14,4.09,3.23,12.91,18.31,14.71,14.29,10.23,11.54,29.32
2268,电科网安,5.90,5.09,3.65,3.48,2.78,30.63,28.62,27.20,22.73,28.38
688060,云涌科技,1.74,5.54,14.00,31.31,26.51,9.96,6.18,6.30,19.11,30.34
600570,恒生电子,17.36,30.11,31.57,37.16,19.83,42.52,48.55,49.48,41.46,45.07
300561,汇金科技,1.15,2.14,2.59,2.99,3.84,9.09,10.58,12.16,14.73,13.34
834415,恒拓开源,1.38,4.56,6.16,13.16,9.99,13.43,15.27,17.42,38.47,42.49
300386,飞天诚信,-6.89,-2.65,3.43,5.01,7.79,9.14,10.13,6.90,7.86,12.46
600588,用友网络,2.00,10.19,14.74,18.29,10.27,46.86,54.26,49.57,52.71,49.73
688631,莱斯信息,12.39,15.32,17.76,7.85,22.42,70.03,67.66,71.91,79.73,66.08
2987,京北方,13.22,12.34,20.52,32.13,18.45,17.85,18.41,15.17,29.19,30.57
3007,直真科技,4.72,-8.16,11.51,20.77,18.99,18.17,19.42,15.59,23.51,21.24
300454,深信服,2.60,4.02,16.56,19.74,22.37,36.63,33.29,32.57,36.20,33.03
301185,鸥玛软件,5.20,15.28,13.68,16.45,33.06,2.39,11.53,5.26,4.15,3.87
300253,卫宁健康,2.15,7.45,12.54,11.66,10.57,34.46,30.99,22.17,23.65,22.72
600728,佳都科技,-4.75,5.64,1.75,15.40,7.92,51.38,47.26,47.42,49.86,51.46
2298,中电兴发,-18.68,4.28,6.85,6.70,4.04,41.22,34.68,37.29,35.60,29.21
300550,和仁科技,-7.67,3.13,6.21,7.07,7.68,27.02,23.62,27.99,33.90,40.90
300542,新晨科技,8.60,9.59,10.61,8.36,6.28,52.85,45.80,33.79,36.10,46.06
603927,中科软,23.93,23.43,22.15,27.40,29.82,59.60,61.98,62.38,60.52,71.66
688111,金山办公,13.64,14.34,13.64,22.60,26.84,27.03,25.37,19.04,11.33,27.06
300249,依米康,-5.07,4.76,-23.64,0.41,4.93,67.42,72.94,73.50,65.20,66.05
839790,联迪信息,7.55,14.26,17.02,27.55,24.38,7.90,13.85,11.77,11.87,14.08
2230,科大讯飞,3.38,10.93,10.97,8.22,6.94,48.73,44.78,47.77,41.62,46.34
835305,云创数据,-1.70,10.37,15.64,26.92,24.99,32.09,33.84,40.98,28.13,30.85
2439,启明星辰,8.88,13.51,14.91,17.06,16.89,25.91,24.60,28.30,36.66,26.05
2279,久其软件,5.04,-13.38,7.12,4.58,-49.49,33.99,62.79,57.85,60.67,64.40
2065,东华软件,3.63,4.31,5.65,6.20,8.86,48.36,47.29,46.92,42.98,42.08
688507,索辰科技,10.74,15.32,11.31,-5.99,,27.37,22.41,37.60,19.72,
688369,致远互联,6.53,9.49,8.50,19.72,25.53,24.80,30.11,28.12,26.98,58.91
688435,英方软件,9.84,9.96,17.66,15.74,-12.26,13.85,12.09,10.87,19.77,24.08
300468,四方精创,2.77,5.68,6.66,9.52,6.88,7.55,8.15,6.90,7.93,14.51
300075,数字政通,6.98,6.34,6.05,5.74,5.55,19.47,20.00,23.32,23.93,29.40
835508,殷图网联,2.93,3.54,9.07,15.65,17.32,17.69,14.91,19.04,12.95,17.73
603990,麦迪科技,3.02,3.83,5.66,9.68,12.26,16.61,16.45,18.42,33.29,34.03
2153,石基信息,-10.06,-0.06,-0.79,4.40,6.83,14.73,15.54,13.50,14.54,13.06
2421,达实智能,8.08,-17.32,10.67,-11.24,6.74,68.36,68.31,60.18,55.16,50.83
832171,志晟信息,-5.22,14.16,18.96,26.94,27.17,25.61,25.98,44.55,48.21,31.74
688570,天玛智控,29.03,32.35,33.07,28.27,,40.55,46.36,44.17,57.38,
688561,奇安信-U,0.57,-5.63,-4.71,-12.11,-26.98,27.54,26.50,19.33,29.55,36.93
300311,任子行,-0.12,-8.62,0.63,-26.61,-1.77,45.13,46.70,42.24,41.09,48.54
301330,熵基科技,9.39,13.20,17.86,23.77,21.80,15.34,32.37,33.19,35.88,39.82
603232,格尔软件,-0.63,5.87,6.44,10.75,11.02,21.30,26.67,18.12,22.28,14.07
688651,盛邦安全,18.71,23.96,28.91,29.83,42.82,26.96,26.68,24.97,40.21,25.56
301179,泽宇智能,10.90,32.33,38.03,37.59,29.22,23.60,24.18,55.77,65.73,49.22
837748,路桥信息,22.09,20.33,25.46,20.21,2.63,57.25,52.46,66.08,69.57,66.03
430090,同辉信息,-14.28,9.07,11.64,20.19,5.76,34.13,34.72,47.26,51.77,54.37
300810,中科海讯,1.24,1.13,2.10,14.91,20.05,11.37,8.29,10.58,9.11,18.42
300352,北信源,-11.41,-22.36,1.14,0.99,3.84,42.83,38.87,23.87,19.61,12.12
2528,英飞拓,-61.46,-46.88,2.31,2.02,4.22,72.43,61.85,50.90,42.09,32.73
503,国新健康,-11.29,-20.13,-22.21,1.44,-14.32,35.46,33.97,25.65,4.63,4.90
688777,中控技术,16.44,13.79,19.21,25.80,28.14,59.30,55.73,50.91,63.51,67.96
688244,永信至诚,8.41,10.00,17.19,0.86,2.02,10.81,19.36,28.80,37.83,39.84
688152,麒麟信安,22.84,45.65,59.55,43.10,26.58,9.86,28.20,54.06,42.31,75.39
688188,柏楚电子,12.48,20.34,15.91,25.91,54.23,4.44,4.75,4.48,3.17,20.74
688095,福昕软件,-0.06,1.54,11.27,24.96,14.36,12.57,10.30,5.29,28.33,27.80
300830,金现代,4.78,5.76,7.03,13.53,13.49,11.69,9.89,6.96,9.69,8.49
300768,迪普科技,4.68,13.40,15.29,17.60,21.55,12.88,11.92,20.43,20.56,23.75
688171,纬德信息,4.98,21.33,32.46,57.66,61.51,4.49,17.24,16.15,14.28,34.68
300799,*ST左江,-22.13,0.80,14.11,28.32,35.15,13.07,8.87,12.42,14.15,22.69
688038,中科通达,-1.15,6.05,10.41,10.08,10.80,45.02,38.37,50.83,53.29,43.04
300624,万兴科技,4.68,3.29,15.86,12.84,14.49,42.37,42.99,22.18,22.44,15.90
300379,东方通,2.57,11.45,13.01,9.37,8.10,17.74,15.49,16.06,23.23,30.01
300730,科创信息,4.86,5.86,6.65,8.38,8.49,41.02,39.10,34.83,32.28,32.84
831832,科达自控,9.51,12.38,12.24,14.85,8.17,30.14,24.73,35.25,38.64,33.17
900926,宝信Ｂ,22.99,21.52,18.12,12.67,7.22,45.56,46.23,44.91,29.20,33.38
603189,网达软件,2.15,5.91,8.43,4.28,1.00,8.09,9.66,18.20,16.69,11.89
688023,安恒信息,-8.48,0.68,8.37,14.59,16.37,41.70,35.91,32.12,28.63,43.14
835184,国源科技,-13.01,0.68,7.46,11.24,10.71,10.60,8.48,6.72,9.67,12.77
300378,鼎捷软件,7.58,7.03,8.33,7.61,6.37,32.41,36.42,34.24,37.84,45.04
2178,延华智能,-29.46,1.58,-37.35,2.71,-28.73,64.43,58.42,57.58,48.93,48.64
300047,天源迪科,0.99,1.22,4.12,3.78,7.37,45.74,43.96,42.93,42.57,32.99
839680,广道数字,10.43,11.85,15.20,16.62,20.73,16.25,10.94,15.48,10.90,11.23
2063,远光软件,10.75,11.03,10.16,9.66,9.10,15.30,13.81,11.81,11.14,13.05
688030,山石网科,-12.92,5.16,4.32,13.33,30.67,37.59,22.49,20.55,15.14,44.25
2410,广联达,16.57,10.59,6.94,7.47,14.14,41.09,37.69,31.31,45.70,41.45
301117,佳缘科技,5.07,37.12,30.68,28.06,31.55,5.29,35.83,29.91,33.90,45.57
688579,山大地纬,4.82,8.30,9.13,9.53,13.23,23.14,26.03,26.85,20.92,24.98
688479,友车科技,17.56,24.53,19.64,22.29,22.27,33.78,36.84,35.44,30.37,27.70
300520,科大国创,-3.94,7.14,2.81,8.66,8.35,61.78,58.08,48.85,41.19,38.47
300789,唐源电气,10.75,8.62,8.97,19.78,37.83,30.10,24.06,18.87,18.62,36.94
2212,天融信,2.13,2.48,4.34,4.65,5.91,18.40,18.26,15.28,19.87,17.43
688207,格灵深瞳,1.71,-11.80,-22.40,-152.36,-61.18,6.60,20.69,9.16,16.42,32.54
301313,凡拓数创,2.93,16.02,17.13,16.54,12.08,28.63,43.28,46.93,41.87,46.04
300525,博思软件,14.41,15.34,12.58,14.08,16.29,25.26,26.40,28.73,27.39,37.11
601360,三六零,-6.67,2.50,9.61,22.95,17.24,17.97,16.84,16.95,15.02,17.27
300451,创业慧康,0.92,9.44,10.44,12.79,9.78,20.43,18.01,20.43,26.86,23.41
2322,理工能科,7.17,2.38,7.75,10.57,8.47,11.97,12.72,16.26,20.33,17.15
688291,金橙子,10.31,23.97,27.36,15.42,19.34,4.58,13.42,11.06,15.49,10.55
430564,天润科技,19.22,27.98,31.27,19.44,16.64,23.24,37.68,58.11,69.10,68.80
835207,众诚科技,7.73,20.12,28.64,28.87,22.02,26.56,59.82,58.13,54.78,42.97
300188,美亚柏科,4.15,9.16,11.97,10.52,12.30,26.86,27.19,27.93,28.94,25.29
301236,软通动力,11.14,20.55,34.20,23.98,12.46,33.41,52.24,54.93,59.40,65.49
300469,信息发展,-141.83,-41.70,-24.07,-39.46,10.56,71.94,77.73,71.51,72.33,64.96
688201,信安世纪,15.88,17.98,26.74,27.98,32.61,13.24,15.08,27.45,37.63,27.00
430425,乐创技术,25.41,36.66,22.45,18.51,10.98,17.65,22.32,24.51,22.15,22.64
603508,思维列控,8.09,9.58,-13.98,19.78,7.20,7.51,7.49,9.86,11.18,5.95
300579,数字认证,11.34,14.45,14.49,15.40,14.99,40.02,46.69,49.11,48.24,45.59
688168,安博通,-0.76,6.85,4.40,16.04,26.93,16.12,11.83,10.74,6.04,17.48
688227,品高股份,3.31,12.02,11.62,16.06,13.95,21.27,28.00,47.21,48.42,69.56
300365,恒华科技,-10.70,2.74,3.79,15.06,15.90,15.46,22.32,19.39,23.90,26.77
2253,川大智胜,-4.13,1.76,4.76,3.80,4.15,18.34,17.46,16.91,15.39,12.74
688343,云天励飞-U,-35.79,-26.00,-56.29,-244.60,-129.52,32.74,26.15,24.58,102.19,28.15
837092,汉鑫科技,-3.10,20.28,22.44,30.88,31.38,43.49,36.99,50.57,51.19,48.76
300608,思特奇,1.81,6.87,8.84,12.20,12.55,38.80,47.53,51.00,51.62,39.92
2405,四维图新,-2.80,1.09,-4.00,4.52,6.96,15.25,14.30,14.32,11.75,19.67
300098,高新兴,-8.42,1.29,-28.38,-23.51,10.87,40.72,42.17,45.13,42.00,31.99
600654,ST中安,20.84,-228.26,-81.41,26.98,-168.12,66.16,135.92,98.00,94.22,96.17
301153,中科江南,22.54,32.71,35.40,25.61,22.91,30.22,53.74,58.17,58.78,56.50
603528,多伦科技,3.15,-10.21,4.87,10.02,9.55,41.22,42.30,34.28,24.22,28.70
603138,海量数据,-6.98,2.03,6.89,12.83,13.45,15.23,15.53,29.19,29.33,34.22
300229,拓尔思,4.90,10.17,15.83,8.09,3.35,30.54,30.82,22.88,26.61,28.35
600602,云赛智联,4.02,5.88,5.92,5.99,6.97,34.47,32.45,27.75,29.79,25.01
300996,普联软件,16.17,19.91,22.46,18.60,11.96,18.13,17.59,24.74,23.94,20.84
301197,工大科雅,4.90,15.68,15.85,18.23,20.40,12.20,23.80,26.57,28.78,35.48
835670,数字人,-1.72,6.34,17.54,24.33,19.21,11.47,4.01,7.50,12.34,7.93
688109,品茗科技,-6.49,8.44,40.88,42.47,42.76,13.51,11.96,24.49,24.41,24.55
301302,华如科技,8.05,13.16,11.96,17.15,22.75,8.36,29.14,25.35,19.60,14.35
301337,亚华电子,23.52,26.72,29.10,27.43,17.74,28.17,32.56,34.15,39.00,38.69
300209,ST有棵树,-147.72,-151.26,-24.24,1.42,1.18,93.05,68.73,31.45,26.35,25.22
2072,凯瑞德,-17.77,--,-260.74,-4.61,-388.78,49.44,29.43,143.27,95.36,143.64
301248,杰创智能,4.51,18.41,27.80,20.06,22.11,28.36,59.14,60.77,40.56,42.84
688058,宝兰德,-3.84,2.79,6.37,19.32,35.13,6.00,3.99,3.58,2.26,12.08
300659,中孚信息,-31.32,7.29,22.87,24.26,9.84,36.38,22.97,20.24,22.84,23.89
300369,绿盟科技,0.78,9.98,8.68,6.99,5.61,25.59,23.70,20.07,17.15,18.88
948,南天信息,5.51,3.85,5.66,3.85,5.03,74.84,66.39,51.16,54.19,42.72
300845,捷安高科,5.92,4.75,11.97,24.63,29.26,21.91,19.71,18.14,26.02,25.77
688590,新致软件,-4.50,12.81,13.67,14.87,13.29,40.38,35.55,41.62,49.15,47.04
300935,盈建科,-2.93,6.56,26.95,42.15,40.62,5.67,8.02,13.85,15.10,15.45
300588,熙菱信息,-13.49,-32.67,-38.67,2.23,5.88,52.21,51.50,69.22,55.31,63.59
300074,华平股份,-9.67,0.79,1.78,1.26,1.07,31.95,32.90,32.96,21.53,21.75
300235,方直科技,3.47,3.48,4.89,5.27,2.09,3.11,3.24,4.31,4.47,4.74
688078,龙软科技,13.26,11.78,10.31,26.98,21.30,19.10,17.86,10.18,9.16,28.92
300556,丝路视觉,5.51,10.40,10.82,5.70,12.46,55.26,53.21,50.15,49.79,40.92
2362,汉王科技,-9.25,3.53,11.51,4.34,1.89,21.71,19.60,20.25,26.39,23.60
603859,能科科技,8.18,8.49,8.92,9.83,7.42,18.42,16.76,26.28,23.48,18.94
688083,中望软件,0.23,8.30,28.16,34.52,48.27,12.85,9.78,27.82,23.40,33.84
688296,和达科技,7.14,19.58,24.54,17.05,8.63,23.63,23.08,34.70,32.29,36.06
300605,恒锋信息,7.40,9.46,10.10,11.59,11.42,52.20,52.28,52.01,37.20,40.20
301213,观想科技,2.16,23.70,35.21,49.24,88.77,9.07,12.91,28.72,28.08,33.06
600225,卓朗科技,18.45,--,--,-117.26,-27.03,55.11,70.64,134.71,94.72,89.10
300366,创意信息,-1.67,-1.43,-39.25,4.90,-13.98,42.76,40.17,50.36,37.05,33.38
301195,北路智控,16.58,34.82,46.52,51.89,56.85,13.72,40.61,41.97,66.88,71.46
688232,新点软件,10.62,34.83,60.61,39.23,38.96,18.48,19.50,59.34,71.51,56.65
688031,星环科技-U,-37.93,-34.18,-30.11,-60.79,-59.09,12.25,27.79,17.80,15.64,35.39
301269,华大九天,7.33,15.05,14.35,12.53,20.62,13.78,44.80,36.05,28.79,18.54
2261,拓维信息,-33.69,2.94,1.80,0.88,-43.04,41.21,25.28,25.01,18.06,21.10
301339,通行宝,9.37,15.85,17.57,90.67,44.83,51.57,68.82,73.43,79.28,94.76
300598,诚迈科技,-14.75,3.00,8.41,30.82,3.50,41.94,31.21,27.39,24.31,22.60
300344,立方数科,-24.66,8.30,-161.33,2.42,5.69,30.20,28.55,88.72,39.54,50.20
688225,亚信安全,3.88,13.29,19.55,32.18,34.18,28.09,41.33,37.54,52.10,61.50
300036,超图软件,-11.32,11.35,11.65,10.81,8.98,35.95,34.23,40.16,30.63,31.52
301178,天亿马,4.72,17.22,23.41,24.06,17.66,17.43,18.82,43.37,34.15,34.19
300552,万集科技,-1.07,1.88,32.36,73.06,0.87,21.07,17.83,23.98,45.36,39.14
688206,概伦电子,2.11,2.91,6.08,219.83,-44.26,13.23,9.81,10.44,55.10,11.51
300559,佳发教育,6.80,8.12,20.46,24.16,17.74,16.17,20.57,16.21,18.97,19.03
300302,同有科技,-1.35,-0.83,2.84,1.07,2.60,20.43,17.11,16.94,24.72,9.48
301162,国能日新,9.03,27.30,33.80,36.40,32.48,18.77,42.90,43.75,36.01,50.86
301378,通达海,21.53,30.90,48.26,39.42,49.39,33.21,40.36,44.11,55.13,57.98
603039,泛微网络,11.78,18.69,21.38,17.39,17.42,46.04,44.34,50.35,51.84,53.49
301159,三维天地,-5.22,15.78,17.76,39.16,68.93,18.90,13.12,26.27,28.81,54.11
301221,光庭信息,1.58,15.57,17.52,15.95,23.39,7.67,7.57,16.44,14.83,15.48
2251,步 步 高,-42.15,-2.57,1.49,1.97,2.06,81.42,76.44,69.05,67.86,58.47
600280,中央商场,-5.64,4.76,9.18,-51.38,-20.26,92.22,92.36,92.64,94.26,90.64
600859,王府井,1.01,8.85,2.16,11.90,11.46,44.90,48.71,42.20,49.95,47.11
600827,XD百联股,3.85,4.24,4.23,5.49,5.28,65.23,64.61,60.43,60.63,56.32
600857,宁波中百,57.51,7.12,3.83,9.72,19.86,18.63,50.29,52.31,53.18,75.41
900923,XD百联Ｂ,3.85,4.24,4.23,5.49,5.28,65.23,64.61,60.43,60.63,56.32
603123,翠微股份,-12.04,4.37,2.30,7.03,6.67,57.05,49.45,48.88,44.36,43.77
300622,博士眼镜,11.59,15.36,11.90,10.73,12.46,31.02,32.63,16.87,14.47,14.00
679,大连友谊,-12.72,-40.94,4.14,-42.19,-36.28,66.92,63.41,49.66,85.02,80.48
2336,人人乐,-139.24,-83.05,2.41,2.66,-22.31,97.72,89.44,68.94,69.45,69.67
600287,江苏舜天,3.44,-27.72,6.67,12.38,4.81,51.06,52.85,52.47,51.99,48.91
600861,北京人力,-10.29,-2.85,-3.23,0.42,1.72,25.14,22.63,26.79,29.69,34.70
600774,汉商集团,5.37,8.86,7.07,4.90,3.31,48.94,44.82,74.30,55.54,58.38
600694,大商股份,6.49,8.70,5.47,10.48,12.80,54.43,57.13,44.57,51.09,52.71
600828,茂业商业,4.80,6.16,3.27,20.20,20.72,62.40,64.34,63.06,59.20,65.88
600785,新华百货,4.68,2.67,1.83,7.98,6.68,77.41,78.34,64.29,62.92,58.95
200058,深赛格B,0.81,2.41,1.37,4.17,1.47,53.89,54.31,57.44,59.45,65.63
58,深 赛 格,0.81,2.41,1.37,4.17,1.47,53.89,54.31,57.44,59.45,65.63
2344,海宁皮城,3.32,4.17,2.55,3.67,4.58,38.60,31.57,30.00,28.73,31.96
906,浙商中拓,24.48,24.69,19.23,21.72,13.29,70.21,72.38,75.75,77.00,74.75
600306,*ST商城,-321.89,-43.09,-93.77,-336.16,-149.31,114.88,96.79,117.55,105.90,98.55
600790,轻纺城,19.31,7.50,6.89,6.11,10.04,39.20,35.44,38.81,42.69,46.48
